Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
77.34,MatmulDeviceOperation (in0:width_sharded),31010.56,269,Compute,28.26,51.56,45.56,6.35,47.11
5.27,AllGatherAsyncDeviceOperation (in0:width_sharded),2113.99,189,Other,,,,,
4.17,LayerNormDeviceOperation (in0:width_sharded),1673.39,266,Compute,,,,,
2.83,ReduceScatterMinimalAsyncDeviceOperation (in0:width_sharded),1135.01,94,Other,,,,,
2.54,AllGatherAsyncDeviceOperation (in0:l1_interleaved),1016.53,2,Other,,,,,
1.51,BinaryNgDeviceOperation (in0:width_sharded),607.27,189,Compute,,,,,
1.48,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),593.79,53,Other,,,,,
1.28,SdpaDecodeDeviceOperation (in0:height_sharded),512.69,46,Compute,,,,,
0.95,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),379.41,44,Other,,,,,
0.58,MeshPartitionDeviceOperation (in0:width_sharded),234.54,124,Other,,,,,
0.52,ReshardDeviceOperation (in0:width_sharded),209.47,102,DM,,,,,
0.43,UntilizeDeviceOperation (in0:l1_interleaved),173.26,2,TM,,,,,
0.29,RotaryEmbeddingLlamaFusedQKDeviceOperation (in0:height_sharded),114.70,52,Other,,,,,
0.22,ShardedToInterleavedDeviceOperation (in0:width_sharded),89.07,65,DM,,,,,
0.17,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),68.97,55,TM,,,,,
0.12,InterleavedToShardedDeviceOperation (in0:dram_interleaved),47.69,67,DM,,,,,
0.10,ConcatDeviceOperation (in0:l1_interleaved),40.16,3,TM,,,,,
0.05,EmbeddingsDeviceOperation (in0:dram_interleaved),20.04,4,Compute,,,,,
0.04,ReshardDeviceOperation (in0:height_sharded),16.48,57,DM,,,,,
0.04,TransposeDeviceOperation (in0:dram_interleaved),15.76,4,TM,,,,,
0.04,SliceDeviceOperation (in0:dram_interleaved),14.50,9,TM,,,,,
0.02,BinaryNgDeviceOperation (in0:dram_interleaved),6.85,2,Compute,,,,,
