shape,factory,M,K,N,num_cores,grid,in0_block_w,per_core_N,in1_dtype,out_dtype,out_mem,fidelity,packer_l1_acc,fp32_dest,l1_kb_est,src,dur_us,bw_gbps,dram_pct,ach_pct,util_pct,status,note
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",32,114,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,13446,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",56,112,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,22120,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",56,113,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,22306,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",56,114,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,22492,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",112,112,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,42871,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",112,113,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,43236,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",112,114,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,43601,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",224,112,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,29186,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",224,113,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,29432,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,1,"(1, 1)",224,114,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,29678,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",1,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,888,prof,196.9,138.6,27.1,36.8,1.9,OK,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",1,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,899,prof,196.5,138.9,27.1,36.8,1.9,OK,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",1,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,910,prof,196.4,139.0,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",2,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1080,prof,111.1,245.7,48.0,65.2,3.3,OK,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",2,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1094,prof,111.4,245.1,47.9,65.0,3.3,OK,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",2,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1109,prof,111.5,244.9,47.8,65.0,3.3,OK,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",4,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1464,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",4,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1485,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",4,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1506,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",7,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2040,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",7,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2071,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",7,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2101,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",8,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2232,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",8,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2266,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",8,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2300,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",14,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3385,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",14,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3438,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",14,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3490,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",16,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3769,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",16,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3828,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",16,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3887,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",28,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,6074,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",28,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,6171,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",28,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,6268,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",56,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,11452,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",56,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,11638,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",56,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,11824,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",112,56,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,22207,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",112,57,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,22572,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,2,"(2, 1)",112,58,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,22937,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",1,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,463,prof,195.8,139.4,27.2,37.0,1.9,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",1,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,474,prof,196.4,139.0,27.1,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",1,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,485,prof,196.5,138.9,27.1,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",2,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,566,prof,110.6,246.8,48.2,65.5,3.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",2,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,580,prof,110.9,246.2,48.1,65.3,3.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",2,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,594,prof,110.8,246.4,48.1,65.3,3.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",4,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,771,prof,69.2,394.5,77.1,104.6,5.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",4,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,792,prof,69.4,393.6,76.9,104.4,5.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",4,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,813,prof,69.3,394.0,77.0,104.5,5.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",7,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1080,prof,58.4,467.6,91.3,124.0,6.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",7,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1110,prof,58.3,468.4,91.5,124.3,6.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",7,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1140,prof,58.2,468.7,91.6,124.3,6.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",8,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1182,prof,58.4,467.5,91.3,124.0,6.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",8,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1216,prof,58.4,467.5,91.3,124.0,6.4,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",8,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1250,prof,58.6,466.1,91.0,123.6,6.3,OK,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",14,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1799,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",14,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1852,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",14,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1905,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",28,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3239,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",28,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3336,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",28,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,3433,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",56,28,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,6118,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",56,29,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,6304,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,4,"(4, 1)",56,30,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,6490,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",1,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,281,prof,196.3,139.0,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",1,17,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,292,prof,196.4,139.0,27.1,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",1,18,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,303,prof,196.4,139.0,27.1,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",2,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,345,prof,110.2,247.7,48.4,65.7,3.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",2,17,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,360,prof,110.5,246.9,48.2,65.5,3.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",2,18,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,374,prof,110.3,247.4,48.3,65.6,3.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",4,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,474,prof,68.9,396.0,77.3,105.0,5.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",4,17,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,495,prof,69.3,393.9,76.9,104.5,5.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",4,18,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,516,prof,68.9,396.1,77.4,105.1,5.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",8,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,732,prof,58.5,466.3,91.1,123.7,6.3,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",8,17,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,766,prof,58.4,467.7,91.3,124.1,6.4,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",8,18,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,800,prof,58.6,466.1,91.0,123.6,6.3,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",16,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1249,prof,59.8,456.4,89.1,121.1,6.2,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",16,17,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1308,prof,59.9,455.9,89.0,120.9,6.2,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",16,18,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1367,prof,59.9,455.6,89.0,120.8,6.2,OK,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",32,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2282,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",32,17,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2392,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,7,"(7, 1)",32,18,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2502,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",1,14,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,250,prof,196.0,139.2,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",1,15,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,261,prof,196.1,139.2,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",1,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,273,prof,195.9,139.3,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",2,14,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,308,prof,110.4,247.2,48.3,65.6,3.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",2,15,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,323,prof,110.5,247.1,48.3,65.5,3.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",2,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,337,prof,110.4,247.3,48.3,65.6,3.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",4,14,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,425,prof,68.8,396.9,77.5,105.3,5.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",4,15,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,446,prof,69.1,394.9,77.1,104.7,5.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",4,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,466,prof,69.0,395.8,77.3,105.0,5.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",7,14,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,599,prof,58.3,467.8,91.4,124.1,6.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",7,15,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,630,prof,58.3,467.9,91.4,124.1,6.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",7,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,660,prof,58.4,467.6,91.3,124.0,6.4,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",14,14,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1007,prof,59.6,457.8,89.4,121.4,6.2,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",14,15,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1059,prof,59.4,459.3,89.7,121.8,6.3,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",14,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1112,prof,59.8,456.7,89.2,121.1,6.2,OK,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",28,14,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1821,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",28,15,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,1918,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,8,"(8, 1)",28,16,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,2016,,,,,,,SKIP_L1,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",1,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,159,prof,195.8,139.4,27.2,37.0,1.9,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",1,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,170,prof,196.0,139.3,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",1,10,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,181,prof,196.0,139.2,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",2,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,198,prof,110.3,247.5,48.3,65.7,3.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",2,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,212,prof,110.4,247.1,48.3,65.6,3.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",2,10,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,227,prof,110.2,247.6,48.4,65.7,3.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",4,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,276,prof,69.0,395.6,77.3,104.9,5.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",4,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,297,prof,68.8,396.6,77.5,105.2,5.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",4,10,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,318,prof,69.0,395.7,77.3,105.0,5.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",8,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,432,prof,58.6,465.8,91.0,123.6,6.3,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",8,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,466,prof,58.4,467.4,91.3,124.0,6.4,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",8,10,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,500,prof,59.2,461.1,90.1,122.3,6.3,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",16,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,745,prof,60.3,453.0,88.5,120.1,6.2,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",16,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,804,prof,60.0,454.6,88.8,120.6,6.2,OK,
FF2,dram_sharded,32,7168,3584,14,"(7, 2)",16,10,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,863,prof,60.1,454.4,88.8,120.5,6.2,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",1,7,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,144,prof,195.9,139.3,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",1,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,155,prof,195.9,139.3,27.2,37.0,1.9,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",1,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,166,prof,196.3,139.1,27.2,36.9,1.9,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",2,7,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,180,prof,110.4,247.3,48.3,65.6,3.4,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",2,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,194,prof,110.3,247.6,48.4,65.7,3.4,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",2,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,208,prof,110.4,247.4,48.3,65.6,3.4,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",7,7,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,359,prof,59.0,462.8,90.4,122.8,6.3,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",7,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,389,prof,58.3,468.3,91.5,124.2,6.4,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",7,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,420,prof,58.4,467.2,91.3,123.9,6.4,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",14,7,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,610,prof,59.6,458.3,89.5,121.6,6.2,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",14,8,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,663,prof,59.5,459.0,89.6,121.7,6.2,OK,
FF2,dram_sharded,32,7168,3584,16,"(8, 2)",14,9,BFLOAT8_B,BFLOAT16,l1_ws,LoFi,True,True,716,prof,59.8,456.1,89.1,121.0,6.2,OK,
