shape,factory,M,K,N,num_cores,grid,in0_block_w,per_core_N,in1_dtype,out_dtype,out_mem,fidelity,packer_l1_acc,fp32_dest,l1_kb_est,src,dur_us,bw_gbps,dram_pct,ach_pct,util_pct,status,note
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",2,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,5385,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",2,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4479,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",4,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,6892,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",4,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,5990,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",4,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,6907,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",4,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,6003,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",4,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,6922,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",4,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,6016,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",7,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,9187,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",7,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,8285,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",7,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,9207,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",7,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,8303,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",7,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,9227,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",7,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,8321,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",8,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,9952,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",8,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,9050,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",8,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,9974,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",8,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,9070,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",8,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,9996,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",8,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,9090,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",14,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,14543,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",14,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,13641,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",14,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,14574,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",14,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,13670,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",14,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,14606,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",14,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,13700,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",16,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,16073,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",16,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,15171,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",16,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,16108,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",16,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,15204,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",16,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,16143,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",16,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,15237,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",28,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,25254,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",28,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,24352,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",28,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,25309,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",28,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,24405,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",28,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,25364,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",28,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,24458,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",56,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,46676,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",56,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,45774,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",56,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,46778,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",56,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,45874,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",56,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,46880,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",56,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,45974,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",112,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,32469,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",112,448,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,31567,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",112,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,32540,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",112,449,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,31636,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",112,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,32611,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,1,"(1, 1)",112,450,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,31705,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",1,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2315,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",1,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1861,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",1,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2325,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",1,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1869,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",1,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2334,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",1,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1876,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",2,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2702,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",2,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,2248,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",2,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2714,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",2,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,2258,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",2,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2725,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",2,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,2267,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",4,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3476,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",4,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,3022,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",4,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3491,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",4,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,3035,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",4,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3506,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",4,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,3048,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",7,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,4637,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",7,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4183,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",7,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,4657,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",7,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4201,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",7,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,4677,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",7,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4219,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",8,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,5024,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",8,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4570,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",8,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,5046,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",8,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4590,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",8,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,5068,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",8,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,4610,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",14,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,7347,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",14,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,6893,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",14,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,7378,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",14,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,6922,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",14,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,7410,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",14,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,6952,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",28,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12766,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",28,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,12312,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",28,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12821,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",28,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,12365,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",28,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12876,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",28,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,12418,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",56,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,23604,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",56,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,23150,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",56,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,23706,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",56,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,23250,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",56,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,23808,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,2,"(2, 1)",56,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,23350,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1174,prof,890.5,32.5,6.3,8.6,16.7,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1174,prof,704.1,41.0,8.0,10.9,21.1,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1174,prof,571.3,50.6,9.9,13.4,26.0,OK,osw=4
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,944,prof,831.7,34.7,6.8,9.2,17.9,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,944,prof,501.5,57.6,11.3,15.3,29.6,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,944,prof,421.2,68.6,13.4,18.2,35.3,OK,osw=4
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,944,prof,420.3,68.8,13.4,18.2,35.4,OK,osw=7
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,944,prof,420.0,68.8,13.4,18.3,35.4,OK,osw=8
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1184,prof,899.0,32.1,6.3,8.5,16.5,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,952,prof,839.5,34.4,6.7,9.1,17.7,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1193,prof,908.6,31.8,6.2,8.4,16.4,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1193,prof,724.0,39.9,7.8,10.6,20.5,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1193,prof,632.7,45.7,8.9,12.1,23.5,OK,osw=3
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,959,prof,847.6,34.1,6.7,9.0,17.5,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,959,prof,514.5,56.2,11.0,14.9,28.9,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,959,prof,421.2,68.6,13.4,18.2,35.3,OK,osw=3
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,959,prof,420.1,68.8,13.4,18.2,35.4,OK,osw=6
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1372,prof,507.3,57.0,11.1,15.1,29.3,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1372,prof,456.7,63.3,12.4,16.8,32.6,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1372,prof,421.8,68.5,13.4,18.2,35.2,OK,osw=4
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1142,prof,456.7,63.3,12.4,16.8,32.6,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1142,prof,417.0,69.3,13.5,18.4,35.7,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1142,prof,413.7,69.9,13.6,18.5,35.9,OK,osw=4
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1142,prof,412.6,70.0,13.7,18.6,36.0,OK,osw=7
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1142,prof,412.3,70.1,13.7,18.6,36.1,OK,osw=8
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1384,prof,511.3,56.5,11.0,15.0,29.1,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1152,prof,448.6,64.4,12.6,17.1,33.1,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1395,prof,517.4,55.9,10.9,14.8,28.7,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1395,prof,436.3,66.2,12.9,17.6,34.1,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1395,prof,465.3,62.1,12.1,16.5,31.9,OK,osw=3
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1161,prof,452.9,63.8,12.5,16.9,32.8,OK,osw=1
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1161,prof,443.6,65.2,12.7,17.3,33.5,OK,osw=2
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1161,prof,429.3,67.3,13.2,17.9,34.6,OK,osw=3
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1161,prof,453.0,63.8,12.5,16.9,32.8,OK,osw=6
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",4,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1768,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",4,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1538,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",4,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1783,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",4,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1551,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",4,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1798,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",4,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,1564,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",7,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2362,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,14336,4,"(4, 1)",7,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,False,2132,,,,,,,SKIP_L1,
