shape,factory,M,K,N,num_cores,grid,in0_block_w,per_core_N,in1_dtype,out_dtype,out_mem,fidelity,packer_l1_acc,fp32_dest,l1_kb_est,src,dur_us,bw_gbps,dram_pct,ach_pct,util_pct,status,note
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",8,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,5180,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",14,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,7459,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",14,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,7490,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",14,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,7522,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",16,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,8233,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",16,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,8268,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",16,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,8303,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",28,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12878,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",28,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12933,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",28,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12988,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",56,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,23716,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",56,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,23818,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",56,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,23920,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",112,224,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,16565,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",112,225,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,16636,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,1,"(1, 1)",112,226,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,16707,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",1,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1230,prof,571.3,25.3,4.9,6.7,26.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",1,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1240,prof,898.4,16.1,3.1,4.3,16.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",1,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1249,prof,632.5,22.8,4.5,6.1,23.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",2,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1428,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",2,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1440,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",2,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1451,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",4,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1824,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",4,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1839,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",4,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1854,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",7,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2418,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",7,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2438,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",7,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2458,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",8,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2616,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",8,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2638,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",8,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2660,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",14,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3805,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",14,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3836,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",14,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3868,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",28,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,6578,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",28,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,6633,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",28,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,6688,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",56,112,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12124,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",56,113,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12226,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,2,"(2, 1)",56,114,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,12328,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",1,56,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,632,prof,294.3,49.1,9.6,13.0,25.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",1,57,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,641,prof,312.7,46.2,9.0,12.3,23.8,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",1,58,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,651,prof,352.4,41.0,8.0,10.9,21.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",2,56,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,735,prof,216.3,66.8,13.0,17.7,34.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",2,57,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,746,prof,220.4,65.6,12.8,17.4,33.7,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",2,58,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,758,prof,224.6,64.3,12.6,17.1,33.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",4,56,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,942,prof,229.9,62.9,12.3,16.7,32.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",4,57,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,957,prof,211.6,68.3,13.3,18.1,35.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",4,58,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,972,prof,216.2,66.8,13.1,17.7,34.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",7,56,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1253,prof,205.4,70.4,13.7,18.7,36.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",7,57,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1273,prof,209.2,69.1,13.5,18.3,35.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",7,58,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1293,prof,235.9,61.3,12.0,16.2,31.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",14,56,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1978,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",14,57,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2010,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",14,58,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,2041,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",28,56,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3428,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",28,57,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3483,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,4,"(4, 1)",28,58,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,3538,,,,,,,SKIP_L1,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",1,32,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,375,prof,176.6,81.8,16.0,21.7,24.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",1,33,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,385,prof,188.5,76.7,15.0,20.3,22.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",1,34,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,394,prof,209.7,68.9,13.5,18.3,20.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",2,32,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,438,prof,136.7,105.7,20.7,28.0,31.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",2,33,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,450,prof,140.0,103.2,20.2,27.4,30.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",2,34,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,461,prof,144.3,100.1,19.6,26.6,29.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",4,32,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,564,prof,127.2,113.6,22.2,30.1,33.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",4,33,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,579,prof,138.4,104.4,20.4,27.7,30.7,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",4,34,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,594,prof,145.6,99.2,19.4,26.3,29.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",8,32,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,816,prof,123.9,116.6,22.8,30.9,34.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",8,33,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,838,prof,127.6,113.3,22.1,30.0,33.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",8,34,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,860,prof,131.9,109.5,21.4,29.1,32.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",16,32,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1321,prof,124.6,116.0,22.7,30.8,34.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",16,33,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1356,prof,128.5,112.5,22.0,29.8,33.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,7,"(7, 1)",16,34,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1391,prof,142.6,101.4,19.8,26.9,29.8,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",1,28,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,332,prof,158.9,90.9,17.8,24.1,23.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",1,29,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,342,prof,216.9,66.6,13.0,17.7,17.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",1,30,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,352,prof,175.1,82.5,16.1,21.9,21.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",2,28,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,389,prof,119.9,120.5,23.5,32.0,31.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",2,29,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,400,prof,130.2,111.0,21.7,29.4,28.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",2,30,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,411,prof,127.0,113.8,22.2,30.2,29.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",7,28,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,670,prof,106.8,135.3,26.4,35.9,34.8,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",7,29,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,690,prof,111.6,129.5,25.3,34.3,33.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",7,30,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,710,prof,114.0,126.8,24.8,33.6,32.6,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",14,28,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1064,prof,106.3,135.9,26.5,36.0,34.9,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",14,29,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1096,prof,112.4,128.6,25.1,34.1,33.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,8,"(8, 1)",14,30,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,1128,prof,121.6,118.8,23.2,31.5,30.6,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",1,16,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,204,prof,105.9,136.4,26.6,36.2,20.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",1,17,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,214,prof,132.9,108.7,21.2,28.8,16.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",1,18,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,223,prof,113.3,127.6,24.9,33.8,18.7,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",2,16,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,240,prof,87.4,165.3,32.3,43.9,24.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",2,17,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,252,prof,88.4,163.4,31.9,43.4,24.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",2,18,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,263,prof,88.2,163.9,32.0,43.5,24.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",4,16,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,312,prof,78.6,183.9,35.9,48.8,27.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",4,17,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,327,prof,84.6,170.9,33.4,45.3,25.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",4,18,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,342,prof,75.3,192.0,37.5,50.9,28.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",8,16,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,456,prof,63.9,226.2,44.2,60.0,33.3,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",8,17,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,478,prof,69.5,207.8,40.6,55.1,30.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,14,"(7, 2)",8,18,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,500,prof,70.2,205.7,40.2,54.6,30.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,16,"(8, 2)",1,14,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,183,prof,97.8,147.7,28.9,39.2,19.0,OK,
FF1_FF3,mcast_1d,32,3584,7168,16,"(8, 2)",1,15,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,192,prof,98.3,147.0,28.7,39.0,18.9,OK,
FF1_FF3,mcast_1d,32,3584,7168,16,"(8, 2)",1,16,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,202,prof,101.1,143.0,27.9,37.9,18.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,16,"(8, 2)",7,14,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,379,prof,62.1,232.6,45.4,61.7,29.9,OK,
FF1_FF3,mcast_1d,32,3584,7168,16,"(8, 2)",7,15,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,399,prof,64.8,222.9,43.5,59.1,28.7,OK,
FF1_FF3,mcast_1d,32,3584,7168,16,"(8, 2)",7,16,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,418,prof,64.6,223.7,43.7,59.3,28.8,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",1,8,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,119,prof,87.4,165.3,32.3,43.9,12.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",1,9,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,128,prof,87.6,164.9,32.2,43.7,12.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",1,10,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,138,prof,88.9,162.5,31.7,43.1,11.9,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",2,8,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,141,prof,57.4,251.8,49.2,66.8,18.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",2,9,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,152,prof,61.2,236.1,46.1,62.6,17.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",2,10,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,164,prof,63.3,228.4,44.6,60.6,16.8,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",4,8,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,186,prof,53.8,268.5,52.4,71.2,19.7,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",4,9,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,201,prof,57.9,249.7,48.8,66.2,18.4,OK,
FF1_FF3,mcast_1d,32,3584,7168,28,"(7, 4)",4,10,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,216,prof,56.3,256.8,50.2,68.1,18.9,OK,
FF1_FF3,mcast_1d,32,3584,7168,56,"(8, 7)",1,4,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,76,prof,118.2,122.2,23.9,32.4,4.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,56,"(8, 7)",1,5,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,86,prof,110.1,131.3,25.6,34.8,4.8,OK,
FF1_FF3,mcast_1d,32,3584,7168,56,"(8, 7)",1,6,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,95,prof,101.5,142.3,27.8,37.7,5.2,OK,
FF1_FF3,mcast_1d,32,3584,7168,56,"(8, 7)",2,4,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,92,prof,62.5,231.2,45.2,61.3,8.5,OK,
FF1_FF3,mcast_1d,32,3584,7168,56,"(8, 7)",2,5,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,103,prof,58.5,246.9,48.2,65.5,9.1,OK,
FF1_FF3,mcast_1d,32,3584,7168,56,"(8, 7)",2,6,BFLOAT4_B,BFLOAT16,l1_ws,LoFi,True,True,114,prof,54.0,267.8,52.3,71.0,9.8,OK,
