Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
61.21,MatmulDeviceOperation (in0:width_sharded),8498.33,180,Compute,39.47,41.23,40.32,0.47,40.28
10.47,AllGatherAsyncDeviceOperation (in0:width_sharded),1454.29,145,Other,,,,,
7.96,LayerNormDeviceOperation (in0:width_sharded),1105.13,174,Compute,,,,,
5.75,ReduceScatterMinimalAsyncDeviceOperation (in0:width_sharded),797.99,72,Other,,,,,
4.89,SdpaDecodeDeviceOperation (in0:height_sharded),678.64,42,Compute,,,,,
2.13,BinaryNgDeviceOperation (in0:width_sharded),296.16,114,Compute,,,,,
1.99,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),276.18,43,Other,,,,,
1.27,NLPCreateQKVHeadsDecodeDeviceOperation (in0:width_sharded),176.86,39,Other,,,,,
1.07,MeshPartitionDeviceOperation (in0:width_sharded),147.94,80,Other,,,,,
1.02,RotaryEmbeddingLlamaFusedQKDeviceOperation (in0:height_sharded),142.03,43,Other,,,,,
0.72,ReshardDeviceOperation (in0:width_sharded),100.31,75,DM,,,,,
0.35,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),48.44,36,TM,,,,,
0.34,InterleavedToShardedDeviceOperation (in0:l1_interleaved),47.46,34,DM,,,,,
0.26,ShardedToInterleavedDeviceOperation (in0:width_sharded),36.10,30,DM,,,,,
0.18,InterleavedToShardedDeviceOperation (in0:dram_interleaved),25.17,33,DM,,,,,
0.12,TransposeDeviceOperation (in0:dram_interleaved),17.03,4,TM,,,,,
0.12,EmbeddingsDeviceOperation (in0:dram_interleaved),15.97,3,Compute,,,,,
0.10,ReshardDeviceOperation (in0:height_sharded),14.18,42,DM,,,,,
0.02,BinaryNgDeviceOperation (in0:dram_interleaved),3.42,1,Compute,,,,,
0.02,SliceDeviceOperation (in0:dram_interleaved),3.25,2,TM,,,,,
