OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,DEVICE ARCH,ATTRIBUTES,MATH FIDELITY,CORE COUNT,AVAILABLE WORKER CORE COUNT,SUB DEVICE ID,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W_PAD[LOGICAL],INPUT_1_Z_PAD[LOGICAL],INPUT_1_Y_PAD[LOGICAL],INPUT_1_X_PAD[LOGICAL],INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W_PAD[LOGICAL],INPUT_2_Z_PAD[LOGICAL],INPUT_2_Y_PAD[LOGICAL],INPUT_2_X_PAD[LOGICAL],INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,INPUT_3_W_PAD[LOGICAL],INPUT_3_Z_PAD[LOGICAL],INPUT_3_Y_PAD[LOGICAL],INPUT_3_X_PAD[LOGICAL],INPUT_3_LAYOUT,INPUT_3_DATATYPE,INPUT_3_MEMORY,INPUT_4_W_PAD[LOGICAL],INPUT_4_Z_PAD[LOGICAL],INPUT_4_Y_PAD[LOGICAL],INPUT_4_X_PAD[LOGICAL],INPUT_4_LAYOUT,INPUT_4_DATATYPE,INPUT_4_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PROGRAM HASH,PROGRAM CACHE HIT,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),MULTICAST NOC UTIL (%),DRAM BW UTIL (%),DRAM BW UTIL PER CTRL (%),ETH BW UTIL (%),NPE CONG IMPACT (%),SFPU Util Min (%),SFPU Util Median (%),SFPU Util Max (%),Avg SFPU util on full grid (%),FPU Util Min (%),FPU Util Median (%),FPU Util Max (%),Avg FPU util on full grid (%),MATH Util Min (%),MATH Util Median (%),MATH Util Max (%),Avg Math util on full grid (%),Unpacker0 Write Efficiency Min (%),Unpacker0 Write Efficiency Median (%),Unpacker0 Write Efficiency Max (%),Unpacker0 Write Efficiency Avg (%),Unpacker1 Write Efficiency Min (%),Unpacker1 Write Efficiency Median (%),Unpacker1 Write Efficiency Max (%),Unpacker1 Write Efficiency Avg (%),Unpacker Write Efficiency Min (%),Unpacker Write Efficiency Median (%),Unpacker Write Efficiency Max (%),Unpacker Write Efficiency Avg (%),Packer Efficiency Min (%),Packer Efficiency Median (%),Packer Efficiency Max (%),Packer Efficiency Avg (%),FPU Execution Efficiency Min (%),FPU Execution Efficiency Median (%),FPU Execution Efficiency Max (%),FPU Execution Efficiency Avg (%),Math Pipeline Utilization Min (%),Math Pipeline Utilization Median (%),Math Pipeline Utilization Max (%),Math Pipeline Utilization Avg (%),Math-to-Pack Handoff Efficiency Min (%),Math-to-Pack Handoff Efficiency Median (%),Math-to-Pack Handoff Efficiency Max (%),Math-to-Pack Handoff Efficiency Avg (%),Unpacker-to-Math Data Flow Min (%),Unpacker-to-Math Data Flow Median (%),Unpacker-to-Math Data Flow Max (%),Unpacker-to-Math Data Flow Avg (%),TT_DNN_DEVICE_OP_TT_HOST_FUNC [ns]
GenericOpDeviceOperation,tt_dnn_device,1024,0,,{'num_mesh_programs': '1'},HiFi2,1,,,,4188773407,4188857268,83861,691928859308,692114903584,0,0,137810575,137809633,137809633,137809633,137809633,137809633,273,137809550,137737850,137809043,137809062,137808956,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp'],['compute/5719802200202217374/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/2112479599146945384/'; 'reader/2562881599625629284/'],11593747784609371523,False,760,1660,9512,9944,10468,0,0,0,0,1,1,1,[],[],0.0,,,,,,,23.621674913196884,23.621674913196884,23.621674913196884,0.18170448940431397,77.39240099425568,77.39240099425568,77.39240099425568,0.5953238607385426,80.00402983652867,80.00402983652867,80.00402983652867,0.6154132357317476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83861
GenericOpDeviceOperation,tt_dnn_device,2048,0,,{'num_mesh_programs': '1'},HiFi2,1,,,,4341406568,4341488550,81982,692134904972,692320928783,14816744,14816744,137795416,137794541,137794541,137794541,137794541,137794541,283,137794469,137722844,137793941,137793953,137793856,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp'],['compute/7992173682048415374/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/2112479599146945384/'; 'reader/2562881599625629284/'],13378952489546991822,False,760,1660,9512,9944,10468,0,0,0,0,1,1,1,[],[],0.0,,,,,,,23.6242647377453,23.6242647377453,23.6242647377453,0.1817243914397363,77.40088611398967,77.40088611398967,77.40088611398967,0.5953890663732686,80.01419897403366,80.01419897403366,80.01419897403366,0.6154913931294687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81982
GenericOpDeviceOperation,tt_dnn_device,3072,0,,{'num_mesh_programs': '1'},HiFi2,1,,,,4492854098,4492939209,85111,692339365455,692524822707,13657634,13657634,137375742,137374900,137374900,137374900,137374900,137374900,321,137374828,137303403,137374264,137374270,137374125,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp'],['compute/3539870843495284812/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/2112479599146945384/'; 'reader/2562881599625629284/'],2024760603766547139,False,760,1660,9512,9944,9672,0,0,0,0,1,1,1,[],[],0.0,,,,,,,22.212248689708503,22.212248689708503,22.212248689708503,0.1708626987451576,77.63735711664597,77.63735711664597,77.63735711664597,0.5972078084348957,80.14678394358947,80.14678394358947,80.14678394358947,0.6165110066812635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85111
