GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,90,110,,,440,169321,14134245571966,14134245800550,162678,14134245580780,14134245800395,162678,14134245580780,14134245800395,162669,161142,161241,147832,161438,,0,0
2051,,,3,blackhole,,91,110,,,238,160952,14134273678741,14134273896026,148657,14134273695189,14134273895876,148657,14134273695189,14134273895876,148655,147214,147324,133789,147525,,20662805,20662805
3075,,,3,blackhole,,64,110,,,144,4262,14134280824166,14134280829920,3264,14134280825365,14134280829771,3262,14134280825367,14134280829771,3258,2833,2862,221,2901,,5133421,5132607
4099,,,3,blackhole,,64,110,,,153,6533,14134287901996,14134287910815,5529,14134287903204,14134287910668,5528,14134287903205,14134287910668,5528,4256,4334,232,4439,,5239685,5239440
5123,,,3,blackhole,,110,110,,,426,1771382,14134441599750,14134443991116,1769830,14134441601698,14134443990968,1769830,14134441601698,14134443990968,1769830,1765363,1767032,1766906,1767300,,113845231,113845231
6147,,,3,blackhole,,110,110,,,259,1775720,14134596217161,14134598614383,1774183,14134596219088,14134598614235,1774183,14134596219088,14134598614235,1774178,1769707,1771387,1771265,1771654,,112761573,112761573
7171,,,3,blackhole,,110,110,,,264,1899109,14134748606785,14134751170582,1897559,14134748608728,14134751170432,1897558,14134748608729,14134751170432,1897557,1885417,1890967,1890846,1891236,,111107060,111107046
8195,,,3,blackhole,,110,110,,,278,3733210,14135427041663,14135432081497,3731676,14135427043586,14135432081349,3731676,14135427043586,14135432081349,3731676,3722544,3726600,3726480,3726886,,500646741,500646741
9219,,,3,blackhole,,64,110,,,141,4368,14135473306791,14135473312688,3367,14135473307994,14135473312540,3367,14135473307994,14135473312540,3354,2927,2951,222,2990,,30534561,30534561
10243,,,3,blackhole,,1,110,,,100,6108,14135476600500,14135476608746,5583,14135476601063,14135476608600,5580,14135476601067,14135476608600,5496,4781,4800,107,4825,,2435959,2435946
11267,,,3,blackhole,,1,110,,,104,6116,14135476800954,14135476809210,5595,14135476801511,14135476809064,5591,14135476801516,14135476809064,5495,4790,4789,107,4839,,142902,142898
12291,,,3,blackhole,,1,110,,,184,26487,14135482997054,14135483032812,25939,14135482997648,14135483032666,25829,14135482997797,14135483032666,25756,12190,24921,24979,25186,,4584090,4584266
