ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
20080,0.15000960004737807,,SliceDeviceOperation,3,2.381,,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6547459.0,,SliceDeviceOperation
20087,0.29768809753207115,,BinaryNgDeviceOperation,3,4.201,0.524,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_2_DRAM_INTERLEAVED,,,,6554627.0,,BinaryNgDeviceOperation
20094,0.20784614471075188,,BinaryNgDeviceOperation,3,1.253,2.046,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_2_DRAM_INTERLEAVED,,,,6561795.0,,BinaryNgDeviceOperation
20102,0.15133265825863174,,ConcatDeviceOperation,3,1.792,0.61,16,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_8_DRAM_INTERLEAVED,,,,6569987.0,,ConcatDeviceOperation
20104,0.36522706907797176,,UntilizeWithUnpaddingDeviceOperation,3,4.307,1.49,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6572035.0,,UntilizeWithUnpaddingDeviceOperation
20105,0.14578841432575929,,ConcatDeviceOperation,3,1.699,0.615,16,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_8_DRAM_INTERLEAVED,,,,6573059.0,,ConcatDeviceOperation
20107,0.7114273010226766,,ReshapeViewDeviceOperation,3,10.681,0.611,4,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6575107.0,,ReshapeViewDeviceOperation
20108,0.1896383436130231,,ReshapeViewDeviceOperation,3,2.477,0.533,64,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6576131.0,,ReshapeViewDeviceOperation
20110,0.18560616620729767,,ReshapeViewDeviceOperation,3,2.404,0.542,64,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6578179.0,,ReshapeViewDeviceOperation
20114,0.25150706568212233,,BinaryNgDeviceOperation,3,3.439,0.553,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_2_DRAM_INTERLEAVED,,,,6582275.0,,BinaryNgDeviceOperation
