Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
64.21,MatmulDeviceOperation (in0:dram_interleaved),2960.08,6,Compute,9.46,26.05,17.45,8.31,10.57
12.54,BinaryNgDeviceOperation (in0:dram_interleaved),578.11,4,Compute,,,,,
8.75,RepeatDeviceOperation (in0:dram_interleaved),403.36,1,TM,,,,,
4.49,UnaryDeviceOperation (in0:dram_interleaved),206.96,3,Compute,,,,,
3.80,FastReduceNCDeviceOperation (in0:dram_interleaved),175.18,1,Compute,,,,,
1.44,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),66.36,1,TM,,,,,
1.16,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),53.57,1,TM,,,,,
0.81,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),37.37,2,Compute,,,,,
0.63,SDPAOperation (in0:dram_interleaved),28.98,1,Compute,,,,,
0.55,TopKDeviceOperation (in0:dram_interleaved),25.55,1,Other,,,,,
0.41,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),18.90,2,TM,,,,,
0.40,LayerNormDeviceOperation (in0:dram_interleaved),18.39,1,Compute,,,,,
0.40,ReshapeViewDeviceOperation (in0:dram_interleaved),18.25,1,TM,,,,,
0.13,ScatterDeviceOperation (in0:dram_interleaved),5.86,1,Other,,,,,
0.09,UntilizeDeviceOperation (in0:dram_interleaved),3.94,1,TM,,,,,
0.08,PagedFillCacheDeviceOperation (in0:dram_interleaved),3.48,2,Other,,,,,
0.05,SliceDeviceOperation (in0:dram_interleaved),2.41,2,TM,,,,,
0.05,TilizeDeviceOperation (in0:dram_interleaved),2.08,1,TM,,,,,
0.03,TransposeDeviceOperation (in0:dram_interleaved),1.33,1,TM,,,,,
