Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
19.66,LayerNormDeviceOperation (in0:dram_interleaved),256.65,6,Compute,,,,,
14.16,SparseMatmulDeviceOperation (in0:dram_interleaved),184.93,2,Compute,9.10,35.80,22.45,18.88,22.56
12.51,SparseMatmulDeviceOperation (in0:l1_interleaved),163.35,1,Compute,14.05,14.05,14.05,,14.05
11.26,MatmulDeviceOperation (in0:l1_interleaved),147.02,3,Compute,2.55,3.55,2.91,0.55,2.98
7.44,LayerNormDeviceOperation (in0:l1_interleaved),97.17,5,Compute,,,,,
7.31,MatmulDeviceOperation (in0:width_sharded),95.41,1,Compute,23.32,23.32,23.32,,23.32
5.22,TransposeDeviceOperation (in0:l1_interleaved),68.13,4,TM,,,,,
4.45,UnaryDeviceOperation (in0:l1_interleaved),58.09,4,Compute,,,,,
3.25,SdpaDecodeDeviceOperation (in0:height_sharded),42.48,1,Compute,,,,,
2.92,MatmulDeviceOperation (in0:dram_interleaved),38.06,1,Compute,10.96,10.96,10.96,,10.96
1.88,TopKDeviceOperation (in0:dram_interleaved),24.59,1,Other,,,,,
1.59,BinaryNgDeviceOperation (in0:dram_interleaved),20.77,7,Compute,,,,,
1.13,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),14.79,1,Other,,,,,
0.82,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),10.70,1,Other,,,,,
0.59,BinaryNgDeviceOperation (in0:l1_interleaved),7.72,2,Compute,,,,,
0.54,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.04,4,TM,,,,,
0.49,SoftmaxDeviceOperation (in0:dram_interleaved),6.45,1,Compute,,,,,
0.47,TypecastDeviceOperation (in0:dram_interleaved),6.11,3,TM,,,,,
0.45,InterleavedToShardedDeviceOperation (in0:dram_interleaved),5.84,7,DM,,,,,
0.43,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.65,1,TM,,,,,
0.43,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),5.65,2,Other,,,,,
0.40,CopyDeviceOperation (in0:dram_interleaved),5.16,3,DM,,,,,
0.38,ShardedToInterleavedDeviceOperation (in0:width_sharded),4.97,3,DM,,,,,
0.37,FillPadDeviceOperation (in0:dram_interleaved),4.79,1,TM,,,,,
0.32,SliceDeviceOperation (in0:width_sharded),4.20,3,TM,,,,,
0.32,UnaryDeviceOperation (in0:dram_interleaved),4.15,2,Compute,,,,,
0.27,ReshapeViewDeviceOperation (in0:dram_interleaved),3.52,1,TM,,,,,
0.23,ScatterDeviceOperation (in0:dram_interleaved),3.06,1,Other,,,,,
0.23,ReduceDeviceOperation (in0:l1_interleaved),2.98,1,Compute,,,,,
0.16,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.04,3,DM,,,,,
0.12,SliceDeviceOperation (in0:dram_interleaved),1.51,2,TM,,,,,
0.10,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.32,1,TM,,,,,
0.10,CopyDeviceOperation (in0:height_sharded),1.28,1,DM,,,,,
