Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
17.51,LayerNormDeviceOperation (in0:dram_interleaved),255.72,6,Compute,,,,,
13.88,MatmulDeviceOperation (in0:l1_interleaved),202.76,3,Compute,2.55,3.57,2.93,0.56,2.91
12.64,SparseMatmulDeviceOperation (in0:dram_interleaved),184.63,2,Compute,9.07,36.04,22.55,19.07,22.60
11.23,SparseMatmulDeviceOperation (in0:l1_interleaved),164.06,1,Compute,13.99,13.99,13.99,,13.99
8.11,MatmulDeviceOperation (in0:width_sharded),118.40,1,Compute,23.49,23.49,23.49,,23.49
7.31,LayerNormDeviceOperation (in0:l1_interleaved),106.72,5,Compute,,,,,
4.63,TransposeDeviceOperation (in0:l1_interleaved),67.55,4,TM,,,,,
3.99,RotaryEmbeddingHfDeviceOperation (in0:dram_interleaved),58.28,2,Other,,,,,
3.96,UnaryDeviceOperation (in0:l1_interleaved),57.86,4,Compute,,,,,
3.37,SdpaDecodeDeviceOperation (in0:height_sharded),49.29,1,Compute,,,,,
2.59,MatmulDeviceOperation (in0:dram_interleaved),37.81,1,Compute,11.03,11.03,11.03,,11.03
1.68,TopKDeviceOperation (in0:dram_interleaved),24.59,1,Other,,,,,
1.39,BinaryNgDeviceOperation (in0:dram_interleaved),20.34,7,Compute,,,,,
0.96,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),14.04,1,Other,,,,,
0.75,TransposeDeviceOperation (in0:dram_interleaved),11.02,4,TM,,,,,
0.51,BinaryNgDeviceOperation (in0:l1_interleaved),7.39,2,Compute,,,,,
0.48,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.04,4,TM,,,,,
0.44,SoftmaxDeviceOperation (in0:dram_interleaved),6.39,1,Compute,,,,,
0.42,TypecastDeviceOperation (in0:dram_interleaved),6.18,3,TM,,,,,
0.42,ShardedToInterleavedDeviceOperation (in0:width_sharded),6.13,3,DM,,,,,
0.42,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),6.12,1,Other,,,,,
0.40,CopyDeviceOperation (in0:dram_interleaved),5.80,3,DM,,,,,
0.39,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.67,1,TM,,,,,
0.37,InterleavedToShardedDeviceOperation (in0:dram_interleaved),5.36,5,DM,,,,,
0.34,SliceDeviceOperation (in0:width_sharded),4.99,3,TM,,,,,
0.33,FillPadDeviceOperation (in0:dram_interleaved),4.78,1,TM,,,,,
0.29,UnaryDeviceOperation (in0:dram_interleaved),4.23,2,Compute,,,,,
0.25,ReshapeViewDeviceOperation (in0:dram_interleaved),3.60,1,TM,,,,,
0.21,ScatterDeviceOperation (in0:dram_interleaved),3.02,1,Other,,,,,
0.20,ReduceDeviceOperation (in0:l1_interleaved),2.86,1,Compute,,,,,
0.19,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.80,3,DM,,,,,
0.16,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),2.29,1,TM,,,,,
0.10,SliceDeviceOperation (in0:dram_interleaved),1.49,2,TM,,,,,
0.09,CopyDeviceOperation (in0:height_sharded),1.31,1,DM,,,,,
