ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
2275,1.7285556333201817,,LayerNormDeviceOperation,0,26.155,,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_5_DRAM_INTERLEAVED,,,,2132992.0,,LayerNormDeviceOperation
2276,4.882913569574778,DRAM,MatmulDeviceOperation 32 x 2048 x 12352,0,73.35,0.534,97.0,357.44370824812535,69.81322426721198,22.072274628493524,8.230223631877895,HiFi2 BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_5_DRAM_INTERLEAVED,2,1,4,2134016.0,Try a DRAM-sharded program config (MatmulMultiCoreReuseMultiCastDRAMShardedProgramConfig) to improve throughput further • If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy,MatmulDeviceOperation
2277,0.26732967068553376,,SliceDeviceOperation,0,3.505,0.54,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2135040.0,,SliceDeviceOperation
2278,0.186370746930335,,SliceDeviceOperation,0,2.295,0.525,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2136064.0,,SliceDeviceOperation
2279,0.10409004482811264,,SliceDeviceOperation,0,0.734,0.841,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2137088.0,,SliceDeviceOperation
2280,0.14400775090822698,,SliceDeviceOperation,0,0.661,1.518,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_5_DRAM_INTERLEAVED,,,,2138112.0,,SliceDeviceOperation
2281,0.43830169987304324,,BinaryNgDeviceOperation,0,6.113,0.519,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2139136.0,,BinaryNgDeviceOperation
2282,0.4398878338894716,,BinaryNgDeviceOperation,0,6.124,0.532,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2140160.0,,BinaryNgDeviceOperation
2283,0.38985852345462646,,BinaryNgDeviceOperation,0,5.371,0.528,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2141184.0,,BinaryNgDeviceOperation
2284,0.4285866290224194,,BinaryNgDeviceOperation,0,5.951,0.534,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2142208.0,,BinaryNgDeviceOperation
2285,0.3936255917436438,,BinaryNgDeviceOperation,0,5.426,0.53,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2143232.0,,BinaryNgDeviceOperation
2286,0.44239921274881655,,BinaryNgDeviceOperation,0,6.155,0.539,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2144256.0,,BinaryNgDeviceOperation
2287,0.402745862338107,,BinaryNgDeviceOperation,0,5.561,0.533,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2145280.0,,BinaryNgDeviceOperation
2288,0.3529809075726665,,UnaryDeviceOperation,0,4.825,0.516,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_1_DRAM_INTERLEAVED,,,,2146304.0,,UnaryDeviceOperation
2289,0.16310744802271873,,BinaryNgDeviceOperation,0,1.921,0.547,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_1_DRAM_INTERLEAVED,,,,2147328.0,,BinaryNgDeviceOperation
