Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
82.93,SparseMatmulDeviceOperation (in0:dram_interleaved),173954.03,4,Compute,,,,,
3.50,SDPAOperation (in0:dram_interleaved),7332.27,2,Compute,,,,,
3.25,UnaryDeviceOperation (in0:dram_interleaved),6816.35,12,Compute,,,,,
2.70,BinaryNgDeviceOperation (in0:dram_interleaved),5673.52,22,Compute,,,,,
2.46,PermuteDeviceOperation (in0:dram_interleaved),5151.83,4,TM,,,,,
2.09,SliceDeviceOperation (in0:dram_interleaved),4383.31,26,TM,,,,,
1.67,MatmulDeviceOperation (in0:dram_interleaved),3511.57,18,Compute,15.49,67.39,42.78,19.83,39.11
0.80,FastReduceNCDeviceOperation (in0:dram_interleaved),1686.55,2,Compute,,,,,
0.12,ConcatDeviceOperation (in0:dram_interleaved),256.14,4,TM,,,,,
0.10,LayerNormDeviceOperation (in0:dram_interleaved),209.88,8,Compute,,,,,
0.10,TilizeDeviceOperation (in0:dram_interleaved),203.68,4,TM,,,,,
0.07,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),145.36,2,TM,,,,,
0.07,UntilizeCodegenDeviceOperation (in0:dram_interleaved),143.22,6,Other,,,,,
0.03,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),70.36,4,Compute,,,,,
0.02,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),48.34,8,TM,,,,,
0.02,SliceWriteDeviceOperation (in0:dram_interleaved),48.23,2,TM,,,,,
0.02,ScatterDeviceOperation (in0:dram_interleaved),42.26,2,Other,,,,,
0.01,TopKDeviceOperation (in0:dram_interleaved),29.78,2,Other,,,,,
0.01,ReduceDeviceOperation (in0:dram_interleaved),20.19,8,Compute,,,,,
0.01,PagedFillCacheDeviceOperation (in0:dram_interleaved),13.65,2,Other,,,,,
0.01,TypecastDeviceOperation (in0:dram_interleaved),13.37,6,TM,,,,,
0.00,FillPadDeviceOperation (in0:dram_interleaved),8.65,2,TM,,,,,
0.00,TransposeDeviceOperation (in0:dram_interleaved),5.17,4,TM,,,,,
