Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
54.04,MatmulDeviceOperation (in0:dram_interleaved),148.41,3,Compute,4.11,6.92,5.73,1.46,5.62
11.10,MatmulDeviceOperation (in0:width_sharded),30.47,1,Compute,19.92,19.92,19.92,,19.92
9.53,LayerNormDeviceOperation (in0:dram_interleaved),26.17,1,Compute,,,,,
9.27,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.45,1,Other,,,,,
3.68,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.11,2,DM,,,,,
3.43,SdpaDecodeDeviceOperation (in0:height_sharded),9.41,1,Other,,,,,
2.81,BinaryNgDeviceOperation (in0:dram_interleaved),7.73,3,Compute,,,,,
1.84,SliceDeviceOperation (in0:dram_interleaved),5.05,3,TM,,,,,
1.35,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.71,2,Other,,,,,
1.03,UnaryDeviceOperation (in0:dram_interleaved),2.83,1,Compute,,,,,
0.79,TransposeDeviceOperation (in0:dram_interleaved),2.16,1,TM,,,,,
0.66,InterleavedToShardedDeviceOperation (in0:dram_interleaved),1.81,3,DM,,,,,
0.48,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.32,1,TM,,,,,
