GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,1,110,,,213,2462,1199558119886,1199558123210,2015,1199558120339,1199558123059,1889,1199558120509,1199558123059,1801,1493,1493,99,1521,,0,0
2051,,,3,blackhole,,88,110,,,393,4560,1199564434265,1199564440421,3639,1199564435360,1199564440272,3639,1199564435360,1199564440272,3635,3199,3219,254,3259,,4676397,4676397
3075,,,3,blackhole,,88,110,,,207,4621,1199564724741,1199564730980,3587,1199564725983,1199564730825,3587,1199564725983,1199564730825,3584,3182,3201,253,3239,,211657,211657
4099,,,3,blackhole,,88,110,,,218,4624,1199564868772,1199564875015,3608,1199564869998,1199564874869,3606,1199564870001,1199564874869,3606,3198,3239,253,3278,,103087,103095
5123,,,3,blackhole,,88,110,,,212,4584,1199564929896,1199564936084,3569,1199564931118,1199564935936,3569,1199564931118,1199564935936,3567,3184,3213,253,3247,,41667,41667
6147,,,3,blackhole,,88,110,,,196,4640,1199564985519,1199564991783,3613,1199564986757,1199564991635,3613,1199564986758,1199564991635,3613,3192,3224,250,3261,,37642,37650
7171,,,3,blackhole,,88,110,,,233,4632,1199565041266,1199565047519,3604,1199565042509,1199565047374,3604,1199565042509,1199565047374,3601,3231,3216,254,3281,,37688,37688
8195,,,3,blackhole,,88,110,,,221,4636,1199565096999,1199565103257,3599,1199565098253,1199565103111,3596,1199565098256,1199565103111,3596,3187,3219,250,3261,,37693,37687
9219,,,3,blackhole,,1,110,,,98,10967,1199569542301,1199569557106,10437,1199569542867,1199569556957,10437,1199569542867,1199569556957,10339,9173,9190,113,9314,,3288696,3288696
10243,,,3,blackhole,,1,110,,,82,10950,1199569751938,1199569766721,10404,1199569752534,1199569766579,10400,1199569752539,1199569766579,10352,9124,9194,133,9297,,144876,144876
11267,,,3,blackhole,,108,110,,,464,267213,1199590197137,1199590557875,258573,1199590208651,1199590557725,258573,1199590208652,1199590557725,258573,256559,256724,256646,256960,,15142256,15142300
12291,,,3,blackhole,,96,110,,,264,167373,1199614425235,1199614651188,165390,1199614427766,1199614651042,165387,1199614427769,1199614651042,165387,163897,163996,150516,164196,,17681551,17681471
13315,,,3,blackhole,,99,110,,,263,132181,1199626203221,1199626381666,121134,1199626217984,1199626381515,121134,1199626217984,1199626381515,121134,119922,119977,106233,120158,,8568100,8568100
14339,,,3,blackhole,,99,110,,,253,130476,1199627825194,1199628001337,119437,1199627839948,1199628001188,119437,1199627839948,1199628001188,119437,118227,118266,104284,118453,,1080320,1080320
