Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
52.52,SparseMatmulDeviceOperation (in0:l1_interleaved),361.01,3,Compute,8.51,9.57,9.21,0.60,9.24
11.91,UnaryDeviceOperation (in0:l1_interleaved),81.85,6,Compute,,,,,
9.89,BinaryNgDeviceOperation (in0:l1_interleaved),67.94,2,Compute,,,,,
7.16,MatmulDeviceOperation (in0:width_sharded),49.20,2,Compute,36.81,37.17,36.99,0.26,37.00
3.51,TopKDeviceOperation (in0:l1_interleaved),24.15,1,Other,,,,,
2.76,FastReduceNCDeviceOperation (in0:l1_interleaved),18.98,1,Compute,,,,,
2.06,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),14.17,1,Other,,,,,
1.34,SdpaDecodeDeviceOperation (in0:height_sharded),9.22,1,Compute,,,,,
1.01,MatmulDeviceOperation (in0:l1_interleaved),6.92,1,Compute,21.92,21.92,21.92,,21.92
0.83,TilizeWithValPaddingDeviceOperation (in0:l1_interleaved),5.70,1,TM,,,,,
0.81,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),5.58,1,Other,,,,,
0.79,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),5.45,4,TM,,,,,
0.69,LayerNormDeviceOperation (in0:width_sharded),4.77,1,Compute,,,,,
0.62,FillPadDeviceOperation (in0:l1_interleaved),4.24,1,TM,,,,,
0.54,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.70,2,Other,,,,,
0.49,ReshapeViewDeviceOperation (in0:l1_interleaved),3.40,1,TM,,,,,
0.47,ReshardDeviceOperation (in0:width_sharded),3.24,2,DM,,,,,
0.43,BinaryNgDeviceOperation (in0:width_sharded),2.98,2,Compute,,,,,
0.41,ShardedToInterleavedDeviceOperation (in0:width_sharded),2.81,2,DM,,,,,
0.40,InterleavedToShardedDeviceOperation (in0:dram_interleaved),2.77,4,DM,,,,,
0.35,SliceDeviceOperation (in0:l1_interleaved),2.40,3,TM,,,,,
0.34,ScatterDeviceOperation (in0:l1_interleaved),2.33,1,Other,,,,,
0.26,SliceDeviceOperation (in0:width_sharded),1.79,1,TM,,,,,
0.19,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.32,1,TM,,,,,
0.16,InterleavedToShardedDeviceOperation (in0:l1_interleaved),1.10,1,DM,,,,,
0.04,ReshardDeviceOperation (in0:height_sharded),0.29,1,DM,,,,,
