ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
20078,2.1022381057633637,,LayerNormDeviceOperation,3,26.203,,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_8_DRAM_INTERLEAVED,,,,6545411.0,,LayerNormDeviceOperation
20080,0.22913376445674796,,SliceDeviceOperation,3,2.284,0.572,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6547459.0,,SliceDeviceOperation
20082,0.13494502514574583,,SliceDeviceOperation,3,0.844,0.838,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6549507.0,,SliceDeviceOperation
20085,0.2825662179330064,,TilizeWithValPaddingDeviceOperation,3,2.024,1.498,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_2_DRAM_INTERLEAVED,,,,6552579.0,,TilizeWithValPaddingDeviceOperation
20088,0.2875404102986641,,BinaryNgDeviceOperation,3,3.09,0.494,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_2_DRAM_INTERLEAVED,,,,6555651.0,,BinaryNgDeviceOperation
20092,0.30182115612264915,,BinaryNgDeviceOperation,3,3.29,0.472,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_2_DRAM_INTERLEAVED,,,,6559747.0,,BinaryNgDeviceOperation
20096,0.1907041169865861,,SliceDeviceOperation,3,1.407,0.97,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6563843.0,,SliceDeviceOperation
20098,0.5200437889385996,,SliceDeviceOperation,3,1.277,5.205,64,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_8_DRAM_INTERLEAVED,,,,6565891.0,,SliceDeviceOperation
20112,0.32701303358743167,,BinaryNgDeviceOperation,3,3.519,0.557,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_2_DRAM_INTERLEAVED,,,,6580227.0,,BinaryNgDeviceOperation
20114,0.3202738052210567,,BinaryNgDeviceOperation,3,3.438,0.554,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_2_DRAM_INTERLEAVED,,,,6582275.0,,BinaryNgDeviceOperation
