Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
39.81,SparseMatmulDeviceOperation (in0:dram_interleaved),342.76,2,Compute,,,,,
18.66,SparseMatmulDeviceOperation (in0:l1_interleaved),160.67,1,Compute,,,,,
5.95,UnaryDeviceOperation (in0:l1_interleaved),51.23,4,Compute,,,,,
5.86,TransposeDeviceOperation (in0:l1_interleaved),50.42,4,TM,,,,,
5.77,MatmulDeviceOperation (in0:width_sharded),49.63,2,Compute,36.46,36.85,36.66,0.28,36.68
3.97,ReshapeViewDeviceOperation (in0:l1_interleaved),34.17,1,Other,,,,,
3.04,LayerNormDeviceOperation (in0:dram_interleaved),26.14,1,Compute,,,,,
2.95,MatmulDeviceOperation (in0:dram_interleaved),25.36,1,Compute,5.98,5.98,5.98,,5.98
2.86,TopKDeviceOperation (in0:dram_interleaved),24.60,1,Other,,,,,
1.65,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),14.21,1,Other,,,,,
1.20,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.30,2,DM,,,,,
1.08,SdpaDecodeDeviceOperation (in0:height_sharded),9.27,1,Other,,,,,
0.82,BinaryNgDeviceOperation (in0:l1_interleaved),7.09,2,Compute,,,,,
0.82,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.08,4,TM,,,,,
0.65,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.62,1,TM,,,,,
0.62,ShardedToInterleavedDeviceOperation (in0:width_sharded),5.30,3,DM,,,,,
0.59,InterleavedToShardedDeviceOperation (in0:dram_interleaved),5.10,5,DM,,,,,
0.57,UnaryDeviceOperation (in0:dram_interleaved),4.88,2,Compute,,,,,
0.55,FillPadDeviceOperation (in0:dram_interleaved),4.75,1,TM,,,,,
0.51,BinaryNgDeviceOperation (in0:dram_interleaved),4.41,2,Compute,,,,,
0.44,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.77,2,Other,,,,,
0.44,ReshapeViewDeviceOperation (in0:dram_interleaved),3.75,1,Other,,,,,
0.37,ReduceDeviceOperation (in0:l1_interleaved),3.20,1,Compute,,,,,
0.35,ScatterDeviceOperation (in0:dram_interleaved),3.02,1,Other,,,,,
0.17,SliceDeviceOperation (in0:dram_interleaved),1.48,2,TM,,,,,
0.16,SliceDeviceOperation (in0:l1_interleaved),1.37,1,TM,,,,,
0.15,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.33,1,TM,,,,,
