Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
54.03,MatmulDeviceOperation (in0:l1_interleaved),1780.41,3,Compute,2.63,16.73,7.33,8.14,2.70
27.81,MatmulDeviceOperation (in0:dram_interleaved),916.50,1,Compute,2.54,2.54,2.54,,2.54
4.40,BinaryNgDeviceOperation (in0:dram_interleaved),145.13,2,Compute,,,,,
2.31,ReshapeViewDeviceOperation (in0:dram_interleaved),76.25,4,TM,,,,,
1.78,UnaryDeviceOperation (in0:dram_interleaved),58.81,3,Compute,,,,,
1.48,MatmulDeviceOperation (in0:width_sharded),48.64,2,Compute,36.92,37.85,37.38,0.66,37.43
1.31,FastReduceNCDeviceOperation (in0:dram_interleaved),43.04,1,Compute,,,,,
1.21,ReshapeViewDeviceOperation (in0:l1_interleaved),40.00,2,TM,,,,,
0.80,RepeatDeviceOperation (in0:l1_interleaved),26.27,1,TM,,,,,
0.75,TopKDeviceOperation (in0:dram_interleaved),24.61,1,Other,,,,,
0.72,ReshapeViewDeviceOperation (in0:width_sharded),23.67,1,TM,,,,,
0.58,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),19.03,2,TM,,,,,
0.51,SdpaDecodeDeviceOperation (in0:height_sharded),16.87,1,Compute,,,,,
0.46,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),15.30,1,Other,,,,,
0.44,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),14.62,2,DM,,,,,
0.22,InterleavedToShardedDeviceOperation (in0:dram_interleaved),7.25,5,DM,,,,,
0.17,LayerNormDeviceOperation (in0:width_sharded),5.76,1,Compute,,,,,
0.17,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),5.63,2,Other,,,,,
0.17,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),5.51,1,TM,,,,,
0.12,ScatterDeviceOperation (in0:dram_interleaved),4.07,1,Other,,,,,
0.12,UntilizeDeviceOperation (in0:dram_interleaved),3.85,1,TM,,,,,
0.10,ShardedToInterleavedDeviceOperation (in0:width_sharded),3.14,2,DM,,,,,
0.09,ReshardDeviceOperation (in0:width_sharded),3.06,2,DM,,,,,
0.09,BinaryNgDeviceOperation (in0:width_sharded),2.90,2,Compute,,,,,
0.06,TilizeDeviceOperation (in0:dram_interleaved),2.10,1,TM,,,,,
0.05,SliceDeviceOperation (in0:dram_interleaved),1.55,2,TM,,,,,
0.04,TransposeDeviceOperation (in0:dram_interleaved),1.29,1,TM,,,,,
