Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
24.94,ArgMaxDeviceOperation (in0:dram_interleaved),1393.14,1,Other,,,,,
20.86,MatmulDeviceOperation (in0:dram_interleaved),1165.05,5,Compute,1.62,10.99,6.34,4.36,4.38
14.15,AllGatherAsyncDeviceOperation (in0:dram_interleaved),790.47,1,Other,,,,,
13.01,LayerNormDeviceOperation (in0:dram_interleaved),726.55,17,Compute,,,,,
6.08,SparseMatmulDeviceOperation (in0:l1_interleaved),339.46,6,Compute,5.91,22.19,16.76,8.28,20.33
1.91,UntilizeDeviceOperation (in0:dram_interleaved),106.77,1,TM,,,,,
1.82,BinaryNgDeviceOperation (in0:dram_interleaved),101.91,19,Compute,,,,,
1.73,TransposeDeviceOperation (in0:l1_interleaved),96.77,8,TM,,,,,
1.64,UnaryDeviceOperation (in0:l1_interleaved),91.47,8,Compute,,,,,
1.31,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),73.16,6,TM,,,,,
1.27,MatmulDeviceOperation (in0:width_sharded),70.83,6,Compute,16.88,38.60,26.52,8.56,28.22
0.99,RotaryEmbeddingHfDeviceOperation (in0:dram_interleaved),55.27,2,Other,,,,,
0.96,AllReduceAsyncDeviceOperation (in0:width_sharded),53.72,3,Other,,,,,
0.88,TopKDeviceOperation (in0:dram_interleaved),49.29,2,Other,,,,,
0.82,ReduceScatterDeviceOperation (in0:dram_interleaved),46.05,2,DM,,,,,
0.80,LayerNormDeviceOperation (in0:l1_interleaved),44.83,6,Compute,,,,,
0.73,AllGatherDeviceOperation (in0:dram_interleaved),40.58,3,Other,,,,,
0.61,UnaryDeviceOperation (in0:dram_interleaved),34.33,5,Compute,,,,,
0.61,FillPadDeviceOperation (in0:dram_interleaved),33.89,3,TM,,,,,
0.41,ReduceScatterDeviceOperation (in0:l1_interleaved),22.76,1,DM,,,,,
0.40,InterleavedToShardedDeviceOperation (in0:dram_interleaved),22.32,18,DM,,,,,
0.36,ShardedToInterleavedDeviceOperation (in0:width_sharded),20.34,11,DM,,,,,
0.32,SliceDeviceOperation (in0:dram_interleaved),18.11,15,TM,,,,,
0.32,SdpaDecodeDeviceOperation (in0:height_sharded),17.89,2,Other,,,,,
0.30,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),16.54,4,DM,,,,,
0.28,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),15.52,2,Other,,,,,
0.26,BinaryNgDeviceOperation (in0:l1_interleaved),14.66,4,Compute,,,,,
0.26,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),14.37,8,TM,,,,,
0.25,TilizeDeviceOperation (in0:dram_interleaved),14.20,1,TM,,,,,
0.23,SoftmaxDeviceOperation (in0:dram_interleaved),12.81,2,Compute,,,,,
0.23,TypecastDeviceOperation (in0:dram_interleaved),12.64,6,TM,,,,,
0.20,AllBroadcastDeviceOperation (in0:dram_interleaved),11.15,1,Other,,,,,
0.16,TransposeDeviceOperation (in0:dram_interleaved),8.92,4,TM,,,,,
0.15,ReshapeViewDeviceOperation (in0:dram_interleaved),8.18,2,Other,,,,,
0.11,ReduceDeviceOperation (in0:l1_interleaved),6.32,2,Compute,,,,,
0.11,EmbeddingsDeviceOperation (in0:dram_interleaved),6.23,5,Compute,,,,,
0.11,ScatterDeviceOperation (in0:dram_interleaved),6.16,2,Other,,,,,
0.10,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),5.66,2,Other,,,,,
0.09,ShardedToInterleavedDeviceOperation (in0:height_sharded),4.93,6,DM,,,,,
0.06,CopyDeviceOperation (in0:dram_interleaved),3.40,2,DM,,,,,
0.05,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),2.85,2,TM,,,,,
0.04,ConcatDeviceOperation (in0:dram_interleaved),2.22,1,TM,,,,,
0.04,PlusOneDeviceOperation (in0:dram_interleaved),1.98,2,Other,,,,,
0.03,InterleavedToShardedDeviceOperation (in0:l1_interleaved),1.46,1,DM,,,,,
