name,src_file,src_line,zone_name,zone_text,ns_since_start,exec_time_ns,thread,special_parent_text
PY_FUNC__escape,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/sre_parse.py,425,,,7893945665,800,1,
PY_FUNC__escape,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/sre_parse.py,425,,,7895436853,1130,1,
PY_FUNC__escape,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/sre_parse.py,425,,,7898476758,1000,1,
PY_FUNC___and__,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/enum.py,987,,,1545996837,730,1,
PY_FUNC___and__,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/enum.py,987,,,7894356893,880,1,
PY_FUNC___and__,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/enum.py,987,,,7895742028,740,1,
PY_FUNC___and__,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/enum.py,987,,,7898736033,3280,1,
PY_FUNC___new__,/opt/venv/lib/python3.10/site-packages/torch/storage.py,697,,,10200643358,6220,1,
PY_FUNC___new__,/opt/venv/lib/python3.10/site-packages/torch/storage.py,697,,,10200664048,3420,1,
PY_FUNC___new__,/opt/venv/lib/python3.10/site-packages/torch/storage.py,697,,,12138474477,5840,1,
PY_FUNC___new__,/opt/venv/lib/python3.10/site-packages/torch/storage.py,697,,,12138494227,2960,1,
PY_FUNC__expand_lang,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/gettext.py,233,,,1543884109,960,1,
PY_FUNC__expand_lang,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/gettext.py,233,,,1544028831,920,1,
PY_FUNC__expand_lang,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/gettext.py,233,,,1544163704,890,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148020091,60091,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148080282,25630,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148106062,21821,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148128103,22650,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148150933,21700,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148172783,21331,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148194264,19650,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148214144,19891,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148234225,20350,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148254725,20930,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148275815,18911,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148294916,20130,1,
readControlBufferForCore,/localdev/cglagovich/tt-metal-blackhole-20260908/tt_metal/impl/profiler/profiler.cpp,1487,,,12148315246,18920,1,
