Detected CSV format: v2.1 (with device arch and worker core count)
No DEVICE ARCH values found. Defaulting to 'wormhole'.
Using architecture from CSV: wormhole
No DEVICE ARCH values found. Defaulting to 'wormhole'.
No non-zero AVAILABLE WORKER CORE COUNT values found. Defaulting to 64 cores.
Architecture: wormhole, Worker cores: 64
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                       Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %   FLOPs         FLOPs %  Math Fidelity            
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2005    0.0 %         LayerNormDeviceOperation                                            3        46 μs                   32                                                   BF16, BF16 => BF16
 2006    0.1 %   BOTH  MatmulDeviceOperation 1024 x 2816 x 10240                           3       372 μs         79 μs    107  227 GB/s   78.7 %  158.6 TFLOPs   72.1 %  HiFi2 BF16 x BF16 => BF16
 2007    0.0 %         NlpCreateHeadsDeviceOperation                                       3       143 μs          1 μs     32                                                         BF16 => BF16
 2222    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,927 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2223    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2224    0.0 %         UnaryDeviceOperation                                                3        32 μs          1 μs    110                                                         BF16 => BF16
 2225    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2226    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2227    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2228    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                   BF16, BF16 => BF16
 2229    0.0 %         UnaryDeviceOperation                                                3       122 μs          0 μs    110                                                         BF16 => BF16
 2230    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,793 μs          1 μs      8  192 GB/s   66.7 %    5.8 TFLOPs   20.0 %   LoFi BF16 x BF16 => BF16
 2231    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2232    0.0 %         BinaryNgDeviceOperation                                             3       134 μs          1 μs    110                                                   BF16, BF16 => BF16
 2233    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                         BF16 => BF16
 2234    0.0 %         ConcatDeviceOperation                                               3         9 μs          1 μs    110                                                   BF16, BF16 => BF16
 2235    0.0 %         UnaryDeviceOperation                                                3        31 μs          0 μs    110                                                         BF16 => BF16
 2236    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2237    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2238    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                         BF16 => BF16
 2239    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,928 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2240    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2241    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2242    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                   BF16, BF16 => BF16
 2243    0.0 %         UnaryDeviceOperation                                                3       121 μs          0 μs    110                                                         BF16 => BF16
 2244    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,767 μs          1 μs      8  194 GB/s   67.3 %    5.9 TFLOPs   20.2 %   LoFi BF16 x BF16 => BF16
 2245    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2246    0.0 %         BinaryNgDeviceOperation                                             3       136 μs          1 μs    110                                                   BF16, BF16 => BF16
 2247    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                         BF16 => BF16
 2248    0.0 %         ConcatDeviceOperation                                               3        17 μs          1 μs    110                                                   BF16, BF16 => BF16
 2249    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2250    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2251    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2252    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2253    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,934 μs          1 μs      2   60 GB/s   20.8 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2254    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2255    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2256    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    110                                                   BF16, BF16 => BF16
 2257    0.0 %         UnaryDeviceOperation                                                3       121 μs          0 μs    110                                                         BF16 => BF16
 2258    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,849 μs          1 μs      8  188 GB/s   65.4 %    5.7 TFLOPs   19.6 %   LoFi BF16 x BF16 => BF16
 2259    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2260    0.0 %         BinaryNgDeviceOperation                                             3       134 μs          1 μs    110                                                   BF16, BF16 => BF16
 2261    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                         BF16 => BF16
 2262    0.0 %         ConcatDeviceOperation                                               3        11 μs          1 μs    110                                                   BF16, BF16 => BF16
 2263    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2264    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,934 μs          1 μs      2   60 GB/s   20.8 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2265    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2266    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2267    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,932 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2268    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2269    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                         BF16 => BF16
 2270    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                   BF16, BF16 => BF16
 2271    0.0 %         UnaryDeviceOperation                                                3       123 μs          1 μs    110                                                         BF16 => BF16
 2272    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,796 μs          1 μs      8  192 GB/s   66.6 %    5.8 TFLOPs   20.0 %   LoFi BF16 x BF16 => BF16
 2273    0.0 %         PermuteDeviceOperation                                              3         9 μs          1 μs    110                                                         BF16 => BF16
 2274    0.0 %         BinaryNgDeviceOperation                                             3       138 μs          1 μs    110                                                   BF16, BF16 => BF16
 2275    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                         BF16 => BF16
 2276    0.0 %         ConcatDeviceOperation                                               3        12 μs          1 μs    110                                                   BF16, BF16 => BF16
 2277    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2278    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,928 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2279    0.0 %         PermuteDeviceOperation                                              3        34 μs          1 μs    110                                                         BF16 => BF16
 2280    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2281    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2282    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2283    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2284    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    110                                                   BF16, BF16 => BF16
 2285    0.0 %         UnaryDeviceOperation                                                3       125 μs          0 μs    110                                                         BF16 => BF16
 2286    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,785 μs          1 μs      8  193 GB/s   66.9 %    5.8 TFLOPs   20.0 %   LoFi BF16 x BF16 => BF16
 2287    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2288    0.0 %         BinaryNgDeviceOperation                                             3       135 μs          1 μs    110                                                   BF16, BF16 => BF16
 2289    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                         BF16 => BF16
 2290    0.0 %         ConcatDeviceOperation                                               3        13 μs          1 μs    110                                                   BF16, BF16 => BF16
 2291    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2292    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,930 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2293    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2294    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                         BF16 => BF16
 2295    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,928 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2296    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2297    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                         BF16 => BF16
 2298    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    110                                                   BF16, BF16 => BF16
 2299    0.0 %         UnaryDeviceOperation                                                3       120 μs          1 μs    110                                                         BF16 => BF16
 2300    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,769 μs          1 μs      8  194 GB/s   67.3 %    5.9 TFLOPs   20.1 %   LoFi BF16 x BF16 => BF16
 2301    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2302    0.0 %         BinaryNgDeviceOperation                                             3       135 μs          1 μs    110                                                   BF16, BF16 => BF16
 2303    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                         BF16 => BF16
 2304    0.0 %         ConcatDeviceOperation                                               3        13 μs          1 μs    110                                                   BF16, BF16 => BF16
 2305    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                         BF16 => BF16
 2306    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,928 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2307    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2308    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2309    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,926 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2310    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2311    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2312    0.0 %         BinaryNgDeviceOperation                                             3        40 μs          1 μs    110                                                   BF16, BF16 => BF16
 2313    0.0 %         UnaryDeviceOperation                                                3       121 μs          1 μs    110                                                         BF16 => BF16
 2314    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,789 μs          1 μs      8  192 GB/s   66.8 %    5.8 TFLOPs   20.0 %   LoFi BF16 x BF16 => BF16
 2315    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2316    0.0 %         BinaryNgDeviceOperation                                             3       130 μs          1 μs    110                                                   BF16, BF16 => BF16
 2317    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     88                                                         BF16 => BF16
 2318    0.0 %         ConcatDeviceOperation                                               3        18 μs          1 μs    110                                                   BF16, BF16 => BF16
 2319    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    110                                                         BF16 => BF16
 2320    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2321    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2322    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2323    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,936 μs          1 μs      2   60 GB/s   20.8 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2324    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    110                                                         BF16 => BF16
 2325    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2326    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    110                                                   BF16, BF16 => BF16
 2327    0.0 %         UnaryDeviceOperation                                                3       123 μs          0 μs    110                                                         BF16 => BF16
 2328    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,832 μs          1 μs      8  189 GB/s   65.8 %    5.7 TFLOPs   19.7 %   LoFi BF16 x BF16 => BF16
 2329    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    110                                                         BF16 => BF16
 2330    0.0 %         BinaryNgDeviceOperation                                             3       134 μs          1 μs    110                                                   BF16, BF16 => BF16
 2331    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     88                                                         BF16 => BF16
 2332    0.0 %         ConcatDeviceOperation                                               3        15 μs          1 μs    110                                                   BF16, BF16 => BF16
 2333    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2334    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2335    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2336    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2337    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,927 μs          1 μs      2   60 GB/s   20.9 %    1.8 TFLOPs   25.0 %   LoFi BF16 x BF16 => BF16
 2338    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    110                                                         BF16 => BF16
 2339    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    110                                                         BF16 => BF16
 2340    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    109                                                   BF16, BF16 => BF16
 2341    0.0 %         UnaryDeviceOperation                                                3       121 μs          1 μs    109                                                         BF16 => BF16
 2342    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,780 μs          1 μs      7  193 GB/s   67.0 %    5.8 TFLOPs   22.9 %   LoFi BF16 x BF16 => BF16
 2343    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
 2344    0.0 %         BinaryNgDeviceOperation                                             3       135 μs          1 μs    109                                                   BF16, BF16 => BF16
 2345    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     87                                                         BF16 => BF16
 2346    0.0 %         ConcatDeviceOperation                                               3        17 μs          1 μs    109                                                   BF16, BF16 => BF16
 2347    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    109                                                         BF16 => BF16
 2348    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,933 μs          1 μs      1   60 GB/s   20.8 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2349    0.0 %         PermuteDeviceOperation                                              3        34 μs          1 μs    109                                                         BF16 => BF16
 2350    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2351    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,928 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2352    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2353    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2354    0.0 %         BinaryNgDeviceOperation                                             3        42 μs          1 μs    109                                                   BF16, BF16 => BF16
 2355    0.0 %         UnaryDeviceOperation                                                3       123 μs          0 μs    109                                                         BF16 => BF16
 2356    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,776 μs          1 μs      7  193 GB/s   67.1 %    5.9 TFLOPs   23.0 %   LoFi BF16 x BF16 => BF16
 2357    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
 2358    0.0 %         BinaryNgDeviceOperation                                             3       134 μs          1 μs    109                                                   BF16, BF16 => BF16
 2359    0.0 %         FastReduceNCDeviceOperation                                         3        59 μs          1 μs     87                                                         BF16 => BF16
 2360    0.0 %         ConcatDeviceOperation                                               3        18 μs          1 μs    109                                                   BF16, BF16 => BF16
 2361    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2362    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,936 μs          1 μs      1   60 GB/s   20.8 %    1.8 TFLOPs   49.9 %   LoFi BF16 x BF16 => BF16
 2363    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2364    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2365    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,927 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2366    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    109                                                         BF16 => BF16
 2367    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2368    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    109                                                   BF16, BF16 => BF16
 2369    0.0 %         UnaryDeviceOperation                                                3       123 μs          1 μs    109                                                         BF16 => BF16
 2370    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,760 μs          1 μs      7  194 GB/s   67.5 %    5.9 TFLOPs   23.1 %   LoFi BF16 x BF16 => BF16
 2371    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
 2372    0.0 %         BinaryNgDeviceOperation                                             3       135 μs          1 μs    109                                                   BF16, BF16 => BF16
 2373    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     87                                                         BF16 => BF16
 2374    0.0 %         ConcatDeviceOperation                                               3        19 μs          1 μs    109                                                   BF16, BF16 => BF16
 2375    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2376    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,929 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2377    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2378    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2379    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,928 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2380    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2381    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2382    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    109                                                   BF16, BF16 => BF16
 2383    0.0 %         UnaryDeviceOperation                                                3       124 μs          1 μs    109                                                         BF16 => BF16
 2384    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,762 μs          1 μs      7  194 GB/s   67.4 %    5.9 TFLOPs   23.1 %   LoFi BF16 x BF16 => BF16
 2385    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
 2386    0.0 %         BinaryNgDeviceOperation                                             3       134 μs          1 μs    109                                                   BF16, BF16 => BF16
 2387    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     87                                                         BF16 => BF16
 2388    0.0 %         ConcatDeviceOperation                                               3        26 μs          1 μs    109                                                   BF16, BF16 => BF16
 2389    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2390    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,932 μs          1 μs      1   60 GB/s   20.8 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2391    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2392    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2393    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,929 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2394    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2395    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2396    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    109                                                   BF16, BF16 => BF16
 2397    0.0 %         UnaryDeviceOperation                                                3       123 μs          0 μs    109                                                         BF16 => BF16
 2398    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,838 μs          1 μs      7  189 GB/s   65.6 %    5.7 TFLOPs   22.5 %   LoFi BF16 x BF16 => BF16
 2399    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
 2400    0.0 %         BinaryNgDeviceOperation                                             3       132 μs          1 μs    109                                                   BF16, BF16 => BF16
 2401    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     87                                                         BF16 => BF16
 2402    0.0 %         ConcatDeviceOperation                                               3        21 μs          1 μs    109                                                   BF16, BF16 => BF16
 2403    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    109                                                         BF16 => BF16
 2404    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,934 μs          1 μs      1   60 GB/s   20.8 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2405    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    109                                                         BF16 => BF16
 2406    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2407    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,930 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2408    0.0 %         PermuteDeviceOperation                                              3        35 μs          1 μs    109                                                         BF16 => BF16
 2409    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    109                                                         BF16 => BF16
 2410    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    109                                                   BF16, BF16 => BF16
 2411    0.0 %         UnaryDeviceOperation                                                3       125 μs          1 μs    109                                                         BF16 => BF16
 2412    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,776 μs          1 μs      7  193 GB/s   67.1 %    5.8 TFLOPs   23.0 %   LoFi BF16 x BF16 => BF16
 2413    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
 2414    0.0 %         BinaryNgDeviceOperation                                             3       130 μs          1 μs    109                                                   BF16, BF16 => BF16
 2415    0.0 %         FastReduceNCDeviceOperation                                         3        58 μs          1 μs     87                                                         BF16 => BF16
 2416    0.0 %         ConcatDeviceOperation                                               3        21 μs          1 μs    109                                                   BF16, BF16 => BF16
 2417    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2418    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,931 μs          1 μs      1   60 GB/s   20.9 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2419    0.0 %         PermuteDeviceOperation                                              3        36 μs          1 μs    109                                                         BF16 => BF16
 2420    0.0 %         UnaryDeviceOperation                                                3        31 μs          1 μs    109                                                         BF16 => BF16
 2421    1.3 %   SLOW  SparseMatmulDeviceOperation active=128/128 x 32 x 2816 x 704        3     8,933 μs          1 μs      1   60 GB/s   20.8 %    1.8 TFLOPs   50.0 %   LoFi BF16 x BF16 => BF16
 2422    0.0 %         PermuteDeviceOperation                                              3        34 μs          1 μs    109                                                         BF16 => BF16
 2423    0.0 %         UnaryDeviceOperation                                                3        30 μs          1 μs    109                                                         BF16 => BF16
 2424    0.0 %         BinaryNgDeviceOperation                                             3        41 μs          1 μs    109                                                   BF16, BF16 => BF16
 2425    0.0 %         UnaryDeviceOperation                                                3       123 μs          1 μs    109                                                         BF16 => BF16
 2426    0.4 %   DRAM  SparseMatmulDeviceOperation active=128/128 x 32 x 704 x 2816        3     2,732 μs          1 μs      7  196 GB/s   68.2 %    5.9 TFLOPs   23.3 %   LoFi BF16 x BF16 => BF16
 2427    0.0 %         PermuteDeviceOperation                                              3         8 μs          1 μs    109                                                         BF16 => BF16
