config_id,status,passed,top1,top5,top100,matches_top1,matches_top5,matches_top100,total,ttft_ms,teacher_forcing_decode_t_s_u,e2e_t_s_u,measurement_regime,trace_verified,dtype_policy,activation_dtype,residual_dtype,kv_cache_dtype,ccl_decode_dtype,ccl_prefill_dtype,decode_matmul_fidelity,precision_config_path,teacher_forcing_log,command,hardware,mesh
c000_default_optimized,pass,True,0.91,1.0,1.0,91,100,100,100,258.55,40.17,36.72,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat8_b"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat8_b"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat8_b,bfloat8_b,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c000_default_optimized.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c000_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c000_default_optimized.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c001_safe_bf16,pass,True,0.93,1.0,1.0,93,100,100,100,3272.85,12.66,9.02,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat16"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""hifi2"",""lm_head_decode"":""hifi2"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""hifi2"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat16"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""attention.qkv"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.gate_up"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat16,bfloat16,bfloat16,hifi2,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c001_safe_bf16.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c001_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c001_safe_bf16.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c002_bf8_weights_kv_ccl,pass,True,0.93,1.0,1.0,93,100,100,100,257.25,26.17,24.75,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat8_b"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat8_b"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat8_b,bfloat8_b,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c002_bf8_weights_kv_ccl.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c002_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c002_bf8_weights_kv_ccl.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c003_default_weights_bf16_kv,pass,True,0.92,1.0,1.0,92,100,100,100,220.16,26.31,25.11,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat8_b"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat16"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat16,bfloat8_b,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c003_default_weights_bf16_kv.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c003_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c003_default_weights_bf16_kv.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c004_default_weights_bf16_ccl,pass,True,0.91,1.0,1.0,91,100,100,100,226.88,40.34,37.3,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat16"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat8_b"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat8_b,bfloat16,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c004_default_weights_bf16_ccl.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c004_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c004_default_weights_bf16_ccl.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c005_inner_mlp_bf4_edges_bf8,pass,True,0.9,1.0,1.0,90,100,100,100,248.23,40.23,36.92,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat8_b"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat8_b"",""layer_exceptions"":[{""layers"":[0,31],""weight_groups"":{""mlp.down"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""}}}],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat8_b,bfloat8_b,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c005_inner_mlp_bf4_edges_bf8.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c005_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c005_inner_mlp_bf4_edges_bf8.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c006_attention_bf4_all,pass,True,0.9,1.0,1.0,90,100,100,100,225.76,26.61,25.34,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat16"",""ccl"":{""decode_dtype"":""bfloat8_b"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat8_b"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat16"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat16,bfloat16,bfloat8_b,bfloat8_b,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c006_attention_bf4_all.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c006_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c006_attention_bf4_all.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
c007_activation_bf8,fail_accuracy,False,0.87,1.0,1.0,87,100,100,100,11833.38,9.03,4.39,full-model AIME24 chat-template readiness reference; 100 generated tokens; traced teacher-forcing decode; batch 1; T3K 1x8 ring,True,"{""activation_dtype"":""bfloat8_b"",""ccl"":{""decode_dtype"":""bfloat8_b"",""policy"":""sync_all_reduce"",""prefill_dtype"":""bfloat16""},""compute_fidelity"":{""decode_matmul"":""lofi"",""lm_head_decode"":""lofi"",""lm_head_prefill"":""hifi2"",""norm"":""hifi4"",""prefill_matmul"":""hifi2"",""sdpa_decode"":""lofi"",""sdpa_prefill"":""hifi4""},""kv_cache_dtype"":""bfloat8_b"",""layer_exceptions"":[],""logits_dtype"":""bfloat16"",""residual_dtype"":""bfloat8_b"",""sampling_dtype"":""bfloat16 logits into canonical split sampler; sampled token is uint32"",""weight_groups"":{""attention.o"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""attention.qkv"":{""decode_dtype"":""bfloat8_b"",""prefill_dtype"":""bfloat8_b""},""embedding"":{""dtype"":""bfloat16""},""lm_head"":{""decode_dtype"":""bfloat16"",""prefill_dtype"":""bfloat16""},""mlp.down"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""mlp.gate_up"":{""decode_dtype"":""bfloat4_b"",""prefill_dtype"":""bfloat8_b""},""norm"":{""dtype"":""bfloat16""}}}",bfloat8_b,bfloat8_b,bfloat8_b,bfloat8_b,bfloat16,lofi,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c007_activation_bf8.json,models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/logs/c007_teacher.log,PHI35_PRECISION_CONFIG=models/autoports/microsoft_phi_3_5_mini_instruct/doc/datatype_sweep/configs/c007_activation_bf8.json /localdev/moconnor/tt-metal/python_env/bin/python -m models.common.readiness_check.run_teacher_forcing --model-dir models/autoports/microsoft_phi_3_5_mini_instruct --reference models/autoports/microsoft_phi_3_5_mini_instruct/readiness_aime24_chat_100.refpt --mesh-device T3K --fabric-config FABRIC_1D_RING,8-device T3K/N300 Wormhole mesh; TT-KMD 2.4.1; tt-smi 5.2.0; fw bundle 18.12.1.0,"T3K 1x8 ring, fabric FABRIC_1D_RING"
