Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
41.27,MatmulDeviceOperation (in0:dram_interleaved),1699.23,5,Compute,35.13,58.86,49.68,9.94,49.37
14.44,SDPAOperation (in0:dram_interleaved),594.38,1,Compute,,,,,
11.58,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),476.62,2,Compute,,,,,
9.75,BinaryNgDeviceOperation (in0:dram_interleaved),401.26,3,Compute,,,,,
5.66,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),232.85,1,TM,,,,,
5.33,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),219.48,1,TM,,,,,
4.84,UnaryDeviceOperation (in0:dram_interleaved),199.39,1,Compute,,,,,
2.90,LayerNormDeviceOperation (in0:dram_interleaved),119.47,1,Compute,,,,,
2.28,PagedFillCacheDeviceOperation (in0:dram_interleaved),93.87,64,Other,,,,,
1.97,SliceDeviceOperation (in0:dram_interleaved),80.93,64,TM,,,,,
