Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
41.48,SDPAOperation (in0:dram_interleaved),4157.13,2,Compute,,,,,
41.42,MatmulDeviceOperation (in0:dram_interleaved),4151.01,16,Compute,8.47,77.13,43.70,26.10,37.83
4.01,BinaryNgDeviceOperation (in0:dram_interleaved),401.78,6,Compute,,,,,
2.63,ConcatDeviceOperation (in0:dram_interleaved),263.98,4,TM,,,,,
2.25,SliceDeviceOperation (in0:dram_interleaved),225.51,18,TM,,,,,
2.09,LayerNormDeviceOperation (in0:dram_interleaved),209.52,8,Compute,,,,,
1.97,TilizeDeviceOperation (in0:dram_interleaved),197.30,2,TM,,,,,
1.45,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),145.02,2,TM,,,,,
1.36,UntilizeCodegenDeviceOperation (in0:dram_interleaved),136.12,4,Other,,,,,
0.70,RotaryEmbeddingLlamaDeviceOperation (in0:dram_interleaved),70.51,4,Compute,,,,,
0.46,SliceWriteDeviceOperation (in0:dram_interleaved),45.69,2,TM,,,,,
0.10,TypecastDeviceOperation (in0:dram_interleaved),10.18,2,TM,,,,,
0.08,PagedFillCacheDeviceOperation (in0:dram_interleaved),7.91,2,Other,,,,,
