Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
80.41,MatmulDeviceOperation (in0:dram_interleaved),22909.28,256,Compute,8.28,14.32,9.72,1.66,9.55
6.10,LayerNormDeviceOperation (in0:dram_interleaved),1736.87,77,Compute,,,,,
4.13,SdpaDecodeDeviceOperation (in0:dram_interleaved),1175.53,32,Compute,,,,,
2.04,UntilizeCodegenDeviceOperation (in0:dram_interleaved),580.95,83,Other,,,,,
1.44,TransposeDeviceOperation (in0:dram_interleaved),410.34,128,TM,,,,,
1.21,BinaryNgDeviceOperation (in0:dram_interleaved),345.19,96,Compute,,,,,
1.05,SliceDeviceOperation (in0:dram_interleaved),298.49,192,TM,,,,,
0.84,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),238.60,59,TM,,,,,
0.55,UnaryDeviceOperation (in0:dram_interleaved),157.32,32,Compute,,,,,
0.48,ReshapeViewDeviceOperation (in0:dram_interleaved),135.39,32,TM,,,,,
0.33,ConcatDeviceOperation (in0:dram_interleaved),92.80,64,TM,,,,,
0.30,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),84.45,19,DM,,,,,
0.29,InterleavedToShardedDeviceOperation (in0:dram_interleaved),81.34,136,DM,,,,,
0.25,RotaryEmbeddingLlamaDeviceOperation (in0:height_sharded),71.15,38,Compute,,,,,
0.20,ShardedToInterleavedDeviceOperation (in0:width_sharded),57.66,32,DM,,,,,
0.18,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),51.05,32,TM,,,,,
0.15,EmbeddingsDeviceOperation (in0:dram_interleaved),43.84,40,Compute,,,,,
0.07,ShardedToInterleavedDeviceOperation (in0:height_sharded),19.75,38,DM,,,,,
