Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
70.39,MatmulDeviceOperation (in0:width_sharded),7064.56,48,Compute,40.63,57.35,48.84,7.39,52.85
18.73,SdpaDecodeDeviceOperation (in0:height_sharded),1880.17,8,Compute,,,,,
4.65,BinaryNgDeviceOperation (in0:width_sharded),466.20,32,Compute,,,,,
2.62,LayerNormDeviceOperation (in0:width_sharded),262.89,32,Compute,,,,,
1.02,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),102.18,8,Other,,,,,
0.59,LayerNormDeviceOperation (in0:l1_interleaved),59.43,16,Compute,,,,,
0.59,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),59.42,16,DM,,,,,
0.38,ShardedToInterleavedDeviceOperation (in0:width_sharded),38.37,24,DM,,,,,
0.31,ReshardDeviceOperation (in0:width_sharded),31.37,16,DM,,,,,
0.29,InterleavedToShardedDeviceOperation (in0:dram_interleaved),28.84,24,DM,,,,,
0.15,SliceDeviceOperation (in0:dram_interleaved),15.10,8,TM,,,,,
0.11,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.55,8,TM,,,,,
0.09,ShardedToInterleavedDeviceOperation (in0:height_sharded),9.38,16,DM,,,,,
0.08,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.00,16,DM,,,,,
