Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
84.19,MatmulDeviceOperation (in0:width_sharded),7063.99,48,Compute,41.05,57.34,48.85,7.37,52.86
5.55,BinaryNgDeviceOperation (in0:width_sharded),466.03,32,Compute,,,,,
3.15,LayerNormDeviceOperation (in0:width_sharded),263.97,32,Compute,,,,,
2.80,SdpaDecodeDeviceOperation (in0:height_sharded),234.96,8,Compute,,,,,
1.22,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),102.16,8,Other,,,,,
0.71,LayerNormDeviceOperation (in0:l1_interleaved),59.52,16,Compute,,,,,
0.68,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),57.41,16,DM,,,,,
0.45,ShardedToInterleavedDeviceOperation (in0:width_sharded),37.79,24,DM,,,,,
0.38,ReshardDeviceOperation (in0:width_sharded),31.99,16,DM,,,,,
0.35,InterleavedToShardedDeviceOperation (in0:dram_interleaved),29.04,24,DM,,,,,
0.18,SliceDeviceOperation (in0:dram_interleaved),15.47,8,TM,,,,,
0.13,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),10.94,8,TM,,,,,
0.11,ShardedToInterleavedDeviceOperation (in0:height_sharded),9.33,16,DM,,,,,
0.10,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.01,16,DM,,,,,
