OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,DEVICE ARCH,ATTRIBUTES,MATH FIDELITY,CORE COUNT,AVAILABLE WORKER CORE COUNT,SUB DEVICE ID,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W_PAD[LOGICAL],INPUT_1_Z_PAD[LOGICAL],INPUT_1_Y_PAD[LOGICAL],INPUT_1_X_PAD[LOGICAL],INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W_PAD[LOGICAL],INPUT_2_Z_PAD[LOGICAL],INPUT_2_Y_PAD[LOGICAL],INPUT_2_X_PAD[LOGICAL],INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,INPUT_3_W_PAD[LOGICAL],INPUT_3_Z_PAD[LOGICAL],INPUT_3_Y_PAD[LOGICAL],INPUT_3_X_PAD[LOGICAL],INPUT_3_LAYOUT,INPUT_3_DATATYPE,INPUT_3_MEMORY,INPUT_4_W_PAD[LOGICAL],INPUT_4_Z_PAD[LOGICAL],INPUT_4_Y_PAD[LOGICAL],INPUT_4_X_PAD[LOGICAL],INPUT_4_LAYOUT,INPUT_4_DATATYPE,INPUT_4_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PROGRAM HASH,PROGRAM CACHE HIT,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),MULTICAST NOC UTIL (%),DRAM BW UTIL (%),DRAM BW UTIL PER CTRL (%),ETH BW UTIL (%),NPE CONG IMPACT (%),SFPU Util Min (%),SFPU Util Median (%),SFPU Util Max (%),Avg SFPU util on full grid (%),FPU Util Min (%),FPU Util Median (%),FPU Util Max (%),Avg FPU util on full grid (%),MATH Util Min (%),MATH Util Median (%),MATH Util Max (%),Avg Math util on full grid (%),Unpacker0 Write Efficiency Min (%),Unpacker0 Write Efficiency Median (%),Unpacker0 Write Efficiency Max (%),Unpacker0 Write Efficiency Avg (%),Unpacker1 Write Efficiency Min (%),Unpacker1 Write Efficiency Median (%),Unpacker1 Write Efficiency Max (%),Unpacker1 Write Efficiency Avg (%),Unpacker Write Efficiency Min (%),Unpacker Write Efficiency Median (%),Unpacker Write Efficiency Max (%),Unpacker Write Efficiency Avg (%),Packer Efficiency Min (%),Packer Efficiency Median (%),Packer Efficiency Max (%),Packer Efficiency Avg (%),FPU Execution Efficiency Min (%),FPU Execution Efficiency Median (%),FPU Execution Efficiency Max (%),FPU Execution Efficiency Avg (%),Math Pipeline Utilization Min (%),Math Pipeline Utilization Median (%),Math Pipeline Utilization Max (%),Math Pipeline Utilization Avg (%),Math-to-Pack Handoff Efficiency Min (%),Math-to-Pack Handoff Efficiency Median (%),Math-to-Pack Handoff Efficiency Max (%),Math-to-Pack Handoff Efficiency Avg (%),Unpacker-to-Math Data Flow Min (%),Unpacker-to-Math Data Flow Median (%),Unpacker-to-Math Data Flow Max (%),Unpacker-to-Math Data Flow Avg (%),TT_DNN_DEVICE_OP_TT_HOST_FUNC [ns]
GenericOpDeviceOperation,tt_dnn_device,1024,0,,{'num_mesh_programs': '1'},LoFi,1,,,,4139404821,4139483223,78402,710886120214,710886135472,0,0,11302,10541,10518,10541,10541,10541,118,10424,7887,8571,9921,9996,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/compute.cpp'],['compute/7470036541968557747/'],['experiments/sdpa-l2/bfp4-lofi-v2/preprocess/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/preprocess/reader.cpp'],['writer/4143966473012110697/'; 'reader/14273529329970245668/'],17134344485103918731,False,728,688,1424,1236,1580,0,0,0,0,1,1,1,[],[],0.009,,,,,,,75.65456709312704,75.65456709312704,75.65456709312704,0.5497748685156457,1.9041951800059507,1.9041951800059507,1.9041951800059507,0.013837613444106313,77.558762273133,77.558762273133,77.558762273133,0.563612481959752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78402
GenericOpDeviceOperation,tt_dnn_device,2048,0,,{'num_mesh_programs': '1'},LoFi,1,,,,4706011225,4706099097,87872,711651024286,711651076435,566585046,566585051,38629,37916,37911,37916,37916,37916,94,37822,32755,34584,37421,37413,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/bfp4_round/compute.cpp'],['compute/12002672404758638889/'],['experiments/sdpa-l2/bfp4-lofi-v2/bfp4_round/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/bfp4_round/reader.cpp'],['writer/13982472901506991055/'; 'reader/9627303665421756476/'],5568378707935814469,False,732,688,1424,1920,1576,0,0,0,0,1,1,1,[],[],0.003,,,,,,,93.15732225847918,93.15732225847918,93.15732225847918,0.7078870686818017,1.0125580935429646,1.0125580935429646,1.0125580935429646,0.0076942613133442845,94.16988035202215,94.16988035202215,94.16988035202215,0.715581329995146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87872
GenericOpDeviceOperation,tt_dnn_device,3072,0,,{'num_mesh_programs': '1'},LoFi,1,,,,4706483954,4706486804,2850,711651661213,711651713375,433887,433887,38639,37920,37920,37920,37920,37920,92,37828,32762,34606,37413,37427,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/bfp4-lofi-v2/bfp4_round/compute.cpp'],['compute/12002672404758638889/'],['experiments/sdpa-l2/bfp4-lofi-v2/bfp4_round/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/bfp4_round/reader.cpp'],['writer/13982472901506991055/'; 'reader/9627303665421756476/'],5568378707935814469,False,732,688,1424,1920,1576,0,0,0,0,1,1,1,[],[],0.003,,,,,,,93.17759227756459,93.17759227756459,93.17759227756459,0.7078179282820634,1.012778415160027,1.012778415160027,1.012778415160027,0.007693509803214445,94.19037069272461,94.19037069272461,94.19037069272461,0.7155114380852778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2850
GenericOpDeviceOperation,tt_dnn_device,4096,0,,{'num_mesh_programs': '1'},LoFi,1,,,,6336372884,6336469836,96952,713851988854,714049973304,1629834557,1629834557,146655148,146654273,146654273,146654273,146654273,146654273,292,146654183,146577502,146653639,146653670,146653666,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/4453687189311590177/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],7758533500908779762,False,760,1672,16240,12252,14280,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.489214953832104,44.489214953832104,44.489214953832104,0.3422234167132111,39.885737583010425,39.885737583010425,39.885737583010425,0.3068121882561703,62.97741685857714,62.97741685857714,62.97741685857714,0.4844398085126927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96952
GenericOpDeviceOperation,tt_dnn_device,5120,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8068457792,8068557413,99621,716190245184,716383909532,1585387450,1585387450,143455073,143454201,143454201,143454201,143454201,143454201,321,143454113,143378903,143453544,143453599,143453571,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/3832616576682167791/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],1042834943912285990,False,760,1672,16468,12308,14156,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.6710711146378,44.6710711146378,44.6710711146378,0.3436222701400385,40.7754839028956,40.7754839028956,40.7754839028956,0.3136563327262673,63.7124542001977,63.7124542001977,63.7124542001977,0.49009387064576704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99621
GenericOpDeviceOperation,tt_dnn_device,6144,0,,{'num_mesh_programs': '1'},LoFi,,,,,8212975557,8212983677,8120,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/4453687189311590177/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],7758533500908779762,False,760,1672,16240,12252,14280,0,0,0,0,1,1,1,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8120
GenericOpDeviceOperation,tt_dnn_device,7168,0,,{'num_mesh_programs': '1'},LoFi,,,,,8213195601,8213198071,2470,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,,,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/3832616576682167791/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],1042834943912285990,False,760,1672,16468,12308,14156,0,0,0,0,1,1,1,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470
GenericOpDeviceOperation,tt_dnn_device,6144,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8212975557,8212983677,8120,716385825630,716583863528,1420190,1420190,146694739,146693881,146693881,146693881,146693881,146693881,319,146693800,146617134,146693219,146693261,146693211,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,0,1,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/4453687189311590177/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],7758533500908779762,False,760,1672,16240,12252,14280,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.47720796722389,44.47720796722389,44.47720796722389,0.342131014524026,39.874973007426995,39.874973007426995,39.874973007426995,0.3067293472918207,62.95514285294737,62.95514285294737,62.95514285294737,0.48426841247895563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8120
GenericOpDeviceOperation,tt_dnn_device,6144,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8212975557,8212983677,8120,716584803778,716782842210,697312,697312,146695135,146694309,146694309,146694309,146694309,146694309,341,146694240,146617523,146693628,146693675,146693627,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,0,2,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/4453687189311590177/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],7758533500908779762,False,760,1672,16240,12252,14280,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.47708466678908,44.47708466678908,44.47708466678908,0.34213001769373985,39.87486246538233,39.87486246538233,39.87486246538233,0.30672845360755924,62.95502589282719,62.95502589282719,62.95502589282719,0.4842674443252298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8120
GenericOpDeviceOperation,tt_dnn_device,7168,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8213195601,8213198071,2470,716783782204,716977473925,697147,697147,143475349,143474488,143474488,143474488,143474488,143474488,328,143474375,143399106,143473822,143473845,143473801,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1,1,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/3832616576682167791/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],1042834943912285990,False,760,1672,16468,12308,14156,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.664766325135076,44.664766325135076,44.664766325135076,0.3435736816761341,40.76972892911806,40.76972892911806,40.76972892911806,0.3136119814698868,63.715480651802196,63.715480651802196,63.715480651802196,0.4901170221724643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2470
GenericOpDeviceOperation,tt_dnn_device,7168,0,,{'num_mesh_programs': '1'},LoFi,1,,,,8213195601,8213198071,2470,716978462297,717172165798,732956,732956,143484075,143483255,143483255,143483255,143483255,143483255,339,143483191,143407905,143482570,143482620,143482553,,,,,,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],512[512],128[128],TILE,BFLOAT4_B,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1[1],1[1],256[256],128[128],TILE,BFLOAT16,DEV_1_DRAM_INTERLEAVED,1,2,['experiments/sdpa-l2/compute-sprint-v1/lowp/compute.cpp'],['compute/3832616576682167791/'],['experiments/sdpa-l2/bfp4-lofi-v2/resident/writer.cpp'; 'experiments/sdpa-l2/bfp4-lofi-v2/resident/reader.cpp'],['writer/14135886394333936573/'; 'reader/4303260353043760227/'],1042834943912285990,False,760,1672,16468,12308,14156,0,0,0,0,1,1,1,[],[],0.0,,,,,,,44.66203919088483,44.66203919088483,44.66203919088483,0.34355268970779196,40.76723961744616,40.76723961744616,40.76723961744616,0.3135928201279743,63.7110978118443,63.7110978118443,63.7110978118443,0.49008328804571283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2470
