ARCH: blackhole, CHIP_FREQ[MHz]: 1350, Max Compute Cores: 130
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,2,BRISC,9090,702832759263,1001563764906381561,2048,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":233194736;"value":187027705}
0,1,2,BRISC,55593,702832759421,0,2048,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,55593,704777945974,0,3072,,,BRISC-FW,ZONE_START,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,62524,704777946823,0,3072,,,BRISC-KERNEL,ZONE_START,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,62524,705005346187,0,3072,,,BRISC-KERNEL,ZONE_END,78,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,9090,705005346292,976669992683894784,3072,,,,TS_DATA,0,,{"counter type":"FPU_COUNTER";"ref cnt":227398703;"value":146077696}
0,1,2,BRISC,9090,705005346364,976669992624328160,3072,,,,TS_DATA,0,,{"counter type":"SFPU_COUNTER";"ref cnt":227398703;"value":86511072}
0,1,2,BRISC,9090,705005346431,976669992723663855,3072,,,,TS_DATA,0,,{"counter type":"MATH_COUNTER";"ref cnt":227398703;"value":185846767}
0,1,2,BRISC,55593,705005346588,0,3072,,,BRISC-FW,ZONE_END,433,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,NCRISC,65084,700432589222,0,1024,,,NCRISC-FW,ZONE_START,129,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,NCRISC,46109,700432589895,0,1024,,,NCRISC-KERNEL,ZONE_START,70,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,46109,700665661002,0,1024,,,NCRISC-KERNEL,ZONE_END,70,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,65084,700665661031,0,1024,,,NCRISC-FW,ZONE_END,129,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,NCRISC,65084,702599562935,0,2048,,,NCRISC-FW,ZONE_START,129,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,NCRISC,46109,702599563498,0,2048,,,NCRISC-KERNEL,ZONE_START,70,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,46109,702832638380,0,2048,,,NCRISC-KERNEL,ZONE_END,70,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,65084,702832638403,0,2048,,,NCRISC-FW,ZONE_END,129,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,NCRISC,65084,704777946102,0,3072,,,NCRISC-FW,ZONE_START,129,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,NCRISC,46109,704777946683,0,3072,,,NCRISC-KERNEL,ZONE_START,70,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,46109,705005228102,0,3072,,,NCRISC-KERNEL,ZONE_END,70,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,2,NCRISC,65084,705005228125,0,3072,,,NCRISC-FW,ZONE_END,129,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,2,TRISC_0,26079,700432589314,0,1024,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_0,38253,700432590269,0,1024,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_0,26655,700432602308,0,1024,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp,
0,1,2,TRISC_0,26655,700665781218,0,1024,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp,
0,1,2,TRISC_0,38253,700665781268,0,1024,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_0,26079,700665781315,0,1024,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_0,26079,702599563063,0,2048,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_0,38253,702599563919,0,2048,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_0,47036,702599575953,0,2048,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_0,47036,702832758558,0,2048,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_0,38253,702832758607,0,2048,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_0,26079,702832758654,0,2048,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_0,26079,704777946235,0,3072,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_0,38253,704777947114,0,3072,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_0,47036,704777959121,0,3072,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_0,47036,705005345727,0,3072,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_0,38253,705005345791,0,3072,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_0,26079,705005345830,0,3072,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_1,26079,700432589339,0,1024,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_1,38253,700432589997,0,1024,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_1,26655,700432590214,0,1024,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp,
0,1,2,TRISC_1,26655,700665780966,0,1024,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp,
0,1,2,TRISC_1,38253,700665781017,0,1024,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_1,26079,700665781090,0,1024,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_1,26079,702599563061,0,2048,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_1,38253,702599563656,0,2048,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_1,47036,702599563852,0,2048,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_1,47036,702832758317,0,2048,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_1,38253,702832758355,0,2048,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_1,26079,702832758397,0,2048,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_1,26079,704777946232,0,3072,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_1,38253,704777946912,0,3072,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_1,47036,704777947163,0,3072,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_1,47036,705005345504,0,3072,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_1,38253,705005345557,0,3072,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_1,26079,705005345632,0,3072,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_2,26079,700432589338,0,1024,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_2,38253,700432590113,0,1024,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_2,26655,700432590305,0,1024,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp,
0,1,2,TRISC_2,26655,700665781076,0,1024,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/bfp4-lofi-v2/resident/compute.cpp,
0,1,2,TRISC_2,38253,700665781102,0,1024,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_2,26079,700665781162,0,1024,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_2,26079,702599563060,0,2048,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_2,38253,702599563779,0,2048,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_2,47036,702599563963,0,2048,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_2,47036,702832758424,0,2048,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_2,38253,702832758449,0,2048,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_2,26079,702832758496,0,2048,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_2,26079,704777946233,0,3072,,,TRISC-FW,ZONE_START,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,2,TRISC_2,38253,704777946989,0,3072,,,TRISC-KERNEL,ZONE_START,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_2,47036,704777947184,0,3072,,,SDPA_RESIDENT,ZONE_START,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_2,47036,705005345599,0,3072,,,SDPA_RESIDENT,ZONE_END,34,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/experiments/sdpa-l2/compute-sprint-v1/bf16/compute.cpp,
0,1,2,TRISC_2,38253,705005345624,0,3072,,,TRISC-KERNEL,ZONE_END,86,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,2,TRISC_2,26079,705005345699,0,3072,,,TRISC-FW,ZONE_END,150,/localdev/cglagovich/flux2-frontier-20260915/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
