Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'OPT_DECODE_B1'.
Using operations until 'OPT_DECODE_B1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID   Total %  Bound  OP Code                                  Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
296    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs                    8                                                      BF16 => BF16
317    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          1 μs      1                                                      BF16 => BF16
318    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
319    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
320    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
321    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
322    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
323    0.1 %         UntilizeDeviceOperation                        3         3 μs          1 μs      1                                                      BF16 => BF16
324    0.1 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
325    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
326    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
327    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
328    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
329    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
330    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
331    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
332    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
333    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
334    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
335    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
336    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
337    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
338    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
339    0.0 %         ReshardDeviceOperation                         3         0 μs          1 μs      1                                                      BF16 => BF16
340    0.6 %         PagedFusedUpdateCacheDeviceOperation           3        28 μs          1 μs      2                                                BFP8, BF16 => BFP8
341    0.2 %         SdpaDecodeDeviceOperation                      3         8 μs          0 μs     64                                                BF16, BFP8 => BF16
342    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
343    0.0 %         NLPConcatHeadsDecodeDeviceOperation            3         1 μs          1 μs     32                                                      BF16 => BF16
344    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs     96                                                      BF16 => BF16
345    0.0 %         ReshardDeviceOperation                         3         1 μs          1 μs      8                                                      BF16 => BF16
346    0.4 %   SLOW  MatmulDeviceOperation 32 x 3072 x 3072         3        20 μs          1 μs     12  231 GB/s  45.0 %  29.5 TFLOPs   44.5 %  LoFi BF16 x BFP4 => BF16
347    0.0 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
348    0.2 %         LayerNormDeviceOperation                       3         7 μs          1 μs      8                                                BF16, BF16 => BF16
349    1.9 %   SLOW  MatmulDeviceOperation 32 x 3072 x 16384        3        93 μs          1 μs     12  271 GB/s  53.0 %  34.7 TFLOPs   52.4 %  LoFi BF16 x BFP4 => BF16
350    0.1 %         ShardedToInterleavedDeviceOperation            3         3 μs          1 μs      8                                                      BF16 => BF16
351    0.1 %         SliceDeviceOperation                           3         3 μs          1 μs    110                                                      BF16 => BF16
352    0.1 %         SliceDeviceOperation                           3         4 μs          0 μs    110                                                      BF16 => BF16
353    0.1 %         UnaryDeviceOperation                           3         5 μs          0 μs    110                                                      BF16 => BF16
354    0.2 %         BinaryNgDeviceOperation                        3         7 μs          1 μs    110                                                BF16, BF16 => BF16
355    1.0 %   SLOW  MatmulDeviceOperation 32 x 8192 x 3072         3        47 μs          1 μs     12  265 GB/s  51.8 %  33.9 TFLOPs   51.1 %  LoFi BF16 x BFP4 => BF16
356    0.0 %         BinaryNgDeviceOperation                        3         1 μs          1 μs    110                                                BF16, BF16 => BF16
357    0.4 %         InterleavedToShardedDeviceOperation            3         1 μs         17 μs      8                                                      BF16 => BF16
358    0.2 %         LayerNormDeviceOperation                       3         6 μs          4 μs      8                                                BF16, BF16 => BF16
359    1.1 %   SLOW  MatmulDeviceOperation 32 x 3072 x 9216         3        54 μs          1 μs     12  260 GB/s  50.8 %  33.3 TFLOPs   50.2 %  LoFi BF16 x BFP4 => BF16
360    0.2 %         NLPCreateQKVHeadsDecodeDeviceOperation         3         9 μs          2 μs      1                                                      BF16 => BF16
361    0.0 %         TypecastDeviceOperation                        3         1 μs          2 μs      1                                                   INT32 => UINT32
362    0.1 %         EmbeddingsDeviceOperation                      3         1 μs          2 μs      1                                              UINT32, BF16 => BF16
363    0.1 %         TilizeWithValPaddingDeviceOperation            3         4 μs          2 μs      1                                                      BF16 => BF16
364    0.1 %         EmbeddingsDeviceOperation                      3         1 μs          2 μs      1                                              UINT32, BF16 => BF16
365    0.1 %         TilizeWithValPaddingDeviceOperation            3         4 μs          1 μs      1                                                      BF16 => BF16
366    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
367    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
368    0.1 %         UntilizeDeviceOperation                        3         3 μs          2 μs      1                                                      BF16 => BF16
369    0.1 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
370    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          1 μs      1                                                      BF16 => BF16
371    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
372    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
373    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
374    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
375    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
376    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
377    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
378    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
379    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
380    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
381    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
382    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
383    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
384    0.1 %         UntilizeDeviceOperation                        3         3 μs          2 μs      1                                                      BF16 => BF16
385    0.1 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
386    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
387    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
388    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
389    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
390    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
391    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
392    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
393    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
394    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
395    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
396    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
397    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
398    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
399    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
400    0.0 %         ReshardDeviceOperation                         3         0 μs          1 μs      1                                                      BF16 => BF16
401    0.6 %         PagedFusedUpdateCacheDeviceOperation           3        28 μs          1 μs      2                                                BFP8, BF16 => BFP8
402    0.2 %         SdpaDecodeDeviceOperation                      3         8 μs          0 μs     64                                                BF16, BFP8 => BF16
403    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
404    0.0 %         NLPConcatHeadsDecodeDeviceOperation            3         1 μs          1 μs     32                                                      BF16 => BF16
405    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs     96                                                      BF16 => BF16
406    0.0 %         ReshardDeviceOperation                         3         1 μs          1 μs      8                                                      BF16 => BF16
407    0.4 %   SLOW  MatmulDeviceOperation 32 x 3072 x 3072         3        21 μs          1 μs     12  230 GB/s  44.8 %  29.4 TFLOPs   44.3 %  LoFi BF16 x BFP4 => BF16
408    0.0 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
409    0.2 %         LayerNormDeviceOperation                       3         7 μs          1 μs      8                                                BF16, BF16 => BF16
410    1.9 %   SLOW  MatmulDeviceOperation 32 x 3072 x 16384        3        93 μs          1 μs     12  271 GB/s  52.9 %  34.7 TFLOPs   52.3 %  LoFi BF16 x BFP4 => BF16
411    0.1 %         ShardedToInterleavedDeviceOperation            3         4 μs          1 μs      8                                                      BF16 => BF16
412    0.1 %         SliceDeviceOperation                           3         3 μs          1 μs    110                                                      BF16 => BF16
413    0.1 %         SliceDeviceOperation                           3         3 μs          1 μs    110                                                      BF16 => BF16
414    0.1 %         UnaryDeviceOperation                           3         5 μs          0 μs    110                                                      BF16 => BF16
415    0.2 %         BinaryNgDeviceOperation                        3         7 μs          0 μs    110                                                BF16, BF16 => BF16
416    0.9 %   SLOW  MatmulDeviceOperation 32 x 8192 x 3072         3        47 μs          1 μs     12  267 GB/s  52.1 %  34.1 TFLOPs   51.4 %  LoFi BF16 x BFP4 => BF16
417    0.0 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
418    0.3 %         InterleavedToShardedDeviceOperation            3         1 μs         15 μs      8                                                      BF16 => BF16
419    0.2 %         LayerNormDeviceOperation                       3         6 μs          4 μs      8                                                BF16, BF16 => BF16
420    1.1 %   SLOW  MatmulDeviceOperation 32 x 3072 x 9216         3        55 μs          1 μs     12  259 GB/s  50.7 %  33.2 TFLOPs   50.1 %  LoFi BF16 x BFP4 => BF16
421    0.2 %         NLPCreateQKVHeadsDecodeDeviceOperation         3         8 μs          2 μs      1                                                      BF16 => BF16
422    0.0 %         TypecastDeviceOperation                        3         1 μs          2 μs      1                                                   INT32 => UINT32
423    0.1 %         EmbeddingsDeviceOperation                      3         1 μs          2 μs      1                                              UINT32, BF16 => BF16
424    0.1 %         TilizeWithValPaddingDeviceOperation            3         4 μs          1 μs      1                                                      BF16 => BF16
425    0.0 %         EmbeddingsDeviceOperation                      3         1 μs          2 μs      1                                              UINT32, BF16 => BF16
426    0.1 %         TilizeWithValPaddingDeviceOperation            3         4 μs          1 μs      1                                                      BF16 => BF16
427    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
428    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
429    0.1 %         UntilizeDeviceOperation                        3         3 μs          2 μs      1                                                      BF16 => BF16
430    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
431    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          1 μs      1                                                      BF16 => BF16
432    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
433    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
434    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
435    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
436    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
437    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
438    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
439    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          1 μs      1                                                      BF16 => BF16
440    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
441    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
442    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
443    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
444    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
445    0.1 %         UntilizeDeviceOperation                        3         3 μs          1 μs      1                                                      BF16 => BF16
446    0.1 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
447    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          1 μs      1                                                      BF16 => BF16
448    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
449    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
450    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
451    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
452    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
453    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
454    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
455    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
456    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
457    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
458    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
459    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
460    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
461    0.0 %         ReshardDeviceOperation                         3         0 μs          1 μs      1                                                      BF16 => BF16
462    0.6 %         PagedFusedUpdateCacheDeviceOperation           3        28 μs          1 μs      2                                                BFP8, BF16 => BFP8
463    0.2 %         SdpaDecodeDeviceOperation                      3         8 μs          0 μs     64                                                BF16, BFP8 => BF16
464    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
465    0.0 %         NLPConcatHeadsDecodeDeviceOperation            3         1 μs          1 μs     32                                                      BF16 => BF16
466    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs     96                                                      BF16 => BF16
467    0.0 %         ReshardDeviceOperation                         3         1 μs          1 μs      8                                                      BF16 => BF16
468    0.4 %   SLOW  MatmulDeviceOperation 32 x 3072 x 3072         3        20 μs          1 μs     12  230 GB/s  45.0 %  29.5 TFLOPs   44.4 %  LoFi BF16 x BFP4 => BF16
469    0.0 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
470    0.2 %         LayerNormDeviceOperation                       3         7 μs          1 μs      8                                                BF16, BF16 => BF16
471    1.9 %   SLOW  MatmulDeviceOperation 32 x 3072 x 16384        3        93 μs          1 μs     12  271 GB/s  53.0 %  34.7 TFLOPs   52.4 %  LoFi BF16 x BFP4 => BF16
472    0.1 %         ShardedToInterleavedDeviceOperation            3         3 μs          1 μs      8                                                      BF16 => BF16
473    0.1 %         SliceDeviceOperation                           3         3 μs          1 μs    110                                                      BF16 => BF16
474    0.1 %         SliceDeviceOperation                           3         3 μs          1 μs    110                                                      BF16 => BF16
475    0.1 %         UnaryDeviceOperation                           3         5 μs          1 μs    110                                                      BF16 => BF16
476    0.2 %         BinaryNgDeviceOperation                        3         7 μs          1 μs    110                                                BF16, BF16 => BF16
477    1.0 %   SLOW  MatmulDeviceOperation 32 x 8192 x 3072         3        47 μs          1 μs     12  265 GB/s  51.8 %  33.9 TFLOPs   51.1 %  LoFi BF16 x BFP4 => BF16
478    0.0 %         BinaryNgDeviceOperation                        3         1 μs          1 μs    110                                                BF16, BF16 => BF16
479    0.3 %         InterleavedToShardedDeviceOperation            3         1 μs         14 μs      8                                                      BF16 => BF16
480    0.2 %         LayerNormDeviceOperation                       3         6 μs          4 μs      8                                                BF16, BF16 => BF16
481    1.1 %   SLOW  MatmulDeviceOperation 32 x 3072 x 9216         3        55 μs          1 μs     12  260 GB/s  50.7 %  33.2 TFLOPs   50.1 %  LoFi BF16 x BFP4 => BF16
482    0.2 %         NLPCreateQKVHeadsDecodeDeviceOperation         3         8 μs          2 μs      1                                                      BF16 => BF16
483    0.0 %         TypecastDeviceOperation                        3         1 μs          2 μs      1                                                   INT32 => UINT32
484    0.1 %         EmbeddingsDeviceOperation                      3         1 μs          2 μs      1                                              UINT32, BF16 => BF16
485    0.1 %         TilizeWithValPaddingDeviceOperation            3         4 μs          1 μs      1                                                      BF16 => BF16
486    0.1 %         EmbeddingsDeviceOperation                      3         1 μs          2 μs      1                                              UINT32, BF16 => BF16
487    0.1 %         TilizeWithValPaddingDeviceOperation            3         4 μs          1 μs      1                                                      BF16 => BF16
488    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
489    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
490    0.1 %         UntilizeDeviceOperation                        3         3 μs          1 μs      1                                                      BF16 => BF16
491    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
492    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          1 μs      1                                                      BF16 => BF16
493    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
494    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
495    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
496    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
497    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
498    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
499    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
500    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
501    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
502    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
503    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
504    0.0 %         ShardedToInterleavedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
505    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs      2                                                      BF16 => BF16
506    0.1 %         UntilizeDeviceOperation                        3         3 μs          2 μs      1                                                      BF16 => BF16
507    0.1 %         SliceDeviceOperation                           3         2 μs          1 μs     32                                                      BF16 => BF16
508    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
509    0.1 %         UnaryDeviceOperation                           3         2 μs          1 μs    110                                                      BF16 => BF16
510    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          2 μs      1                                                      BF16 => BF16
511    0.2 %         UntilizeWithUnpaddingDeviceOperation           3        10 μs          1 μs      1                                                      BF16 => BF16
512    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
513    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      2                                                      BF16 => BF16
514    0.0 %         ConcatDeviceOperation                          3         2 μs          1 μs     96                                                BF16, BF16 => BF16
515    0.1 %         PermuteDeviceOperation                         3         4 μs          1 μs      3                                                      BF16 => BF16
516    0.1 %         TilizeWithValPaddingDeviceOperation            3         3 μs          2 μs      1                                                      BF16 => BF16
517    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
518    0.1 %         BinaryNgDeviceOperation                        3         3 μs          1 μs    110                                                BF16, BF16 => BF16
519    0.1 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
520    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
521    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          2 μs      1                                                      BF16 => BF16
522    0.0 %         ReshardDeviceOperation                         3         0 μs          1 μs      1                                                      BF16 => BF16
523    0.6 %         PagedFusedUpdateCacheDeviceOperation           3        28 μs          1 μs      2                                                BFP8, BF16 => BFP8
524    0.2 %         SdpaDecodeDeviceOperation                      3         8 μs          0 μs     64                                                BF16, BFP8 => BF16
525    0.0 %         InterleavedToShardedDeviceOperation            3         1 μs          1 μs      1                                                      BF16 => BF16
526    0.0 %         NLPConcatHeadsDecodeDeviceOperation            3         1 μs          1 μs     32                                                      BF16 => BF16
527    0.0 %         SliceDeviceOperation                           3         2 μs          1 μs     96                                                      BF16 => BF16
528    0.0 %         ReshardDeviceOperation                         3         1 μs          1 μs      8                                                      BF16 => BF16
529    0.4 %   SLOW  MatmulDeviceOperation 32 x 3072 x 3072         3        21 μs          1 μs     12  228 GB/s  44.4 %  29.1 TFLOPs   43.9 %  LoFi BF16 x BFP4 => BF16
530    0.0 %         BinaryNgDeviceOperation                        3         2 μs          1 μs    110                                                BF16, BF16 => BF16
531    0.1 %         LayerNormDeviceOperation                       3         7 μs          1 μs      8                                                BF16, BF16 => BF16
532    1.9 %   SLOW  MatmulDeviceOperation 32 x 3072 x 16384        3        93 μs          1 μs     12  271 GB/s  53.0 %  34.7 TFLOPs   52.4 %  LoFi BF16 x BFP4 => BF16
533    0.1 %         ShardedToInterleavedDeviceOperation            3         4 μs          1 μs      8                                                      BF16 => BF16
534    0.1 %         SliceDeviceOperation                           3         3 μs          1 μs    110                                                      BF16 => BF16
535    0.1 %         SliceDeviceOperation                           3         4 μs          1 μs    110                                                      BF16 => BF16
536    0.1 %         UnaryDeviceOperation                           3         5 μs          1 μs    110                                                      BF16 => BF16
537    0.2 %         BinaryNgDeviceOperation                        3         7 μs          1 μs    110                                                BF16, BF16 => BF16
538    1.0 %   SLOW  MatmulDeviceOperation 32 x 8192 x 3072         3        47 μs          1 μs     12  266 GB/s  51.9 %  34.0 TFLOPs   51.2 %  LoFi BF16 x BFP4 => BF16
539    0.0 %         BinaryNgDeviceOperation                        3         1 μs          1 μs    110                                                BF16, BF16 => BF16
540    0.3 %         InterleavedToShardedDeviceOperation            3         1 μs         14 μs      8                                                      BF16 => BF16
541    0.2 %         LayerNormDeviceOperation                       3         6 μs          4 μs      8                                                BF16, BF16 => BF16
542    1.1 %   SLOW  MatmulDeviceOperation 32 x 3072 x 9216         3        54 μs          1 μs     12  260 GB/s  50.8 %  33.3 TFLOPs   50.2 %  LoFi BF16 x BFP4 => BF16
543    0.2 %         NLPCreateQKVHeadsDecodeDeviceOperation         3         8 μs          2 μs      1                                                      BF16 => BF16
