Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
49.79,MatmulDeviceOperation (in0:width_sharded),2153.09,40,Compute,43.89,52.37,49.46,3.16,50.73
9.06,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),391.94,40,TM,,,,,
6.44,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),278.48,10,Other,,,,,
5.83,PermuteDeviceOperation (in0:dram_interleaved),252.16,60,TM,,,,,
5.41,BinaryNgDeviceOperation (in0:dram_interleaved),233.76,70,Compute,,,,,
4.87,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),210.77,60,TM,,,,,
3.16,SliceDeviceOperation (in0:dram_interleaved),136.60,60,TM,,,,,
2.97,LayerNormDeviceOperation (in0:width_sharded),128.26,20,Compute,,,,,
2.08,UnaryDeviceOperation (in0:dram_interleaved),89.80,30,Compute,,,,,
1.95,NLPCreateQKVHeadsDecodeDeviceOperation (in0:width_sharded),84.48,10,Other,,,,,
1.93,SdpaDecodeDeviceOperation (in0:height_sharded),83.40,10,Compute,,,,,
1.58,UntilizeDeviceOperation (in0:dram_interleaved),68.15,20,TM,,,,,
0.85,ConcatDeviceOperation (in0:dram_interleaved),36.70,20,TM,,,,,
0.80,ShardedToInterleavedDeviceOperation (in0:width_sharded),34.55,10,DM,,,,,
0.73,BinaryNgDeviceOperation (in0:width_sharded),31.68,20,Compute,,,,,
0.62,InterleavedToShardedDeviceOperation (in0:dram_interleaved),26.72,40,DM,,,,,
0.47,EmbeddingsDeviceOperation (in0:dram_interleaved),20.41,20,Compute,,,,,
0.36,SliceDeviceOperation (in0:width_sharded),15.65,10,TM,,,,,
0.30,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),12.92,10,TM,,,,,
0.27,ReshardDeviceOperation (in0:width_sharded),11.83,10,DM,,,,,
0.24,ShardedToInterleavedDeviceOperation (in0:height_sharded),10.52,20,DM,,,,,
0.22,TypecastDeviceOperation (in0:dram_interleaved),9.35,10,TM,,,,,
0.07,ReshardDeviceOperation (in0:height_sharded),3.15,10,DM,,,,,
