GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,1,110,,,207,2459,2728861060627,2728861063946,2010,2728861061080,2728861063794,1885,2728861061249,2728861063794,1803,1489,1482,99,1516,,0,0
2051,,,3,blackhole,,88,110,,,398,4521,2728867465833,2728867471937,3579,2728867466958,2728867471790,3579,2728867466958,2728867471790,3579,3190,3209,261,3256,,4742741,4742741
3075,,,3,blackhole,,88,110,,,210,4594,2728867807287,2728867813489,3583,2728867808504,2728867813341,3583,2728867808504,2728867813341,3579,3184,3207,254,3248,,249420,249420
4099,,,3,blackhole,,88,110,,,218,4650,2728867945316,2728867951593,3621,2728867946559,2728867951448,3621,2728867946559,2728867951448,3614,3205,3224,251,3267,,98667,98667
5123,,,3,blackhole,,88,110,,,213,4629,2728868001197,2728868007446,3613,2728868002421,2728868007299,3613,2728868002421,2728868007299,3613,3190,3217,253,3257,,37754,37754
6147,,,3,blackhole,,88,110,,,193,4527,2728868056864,2728868062976,3493,2728868058112,2728868062827,3493,2728868058112,2728868062827,3487,3060,3078,252,3129,,37644,37644
7171,,,3,blackhole,,88,110,,,213,4646,2728868112517,2728868118789,3613,2728868113762,2728868118639,3613,2728868113762,2728868118639,3607,3226,3221,253,3276,,37734,37734
8195,,,3,blackhole,,88,110,,,216,4579,2728868168260,2728868174442,3542,2728868169514,2728868174296,3542,2728868169514,2728868174296,3542,3113,3129,252,3173,,37683,37683
9219,,,3,blackhole,,1,110,,,97,10979,2728872637890,2728872652712,10448,2728872638461,2728872652566,10447,2728872638463,2728872652566,10359,9173,9207,113,9314,,3306742,3306896
10243,,,3,blackhole,,1,110,,,97,10938,2728872810021,2728872824787,10401,2728872810603,2728872824645,10401,2728872810604,2728872824645,10345,9141,9188,134,9282,,117059,117068
11267,,,3,blackhole,,108,110,,,461,267883,2728893464492,2728893826134,259252,2728893475994,2728893825984,259251,2728893475995,2728893825984,259250,257239,257404,257323,257644,,15297304,15297290
12291,,,3,blackhole,,96,110,,,271,168320,2728916894539,2728917121771,166340,2728916897065,2728917121624,166335,2728916897072,2728917121624,166331,164857,164965,151664,165160,,17089690,17089714
13315,,,3,blackhole,,99,110,,,286,132183,2728927867722,2728928046169,121148,2728927882473,2728928046023,121148,2728927882473,2728928046023,121148,119947,119999,105896,120175,,7970990,7970990
14339,,,3,blackhole,,99,110,,,268,130384,2728929369974,2728929545992,119317,2728929384758,2728929545836,119317,2728929384758,2728929545836,119312,118119,118158,104262,118344,,991655,991655
15363,,,3,blackhole,,99,110,,,276,116815,2728940374932,2728940532632,114358,2728940378096,2728940532479,114349,2728940378108,2728940532479,114349,113128,113171,100197,113360,,8023912,8023913
16387,,,3,blackhole,,88,110,,,202,4581,2728940730699,2728940736884,3552,2728940731939,2728940736734,3552,2728940731939,2728940736734,3543,3086,3093,253,3144,,147754,147754
17411,,,3,blackhole,,88,110,,,173,3279,2728946542418,2728946546845,2253,2728946543656,2728946546697,2253,2728946543656,2728946546697,2244,1004,1062,257,354,,4302202,4302202
18435,,,3,blackhole,,88,110,,,194,8476,2728951775540,2728951786983,7434,2728951776791,2728951786827,7434,2728951776791,2728951786827,7434,6410,6477,261,6589,,3874105,3874105
19459,,,3,blackhole,,110,110,,,221,8370,2728958275721,2728958287021,6439,2728958278182,2728958286875,6432,2728958278192,2728958286875,6413,3732,3761,3299,5638,,4808218,4808529
20483,,,3,blackhole,,1,110,,,120,6109,2728960262208,2728960270455,5596,2728960262754,2728960270308,5578,2728960262778,2728960270308,5476,4781,4794,107,4825,,1463730,1463690
21507,,,3,blackhole,,4,110,,,90,1681,2728960559218,2728960561487,1079,2728960559882,2728960561339,1079,2728960559882,2728960561339,1079,590,642,175,284,,214448,214448
22531,,,3,blackhole,,110,110,,,290,2227536,2729041192283,2729044199457,2225996,2729041194216,2729044199311,2225996,2729041194216,2729044199311,2225996,2221950,2223424,2223302,2223682,,59728049,59728049
23555,,,3,blackhole,,110,110,,,240,2220950,2729123420701,2729126418983,2219401,2729123422644,2729126418835,2219399,2729123422647,2729126418835,2219395,2215384,2216841,2216713,2217085,,58683957,58683965
24579,,,3,blackhole,,109,110,,,253,2449138,2729213430041,2729216736377,2447593,2729213431977,2729216736228,2447593,2729213431977,2729216736228,2447593,2430890,2438722,2438600,2438994,,64454170,64454170
25603,,,3,blackhole,,91,110,,,258,27766,2729351732299,2729351769783,26678,2729351733620,2729351769635,26678,2729351733620,2729351769635,26668,25361,25420,24139,25601,,99998901,99998901
26627,,,3,blackhole,,91,110,,,257,27570,2729352578391,2729352615610,26490,2729352579700,2729352615462,26490,2729352579700,2729352615462,26490,25230,25292,23964,25477,,600040,600040
27651,,,3,blackhole,,90,110,,,261,92118,2729367736608,2729367860967,85333,2729367745622,2729367860821,85333,2729367745622,2729367860821,85332,84345,84400,71267,84548,,11207579,11207579
28675,,,3,blackhole,,32,110,,,135,5731,2729368508927,2729368516664,4772,2729368510073,2729368516515,4770,2729368510075,2729368516515,4770,2499,2606,231,2768,,480942,480892
29699,,,3,blackhole,,32,110,,,119,5873,2729368767856,2729368775785,4896,2729368769030,2729368775639,4893,2729368769034,2729368775639,4892,2708,2807,225,2973,,187065,187067
30723,,,3,blackhole,,88,110,,,253,4547,2729368920951,2729368927090,3517,2729368922193,2729368926941,3517,2729368922193,2729368926941,3517,3083,3106,270,3155,,108557,108557
31747,,,3,blackhole,,1,110,,,82,11013,2729368929856,2729368944723,10461,2729368930454,2729368944576,10453,2729368930464,2729368944576,10384,9179,9224,115,9340,,2602,2610
32771,,,3,blackhole,,1,110,,,81,10994,2729368948628,2729368963470,10447,2729368949218,2729368963322,10446,2729368949220,2729368963322,10369,9180,9234,113,9332,,3438,3440
33795,,,3,blackhole,,32,110,,,338,49942,2729375170178,2729375237600,49018,2729375171280,2729375237454,49017,2729375171281,2729375237454,49017,32244,48402,48121,48553,,4598508,4598485
34819,,,3,blackhole,,88,110,,,284,289014,2729387329694,2729387719863,286780,2729387332503,2729387719656,286772,2729387332514,2729387719656,286753,201190,238850,238894,239316,,8959296,8959308
35843,,,3,blackhole,,32,110,,,101,117145,2729391122461,2729391280607,116181,2729391123619,2729391280463,116181,2729391123619,2729391280463,116180,115848,,,,,2521460,2521460
36867,,,3,blackhole,,110,110,,,341,46684,2729396963968,2729397026991,46080,2729396964635,2729397026843,45997,2729396964747,2729397026843,45921,40787,45393,45203,45506,,4210498,4210577
37891,,,3,blackhole,,110,110,,,317,31380,2729397704907,2729397747270,30790,2729397705555,2729397747121,30713,2729397705658,2729397747121,30632,26127,30068,29890,30201,,502756,502820
38915,,,3,blackhole,,110,110,,,304,24373,2729404463934,2729404496838,23784,2729404464581,2729404496689,23702,2729404464691,2729404496689,23651,19879,22803,22878,23022,,4975958,4975931
39939,,,3,blackhole,,110,110,,,410,124210,2729413529580,2729413697264,122329,2729413531979,2729413697123,122329,2729413531979,2729413697123,122329,121737,121968,121839,121849,,6692813,6692813
40963,,,3,blackhole,,110,110,,,356,78965,2729422060194,2729422166797,77181,2729422062460,2729422166655,77180,2729422062462,2729422166655,77176,76593,76827,76694,76710,,6196507,6196547
41987,,,3,blackhole,,110,110,,,167,22145,2729426003278,2729426033174,21565,2729426003922,2729426033035,21565,2729426003922,2729426033035,21556,19763,,,,,2842396,2842396
43011,,,3,blackhole,,110,110,,,165,22376,2729426106062,2729426136270,21790,2729426106710,2729426136127,21790,2729426106710,2729426136127,21785,19993,,,,,54573,54573
44035,,,3,blackhole,,110,110,,,493,752526,2729435077920,2729436093830,751840,2729435078682,2729436093666,751840,2729435078682,2729436093666,751756,749351,750866,751011,750915,,6624115,6624115
45059,,,3,blackhole,,32,110,,,99,60107,2729438102655,2729438183800,59134,2729438103822,2729438183653,59134,2729438103822,2729438183653,59134,58867,,,,,1489003,1489003
46083,,,3,blackhole,,88,110,,,233,191819,2729448280772,2729448539727,189621,2729448283574,2729448539563,189618,2729448283579,2729448539563,189616,162861,164587,164528,164888,,7481404,7481435
