GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,80,110,,,325,5598,5744176080031,5744176087588,5114,5744176080529,5744176087433,4998,5744176080686,5744176087433,4921,4156,4179,225,530,,0,0
2051,,,3,blackhole,,80,110,,,193,5765,5744176620581,5744176628364,5181,5744176621220,5744176628214,5164,5744176621242,5744176628214,5120,4153,4184,258,533,,395418,395380
3075,,,3,blackhole,,108,110,,,439,952482,5744297047693,5744298333544,943841,5744297059213,5744298333398,943841,5744297059213,5744298333398,943841,940054,940576,940459,940822,,89208172,89208172
4099,,,3,blackhole,,108,110,,,259,894996,5744410751517,5744411959762,886370,5744410763016,5744411959616,886370,5744410763016,5744411959616,886370,882585,883107,882985,883356,,83281164,83281164
5123,,,3,blackhole,,109,110,,,452,871217,5744527648341,5744528824484,869680,5744527650269,5744528824337,869680,5744527650269,5744528824337,869680,839636,853975,853855,854239,,85696780,85696780
6147,,,3,blackhole,,98,110,,,281,485650,5744616431535,5744617087163,476076,5744616444311,5744617087014,476073,5744616444316,5744617087014,476073,473159,473491,473380,473738,,64903644,64903744
7171,,,3,blackhole,,99,110,,,255,331822,5744672931241,5744673379201,321925,5744672944457,5744673379056,321923,5744672944460,5744673379056,321916,319669,319907,319807,320168,,41375860,41375891
8195,,,3,blackhole,,80,110,,,180,13283,5744682538691,5744682556623,12703,5744682539325,5744682556474,12703,5744682539325,5744682556474,12651,12165,12035,261,9845,,6785404,6785404
9219,,,3,blackhole,,80,110,,,163,13324,5744683420776,5744683438764,12725,5744683421437,5744683438616,12721,5744683421442,5744683438616,12689,12134,12020,261,9830,,640704,640693
10243,,,3,blackhole,,107,110,,,243,22485,5744691683395,5744691713750,20980,5744691685281,5744691713604,20978,5744691685284,5744691713604,20978,20689,20590,276,20629,,6108641,6108708
11267,,,3,blackhole,,1,110,,,85,5981,5744697407863,5744697415937,5440,5744697408444,5744697415788,5440,5744697408444,5744697415788,5355,4713,4847,4841,4884,,4218400,4218400
12291,,,3,blackhole,,1,110,,,107,5969,5744697899473,5744697907531,5447,5744697900032,5744697907385,5439,5744697900043,5744697907385,5339,4712,4852,4854,4876,,358721,358739
13315,,,3,blackhole,,1,110,,,89,6096,5744702859009,5744702867238,5565,5744702859579,5744702867092,5565,5744702859579,5744702867092,5479,4764,4775,108,4824,,3668170,3668170
14339,,,3,blackhole,,99,110,,,294,333836,5744750425849,5744750876528,322851,5744750440532,5744750876381,322851,5744750440532,5744750876381,322851,320493,320724,320621,320983,,35239573,35239573
15363,,,3,blackhole,,4,110,,,114,2668,5744755475841,5744755479443,2052,5744755476526,5744755479296,2052,5744755476526,5744755479296,2052,1185,1264,178,1361,,3407761,3407761
16387,,,3,blackhole,,109,110,,,253,669054,5744771571177,5744772474400,667526,5744771573092,5744772474252,667524,5744771573094,5744772474252,667524,667256,667159,658037,667192,,11921332,11921324
17411,,,3,blackhole,,110,110,,,446,597101,5744794151670,5744794957757,595553,5744794153612,5744794957608,595553,5744794153612,5744794957608,595553,594423,594777,594752,594837,,16058796,16058796
18435,,,3,blackhole,,110,110,,,187,293887,5744806960513,5744807357261,291915,5744806963029,5744807357114,291912,5744806963033,5744807357114,291891,291553,291610,291263,291223,,8892910,8892912
19459,,,3,blackhole,,80,110,,,200,14819,5749349101536,5749349121541,14234,5749349102176,5749349121392,14219,5749349102197,5749349121392,14180,13636,13665,259,633,,3364238094,3364369541
20483,,,3,blackhole,,8,110,,,96,1899,5749352669403,5749352671966,1370,5749352669948,5749352671798,1370,5749352669948,5749352671798,1333,1363,,,,,2627850,2627850
21507,,,3,blackhole,,8,110,,,377,10619,5749363060398,5749363074733,9645,5749363061537,5749363074558,9597,5749363061602,5749363074558,6468,8137,9595,9280,9535,,7695955,7696121
22531,,,3,blackhole,,80,110,,,213,156633,5749369455227,5749369666681,156044,5749369455880,5749369666540,156028,5749369455902,5749369666540,155960,143860,153989,153959,154102,,4726892,4726917
