Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
29.18,SparseMatmulDeviceOperation (in0:dram_interleaved),241.25,1,Compute,2.52,2.52,2.52,,2.52
17.96,SparseMatmulDeviceOperation (in0:l1_interleaved),148.48,1,Compute,0.77,0.77,0.77,,0.77
8.27,MatmulDeviceOperation (in0:dram_interleaved),68.37,2,Compute,3.46,6.19,4.82,1.93,4.44
7.79,TypecastDeviceOperation (in0:l1_interleaved),64.42,6,TM,,,,,
5.44,UnaryDeviceOperation (in0:l1_interleaved),44.97,3,Compute,,,,,
4.81,TransposeDeviceOperation (in0:l1_interleaved),39.73,2,TM,,,,,
3.82,ReshapeViewDeviceOperation (in0:l1_interleaved),31.56,1,Other,,,,,
3.69,MatmulDeviceOperation (in0:width_sharded),30.51,1,Compute,9.95,9.95,9.95,,9.95
3.15,LayerNormDeviceOperation (in0:dram_interleaved),26.08,1,Compute,,,,,
3.09,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.51,1,Other,,,,,
2.98,TopKDeviceOperation (in0:dram_interleaved),24.60,1,Other,,,,,
1.45,BinaryNgDeviceOperation (in0:l1_interleaved),12.00,2,Compute,,,,,
1.23,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.21,2,DM,,,,,
1.16,SdpaDecodeDeviceOperation (in0:height_sharded),9.59,1,Other,,,,,
0.85,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),6.99,4,TM,,,,,
0.68,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.66,1,TM,,,,,
0.59,UnaryDeviceOperation (in0:dram_interleaved),4.84,2,Compute,,,,,
0.58,BinaryNgDeviceOperation (in0:dram_interleaved),4.83,2,Compute,,,,,
0.57,FillPadDeviceOperation (in0:dram_interleaved),4.72,1,TM,,,,,
0.47,TransposeDeviceOperation (in0:dram_interleaved),3.89,2,TM,,,,,
0.45,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),3.72,2,Other,,,,,
0.40,SliceDeviceOperation (in0:dram_interleaved),3.34,3,TM,,,,,
0.39,SliceDeviceOperation (in0:l1_interleaved),3.21,2,TM,,,,,
0.37,ScatterDeviceOperation (in0:dram_interleaved),3.03,1,Other,,,,,
0.27,ReduceDeviceOperation (in0:l1_interleaved),2.20,1,Compute,,,,,
0.21,InterleavedToShardedDeviceOperation (in0:dram_interleaved),1.71,3,DM,,,,,
0.16,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.32,1,TM,,,,,
