Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
20.39,ArgMaxDeviceOperation (in0:l1_interleaved),328.05,1,Other,,,,,
18.59,ReduceDeviceOperation (in0:l1_interleaved),299.13,1,Compute,,,,,
17.19,MatmulDeviceOperation (in0:dram_interleaved),276.52,5,Compute,16.06,24.96,21.16,3.60,22.74
11.30,MatmulDeviceOperation (in0:width_sharded),181.78,1,Compute,53.41,53.41,53.41,,53.41
5.29,LayerNormDeviceOperation (in0:dram_interleaved),85.16,3,Compute,,,,,
3.97,ReduceScatterDeviceOperation (in0:dram_interleaved),63.80,2,DM,,,,,
3.79,AllGatherDeviceOperation (in0:dram_interleaved),61.06,3,Other,,,,,
2.23,BinaryNgDeviceOperation (in0:dram_interleaved),35.87,4,Compute,,,,,
1.82,ReshapeViewDeviceOperation (in0:dram_interleaved),29.30,1,Other,,,,,
1.82,GatherDeviceOperation (in0:dram_interleaved),29.28,1,Other,,,,,
1.81,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),29.05,2,Other,,,,,
1.40,UntilizeDeviceOperation (in0:dram_interleaved),22.55,2,TM,,,,,
1.35,SDPAOperation (in0:dram_interleaved),21.68,1,Compute,,,,,
1.18,AllGatherAsyncDeviceOperation (in0:dram_interleaved),18.92,1,Other,,,,,
1.07,FillPadDeviceOperation (in0:dram_interleaved),17.29,3,TM,,,,,
1.05,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),16.83,1,TM,,,,,
0.84,UntilizeDeviceOperation (in0:l1_interleaved),13.57,1,TM,,,,,
0.79,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),12.70,4,TM,,,,,
0.65,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),10.53,1,TM,,,,,
0.63,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),10.19,1,TM,,,,,
0.42,SliceDeviceOperation (in0:dram_interleaved),6.74,5,TM,,,,,
0.39,EmbeddingsDeviceOperation (in0:dram_interleaved),6.32,1,Compute,,,,,
0.37,TypecastDeviceOperation (in0:l1_interleaved),6.01,3,TM,,,,,
0.35,TransposeDeviceOperation (in0:dram_interleaved),5.62,3,TM,,,,,
0.31,TypecastDeviceOperation (in0:dram_interleaved),5.00,4,TM,,,,,
0.26,TilizeWithValPaddingDeviceOperation (in0:l1_interleaved),4.15,1,TM,,,,,
0.24,ArgMaxDeviceOperation (in0:dram_interleaved),3.85,1,Other,,,,,
0.15,PagedFillCacheDeviceOperation (in0:dram_interleaved),2.45,2,Other,,,,,
0.13,ShardedToInterleavedDeviceOperation (in0:width_sharded),2.11,1,DM,,,,,
0.10,ConcatDeviceOperation (in0:l1_interleaved),1.57,1,TM,,,,,
0.07,InterleavedToShardedDeviceOperation (in0:dram_interleaved),1.08,1,DM,,,,,
0.05,CopyDeviceOperation (in0:dram_interleaved),0.81,1,DM,,,,,
