name,src_file,src_line,zone_name,zone_text,ns_since_start,exec_time_ns,thread,special_parent_text
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8599742279,49211,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8599894562,30651,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8599990224,45651,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600201928,33310,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600294489,42431,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600495753,31701,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600586385,29720,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600673276,31211,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600764098,28070,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8600859160,44070,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601066853,30401,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601159205,28281,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601249987,28170,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601341118,27871,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601430490,30021,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601524352,30550,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601614163,29531,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601705335,36701,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601814887,36331,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8601929859,33621,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8602028471,37861,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8602178634,37180,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8602356187,31250,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8602468769,37631,1,
PY_FUNC_read_bytes,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,1122,,,8602630932,37891,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525781038,5400,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525807129,3930,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525823769,3530,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525842069,4110,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525861680,3970,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525882900,4400,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525898970,4280,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525917651,4240,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1525933491,4850,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526628853,4671,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526646414,6000,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526664984,3680,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526683344,3761,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526701625,3880,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526719655,3970,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526738185,4091,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1526753776,3920,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527346427,4450,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527363737,3890,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527387257,3660,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527403708,3640,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527424868,3790,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527441048,3730,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527459219,4060,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1527474649,3950,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1528060659,4601,1,
PY_FUNC__joinrealpath,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/posixpath.py,440,,,1528077960,3640,1,
