ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count
249,0.009295338484193907,,InterleavedToShardedDeviceOperation,3,2.024,,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,78851.0
250,0.07919867201577267,,LayerNormDeviceOperation,3,12.453,4.792,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,79875.0
251,0.015559588332237625,,ShardedToInterleavedDeviceOperation,3,2.364,1.024,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,80899.0
252,0.7322742740255682,DRAM,MatmulDeviceOperation 32 x 6656 x 4608,3,158.912,0.536,72.0,388.6910994764398,75.91623036649214,12.352335078534031,6.205158037618771,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,2,81923.0
253,0.06556336571163647,,NLPCreateQKVHeadsDecodeDeviceOperation,3,12.764,1.512,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,82947.0
254,0.009382597096446716,,ShardedToInterleavedDeviceOperation,3,0.544,1.499,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,83971.0
255,0.023780268118160103,,LayerNormDeviceOperation,3,3.713,1.465,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,84995.0
256,0.009157561728005262,,InterleavedToShardedDeviceOperation,3,0.495,1.499,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,86019.0
257,0.009295338484193907,,ShardedToInterleavedDeviceOperation,3,0.559,1.465,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,87043.0
258,0.024028266279299666,,LayerNormDeviceOperation,3,3.745,1.487,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,88067.0
259,0.009015192413276996,,InterleavedToShardedDeviceOperation,3,0.485,1.478,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_INTERLEAVED,,,,89091.0
260,0.02343123366914887,,PagedUpdateCacheDeviceOperation,3,3.638,1.464,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,90115.0
261,0.023302642030039466,,PagedUpdateCacheDeviceOperation,3,3.648,1.426,1,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,91139.0
262,0.16738498109358466,,SdpaDecodeDeviceOperation,3,35.904,0.543,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_HEIGHT_SHARDED,,,,92163.0
263,0.009648965491744762,,InterleavedToShardedDeviceOperation,3,0.595,1.506,1,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,93187.0
264,0.008565121676394089,,NLPConcatHeadsDecodeDeviceOperation,3,1.319,0.546,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_HEIGHT_SHARDED,,,,94211.0
265,0.010980807468234995,,ShardedToInterleavedDeviceOperation,3,1.51,0.881,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,95235.0
266,0.011674283807717841,,SliceDeviceOperation,3,1.938,0.604,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,96259.0
267,0.6445196654504805,DRAM,MatmulDeviceOperation 32 x 6656 x 4096,3,139.813,0.527,64.0,394.91377768877004,77.1315972048379,12.47974411535408,7.052806778154206,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,2,97283.0
268,0.029879185858777448,,BinaryNgDeviceOperation,3,5.959,0.547,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,98307.0
269,0.6766675752278312,DRAM,MatmulDeviceOperation 32 x 4096 x 6656,3,146.853,0.487,104.0,375.9819683629207,73.43397819588296,11.881476469666945,4.132124061577324,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,2,99331.0
270,0.01434256031923793,,InterleavedToShardedDeviceOperation,3,2.497,0.626,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,100355.0
271,0.06251849939986742,,LayerNormDeviceOperation,3,13.003,0.61,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,101379.0
272,0.01192687452739702,,BinaryNgDeviceOperation,3,2.026,0.571,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,102403.0
273,0.062472573814471195,,LayerNormDeviceOperation,3,12.794,0.809,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_L1_WIDTH_SHARDED,,,,103427.0
274,0.015104925036815096,,ShardedToInterleavedDeviceOperation,3,2.042,1.247,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_L1_WIDTH_SHARDED,,,,104451.0
275,3.1906341198166377,DRAM,MatmulDeviceOperation 32 x 6656 x 19968,3,694.178,0.562,104.0,385.3737110654615,75.26830294247296,12.253411246106907,4.261475042744401,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,6,105475.0
276,3.1847234969761447,DRAM,MatmulDeviceOperation 32 x 6656 x 19968,3,692.901,0.552,104.0,386.08394561416424,75.40702062776646,12.275993990483489,4.269328839505531,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,6,106499.0
277,0.06693194815644367,,BinaryNgDeviceOperation,3,14.024,0.55,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,107523.0
278,3.2137346892709333,DRAM,MatmulDeviceOperation 32 x 19968 x 6656,3,699.29,0.48,104.0,382.5565244748244,74.71807118648914,12.163835478842824,4.230322501712053,HiFi2 BF16 x BF16 => BF16,BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,2,1,2,108547.0
