Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
34.49,MatmulDeviceOperation (in0:width_sharded),2152.69,40,Compute,44.13,52.36,49.49,3.07,50.74
30.71,SdpaDecodeDeviceOperation (in0:height_sharded),1916.96,10,Other,,,,,
6.15,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),384.00,10,Other,,,,,
5.85,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),365.40,40,TM,,,,,
3.49,NLPCreateQKVHeadsDecodeDeviceOperation (in0:width_sharded),217.58,10,Other,,,,,
2.25,TilizeWithValPaddingDeviceOperation (in0:l1_interleaved),140.72,40,TM,,,,,
2.10,BinaryNgDeviceOperation (in0:height_sharded),130.85,60,Compute,,,,,
2.05,LayerNormDeviceOperation (in0:width_sharded),127.68,20,Compute,,,,,
1.65,ConcatDeviceOperation (in0:l1_interleaved),102.92,20,TM,,,,,
1.29,TransposeDeviceOperation (in0:dram_interleaved),80.49,20,TM,,,,,
1.16,BinaryNgDeviceOperation (in0:dram_interleaved),72.63,10,Compute,,,,,
1.03,SliceDeviceOperation (in0:dram_interleaved),64.20,20,TM,,,,,
1.02,UntilizeDeviceOperation (in0:height_sharded),63.84,20,TM,,,,,
0.88,InterleavedToShardedDeviceOperation (in0:dram_interleaved),55.02,40,DM,,,,,
0.85,SliceDeviceOperation (in0:l1_interleaved),53.21,20,TM,,,,,
0.79,EmbeddingsDeviceOperation (in0:dram_interleaved),49.60,20,Compute,,,,,
0.77,UnaryDeviceOperation (in0:dram_interleaved),48.29,10,Compute,,,,,
0.72,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),44.92,10,TM,,,,,
0.62,ShardedToInterleavedDeviceOperation (in0:width_sharded),38.70,10,DM,,,,,
0.53,BinaryNgDeviceOperation (in0:width_sharded),32.88,20,Compute,,,,,
0.42,SliceDeviceOperation (in0:height_sharded),25.98,20,TM,,,,,
0.39,UnaryDeviceOperation (in0:l1_interleaved),24.44,20,Compute,,,,,
0.32,InterleavedToShardedDeviceOperation (in0:l1_interleaved),19.71,20,DM,,,,,
0.19,ReshardDeviceOperation (in0:width_sharded),11.94,10,DM,,,,,
0.14,TypecastDeviceOperation (in0:dram_interleaved),8.92,10,TM,,,,,
0.13,ReshardDeviceOperation (in0:height_sharded),8.12,10,DM,,,,,
