Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
31.27,MatmulDeviceOperation (in0:width_sharded),317.73,3,Compute,21.21,52.20,39.11,16.05,34.38
18.27,SdpaDecodeDeviceOperation (in0:height_sharded),185.62,1,Other,,,,,
18.01,MatmulDeviceOperation (in0:l1_interleaved),183.04,1,Compute,3.32,3.32,3.32,,3.32
5.55,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),56.41,2,DM,,,,,
3.98,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),40.49,4,TM,,,,,
3.82,PermuteDeviceOperation (in0:dram_interleaved),38.77,6,TM,,,,,
3.13,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),31.84,1,Other,,,,,
2.68,ConcatDeviceOperation (in0:dram_interleaved),27.22,2,TM,,,,,
2.48,BinaryNgDeviceOperation (in0:dram_interleaved),25.21,7,Compute,,,,,
2.26,SliceDeviceOperation (in0:dram_interleaved),22.92,6,TM,,,,,
1.59,UntilizeDeviceOperation (in0:dram_interleaved),16.17,4,TM,,,,,
1.56,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),15.82,4,TM,,,,,
1.39,LayerNormDeviceOperation (in0:width_sharded),14.15,2,Compute,,,,,
0.79,TransposeDeviceOperation (in0:dram_interleaved),8.04,2,TM,,,,,
0.54,InterleavedToShardedDeviceOperation (in0:dram_interleaved),5.45,4,DM,,,,,
0.49,EmbeddingsDeviceOperation (in0:dram_interleaved),4.96,2,Compute,,,,,
0.46,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),4.67,1,TM,,,,,
0.45,BinaryNgDeviceOperation (in0:width_sharded),4.60,2,Compute,,,,,
0.36,UnaryDeviceOperation (in0:dram_interleaved),3.61,2,Compute,,,,,
0.28,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.86,2,DM,,,,,
0.26,CopyDeviceOperation (in0:dram_interleaved),2.68,1,DM,,,,,
0.17,ShardedToInterleavedDeviceOperation (in0:width_sharded),1.70,1,DM,,,,,
0.13,ReshardDeviceOperation (in0:width_sharded),1.28,1,DM,,,,,
0.09,ReshardDeviceOperation (in0:height_sharded),0.87,1,DM,,,,,
