timestamp,model,label,batch,in_ch,out_ch,H,W,filter,stride,shard,abh,fp32_accum,bias,mode,per_core_M,per_core_N,sbm,trm,used,median_ns,min_ns,max_ns,n,spread_pct,pcc,status
2026-06-14T18:13:37,sdxl_unet,sdxl_384<-1152_128x128_s1,1,1152,384,128,128,3,1,BS,none,false,true,main,52,2,4x2,,4x2,,,,0,,,OOM
2026-06-14T18:14:02,sdxl_unet,sdxl_384<-1152_128x128_s1,1,1152,384,128,128,3,1,BS,none,false,true,helper_sbm,52,2,4x2,,4x2,,,,0,,,OOM
2026-06-14T18:14:25,sdxl_unet,sdxl_384<-1152_128x128_s1,1,1152,384,128,128,3,1,BS,none,false,true,helper_trm,52,2,4x2,trm=true,4x2,,,,0,,,OOM
2026-06-14T18:14:49,sdxl_unet,sdxl_768<-1152_64x64_s1,1,1152,768,64,64,3,1,BS,none,false,true,main,13,3,1x3,,1x3,576862,576839,576886,2,0.0,0.9967778981364203,ok
2026-06-14T18:15:13,sdxl_unet,sdxl_768<-1152_64x64_s1,1,1152,768,64,64,3,1,BS,none,false,true,helper_sbm,13,3,1x3,,1x3,575651,575605,575697,2,0.0,0.9967778981364203,ok
2026-06-14T18:15:35,sdxl_unet,sdxl_768<-1152_64x64_s1,1,1152,768,64,64,3,1,BS,none,false,true,helper_trm,13,3,1x3,trm=true,1x3,575720,575644,575795,2,0.0,0.9967778981364203,ok
2026-06-14T18:16:00,sdxl_unet,sdxl_1536<-1536_16x16_s1,1,1536,1536,16,16,3,1,BS,none,false,true,main,1,5,1x5,,1x5,187698,187631,187764,2,0.1,0.9949579078592198,ok
2026-06-14T18:16:25,sdxl_unet,sdxl_1536<-1536_16x16_s1,1,1536,1536,16,16,3,1,BS,none,false,true,helper_sbm,1,5,1x5,,1x5,187975,187946,188004,2,0.0,0.9949579078592198,ok
2026-06-14T18:16:48,sdxl_unet,sdxl_1536<-1536_16x16_s1,1,1536,1536,16,16,3,1,BS,none,false,true,helper_trm,1,5,1x5,trm=true,1x5,188303,188253,188353,2,0.1,0.9949579078592198,ok
2026-06-14T18:17:14,sdxl_unet,sdxl_1536<-1536_32x32_s1,1,1536,1536,32,32,3,1,BS,none,false,true,main,4,5,1x5,,1x5,377200,376895,377504,2,0.2,0.9948430136484676,ok
2026-06-14T18:17:39,sdxl_unet,sdxl_1536<-1536_32x32_s1,1,1536,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,5,1x5,,1x5,375663,375624,375702,2,0.0,0.9948430136484676,ok
2026-06-14T18:18:02,sdxl_unet,sdxl_1536<-1536_32x32_s1,1,1536,1536,32,32,3,1,BS,none,false,true,helper_trm,4,5,1x5,trm=true,1x5,375702,375645,375759,2,0.0,0.9948430136484676,ok
2026-06-14T18:18:30,sdxl_unet,sdxl_1536<-1536_64x64_s1,1,1536,1536,64,64,3,1,BS,none,false,true,main,13,5,1x5,,1x5,1038095,1038046,1038144,2,0.0,0.9947919833593822,ok
2026-06-14T18:18:56,sdxl_unet,sdxl_1536<-1536_64x64_s1,1,1536,1536,64,64,3,1,BS,none,false,true,helper_sbm,13,5,1x5,,1x5,1038000,1037959,1038042,2,0.0,0.9947919833593822,ok
2026-06-14T18:19:22,sdxl_unet,sdxl_1536<-1536_64x64_s1,1,1536,1536,64,64,3,1,BS,none,false,true,helper_trm,13,5,1x5,trm=true,1x5,1038093,1038076,1038110,2,0.0,0.9947919833593822,ok
2026-06-14T18:19:46,sdxl_unet,sdxl_768<-1536_64x64_s1,1,1536,768,64,64,3,1,BS,none,false,true,main,13,3,1x3,,1x3,709333,709330,709336,2,0.0,0.9947916519177756,ok
2026-06-14T18:20:10,sdxl_unet,sdxl_768<-1536_64x64_s1,1,1536,768,64,64,3,1,BS,none,false,true,helper_sbm,13,3,1x3,,1x3,709480,709376,709583,2,0.0,0.9947916519177756,ok
2026-06-14T18:20:33,sdxl_unet,sdxl_768<-1536_64x64_s1,1,1536,768,64,64,3,1,BS,none,false,true,helper_trm,13,3,1x3,trm=true,1x3,709488,709455,709520,2,0.0,0.9947916519177756,ok
2026-06-14T18:21:00,sdxl_unet,sdxl_1536<-2304_32x32_s1,1,2304,1536,32,32,3,1,BS,none,false,true,main,4,5,1x5,,1x5,542764,542653,542876,2,0.0,0.9893226870740045,ok
2026-06-14T18:21:26,sdxl_unet,sdxl_1536<-2304_32x32_s1,1,2304,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,5,1x5,,1x5,540910,540896,540923,2,0.0,0.9893226870740045,ok
2026-06-14T18:21:52,sdxl_unet,sdxl_1536<-2304_32x32_s1,1,2304,1536,32,32,3,1,BS,none,false,true,helper_trm,4,5,1x5,trm=true,1x5,540984,540899,541068,2,0.0,0.9893226870740045,ok
2026-06-14T18:22:17,sdxl_unet,sdxl_768<-2304_64x64_s1,1,2304,768,64,64,3,1,BS,none,false,true,main,13,3,1x3,,1x3,,,,0,,,FAIL
2026-06-14T18:22:42,sdxl_unet,sdxl_768<-2304_64x64_s1,1,2304,768,64,64,3,1,BS,none,false,true,helper_sbm,13,3,1x3,,1x3,,,,0,,,FAIL
2026-06-14T18:23:06,sdxl_unet,sdxl_768<-2304_64x64_s1,1,2304,768,64,64,3,1,BS,none,false,true,helper_trm,13,3,1x3,trm=true,1x3,,,,0,,,FAIL
2026-06-14T18:23:35,sdxl_unet,sdxl_1536<-3072_16x16_s1,1,3072,1536,16,16,3,1,BS,none,false,true,main,1,5,1x5,,1x5,352046,352008,352083,2,0.0,0.9825711591966165,ok
2026-06-14T18:24:02,sdxl_unet,sdxl_1536<-3072_16x16_s1,1,3072,1536,16,16,3,1,BS,none,false,true,helper_sbm,1,5,1x5,,1x5,352419,352350,352488,2,0.0,0.9825711591966165,ok
2026-06-14T18:24:28,sdxl_unet,sdxl_1536<-3072_16x16_s1,1,3072,1536,16,16,3,1,BS,none,false,true,helper_trm,1,5,1x5,trm=true,1x5,352468,352433,352504,2,0.0,0.9825711591966165,ok
2026-06-14T18:24:57,sdxl_unet,sdxl_1536<-3072_32x32_s1,1,3072,1536,32,32,3,1,BS,none,false,true,main,4,5,1x5,,1x5,687474,687403,687544,2,0.0,0.982217730523535,ok
2026-06-14T18:25:25,sdxl_unet,sdxl_1536<-3072_32x32_s1,1,3072,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,5,1x5,,1x5,685586,685560,685613,2,0.0,0.982217730523535,ok
2026-06-14T18:25:52,sdxl_unet,sdxl_1536<-3072_32x32_s1,1,3072,1536,32,32,3,1,BS,none,false,true,helper_trm,4,5,1x5,trm=true,1x5,685740,685688,685791,2,0.0,0.982217730523535,ok
2026-06-14T18:26:15,sdxl_unet,sdxl_384<-384_128x128_s1,1,384,384,128,128,3,1,BS,none,false,true,main,52,2,4x2,,4x2,641262,641258,641267,2,0.0,0.9992940732942396,ok
2026-06-14T18:26:39,sdxl_unet,sdxl_384<-384_128x128_s1,1,384,384,128,128,3,1,BS,none,false,true,helper_sbm,52,2,4x2,,4x2,640017,639981,640053,2,0.0,0.9992940732942396,ok
2026-06-14T18:27:01,sdxl_unet,sdxl_384<-384_128x128_s1,1,384,384,128,128,3,1,BS,none,false,true,helper_trm,52,2,4x2,trm=true,4x2,640037,639987,640087,2,0.0,0.9992940732942396,ok
2026-06-14T18:27:24,sdxl_unet,sdxl_768<-384_64x64_s1,1,384,768,64,64,3,1,BS,none,false,true,main,13,3,1x3,,1x3,242581,242578,242584,2,0.0,0.9992980452494976,ok
2026-06-14T18:27:47,sdxl_unet,sdxl_768<-384_64x64_s1,1,384,768,64,64,3,1,BS,none,false,true,helper_sbm,13,3,1x3,,1x3,240809,240769,240849,2,0.0,0.9992980452494976,ok
2026-06-14T18:28:08,sdxl_unet,sdxl_768<-384_64x64_s1,1,384,768,64,64,3,1,BS,none,false,true,helper_trm,13,3,1x3,trm=true,1x3,240851,240841,240861,2,0.0,0.9992980452494976,ok
2026-06-14T18:28:33,sdxl_unet,sdxl_384<-768_128x128_s1,1,768,384,128,128,3,1,BS,none,false,true,main,52,2,4x2,,4x2,,,,0,,,OOM
2026-06-14T18:28:56,sdxl_unet,sdxl_384<-768_128x128_s1,1,768,384,128,128,3,1,BS,none,false,true,helper_sbm,52,2,4x2,,4x2,,,,0,,,OOM
2026-06-14T18:29:18,sdxl_unet,sdxl_384<-768_128x128_s1,1,768,384,128,128,3,1,BS,none,false,true,helper_trm,52,2,4x2,trm=true,4x2,,,,0,,,OOM
2026-06-14T18:29:42,sdxl_unet,sdxl_768<-768_128x128_s1,1,768,768,128,128,3,1,BS,none,false,true,main,52,3,2x3,,2x3,,,,0,,,OOM
2026-06-14T18:30:06,sdxl_unet,sdxl_768<-768_128x128_s1,1,768,768,128,128,3,1,BS,none,false,true,helper_sbm,52,3,2x3,,2x3,,,,0,,,OOM
2026-06-14T18:30:29,sdxl_unet,sdxl_768<-768_128x128_s1,1,768,768,128,128,3,1,BS,none,false,true,helper_trm,52,3,2x3,trm=true,2x3,,,,0,,,OOM
2026-06-14T18:30:53,sdxl_unet,sdxl_1536<-768_32x32_s1,1,768,1536,32,32,3,1,BS,none,false,true,main,4,5,1x5,,1x5,210240,210208,210272,2,0.0,0.9982091052668999,ok
2026-06-14T18:31:16,sdxl_unet,sdxl_1536<-768_32x32_s1,1,768,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,5,1x5,,1x5,208831,208826,208836,2,0.0,0.9982091052668999,ok
2026-06-14T18:31:38,sdxl_unet,sdxl_1536<-768_32x32_s1,1,768,1536,32,32,3,1,BS,none,false,true,helper_trm,4,5,1x5,trm=true,1x5,208748,208690,208807,2,0.1,0.9982091052668999,ok
2026-06-14T18:32:02,sdxl_unet,sdxl_768<-768_64x64_s1,1,768,768,64,64,3,1,BS,none,false,true,main,13,3,1x3,,1x3,397677,397676,397678,2,0.0,0.9981910645746102,ok
2026-06-14T18:32:25,sdxl_unet,sdxl_768<-768_64x64_s1,1,768,768,64,64,3,1,BS,none,false,true,helper_sbm,13,3,1x3,,1x3,399128,399101,399156,2,0.0,0.9981910645746102,ok
2026-06-14T18:32:47,sdxl_unet,sdxl_768<-768_64x64_s1,1,768,768,64,64,3,1,BS,none,false,true,helper_trm,13,3,1x3,trm=true,1x3,399166,399135,399196,2,0.0,0.9981910645746102,ok
2026-06-14T18:33:12,sdxl_unet,sdxl_1536<-1536_32x32_s2,1,1536,1536,32,32,3,2,BS,none,false,true,main,1,5,1x5,,1x5,187773,187622,187924,2,0.2,0.9948636817460067,ok
2026-06-14T18:33:35,sdxl_unet,sdxl_1536<-1536_32x32_s2,1,1536,1536,32,32,3,2,BS,none,false,true,helper_sbm,1,5,1x5,,1x5,188090,187955,188224,2,0.1,0.9948636817460067,ok
2026-06-14T18:33:58,sdxl_unet,sdxl_1536<-1536_32x32_s2,1,1536,1536,32,32,3,2,BS,none,false,true,helper_trm,1,5,1x5,trm=true,1x5,188070,188061,188078,2,0.0,0.9948636817460067,ok
2026-06-14T18:34:20,sdxl_unet,sdxl_384<-384_128x128_s2,1,384,384,128,128,3,2,BS,none,false,true,main,13,2,1x2,,1x2,190780,190761,190799,2,0.0,0.9992932817201605,ok
2026-06-14T18:34:43,sdxl_unet,sdxl_384<-384_128x128_s2,1,384,384,128,128,3,2,BS,none,false,true,helper_sbm,13,2,1x2,,1x2,190522,190516,190529,2,0.0,0.9992932817201605,ok
2026-06-14T18:35:04,sdxl_unet,sdxl_384<-384_128x128_s2,1,384,384,128,128,3,2,BS,none,false,true,helper_trm,13,2,1x2,trm=true,1x2,190502,190490,190513,2,0.0,0.9992932817201605,ok
2026-06-14T18:35:27,sdxl_unet,sdxl_768<-768_64x64_s2,1,768,768,64,64,3,2,BS,none,false,true,main,4,3,2x3,,2x3,137224,137213,137235,2,0.0,0.9981896510036706,ok
2026-06-14T18:35:50,sdxl_unet,sdxl_768<-768_64x64_s2,1,768,768,64,64,3,2,BS,none,false,true,helper_sbm,4,3,2x3,,2x3,136701,136693,136709,2,0.0,0.9981896510036706,ok
2026-06-14T18:36:11,sdxl_unet,sdxl_768<-768_64x64_s2,1,768,768,64,64,3,2,BS,none,false,true,helper_trm,4,3,2x3,trm=true,2x3,136768,136750,136787,2,0.0,0.9981896510036706,ok
2026-06-14T18:36:35,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,main,88,1,8x1,,8x1,77055,76851,77259,2,0.5,0.9998798905969821,ok
2026-06-14T18:36:59,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_sbm,88,1,8x1,,8x1,77040,76939,77142,2,0.3,0.9998798905969821,ok
2026-06-14T18:37:23,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_trm,88,1,8x1,trm=true,8x1,77123,77027,77219,2,0.2,0.9998798905969821,ok
2026-06-14T18:37:47,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,main,88,1,8x1,,8x1,,,,0,,,FAIL
2026-06-14T18:38:10,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_sbm,88,1,8x1,,8x1,,,,0,,,FAIL
2026-06-14T18:38:32,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_trm,88,1,8x1,trm=true,8x1,,,,0,,,FAIL
2026-06-14T18:38:56,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,main,22,2,2x2,,2x2,25315,25302,25328,2,0.1,0.9998903070695558,ok
2026-06-14T18:39:18,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_sbm,22,2,2x2,,2x2,25448,25443,25453,2,0.0,0.9998903070695558,ok
2026-06-14T18:39:40,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_trm,22,2,2x2,trm=true,2x2,25746,25745,25747,2,0.0,0.9998903070695558,ok
2026-06-14T18:40:04,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,main,22,2,2x2,,2x2,31266,31227,31306,2,0.3,0.9998776978790347,ok
2026-06-14T18:40:26,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_sbm,22,2,2x2,,2x2,31506,31490,31523,2,0.1,0.9998776978790347,ok
2026-06-14T18:40:49,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_trm,22,2,2x2,trm=true,2x2,31742,31733,31752,2,0.1,0.9998776978790347,ok
2026-06-14T18:41:12,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,main,6,4,2x4,,2x4,16376,16371,16382,2,0.1,0.9998753245036017,ok
2026-06-14T18:41:34,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_sbm,6,4,2x4,,2x4,16378,16360,16397,2,0.2,0.9998753245036017,ok
2026-06-14T18:41:56,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_trm,6,4,2x4,trm=true,2x4,16420,16416,16424,2,0.0,0.9998753245036017,ok
2026-06-14T18:42:19,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,main,6,4,2x4,,2x4,26566,26526,26607,2,0.3,0.9998477376766016,ok
2026-06-14T18:42:41,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_sbm,6,4,2x4,,2x4,26580,26574,26586,2,0.0,0.9998477376766016,ok
2026-06-14T18:43:03,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_trm,6,4,2x4,trm=true,2x4,26629,26617,26641,2,0.1,0.9998477376766016,ok
2026-06-14T18:43:25,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,main,2,8,1x8,,1x8,27674,27576,27773,2,0.7,0.9998481417697039,ok
2026-06-14T18:43:47,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_sbm,2,8,1x8,,1x8,27446,27435,27457,2,0.1,0.9998481417697039,ok
2026-06-14T18:44:09,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_trm,2,8,1x8,trm=true,1x8,27466,27463,27470,2,0.0,0.9998481417697039,ok
2026-06-14T18:44:30,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,main,2,8,1x8,,1x8,52389,52332,52446,2,0.2,0.9997751046984642,ok
2026-06-14T18:44:52,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,helper_sbm,2,8,1x8,,1x8,52286,52279,52294,2,0.0,0.9997751046984642,ok
2026-06-14T18:45:13,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,helper_trm,2,8,1x8,trm=true,1x8,52272,52250,52293,2,0.1,0.9997751046984642,ok
2026-06-14T18:45:34,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,main,2,9,1x3,,1x3,65958,65950,65967,2,0.0,0.9997550762388651,ok
2026-06-14T18:45:54,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,helper_sbm,2,9,1x3,,1x3,65952,65950,65953,2,0.0,0.9997550762388651,ok
2026-06-14T18:46:15,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,helper_trm,2,9,1x3,trm=true,2x3,66044,66031,66056,2,0.0,0.9997550762388651,ok
2026-06-14T18:46:36,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,main,1,16,1x8,,1x8,83424,83415,83432,2,0.0,0.9997776469741515,ok
2026-06-14T18:46:57,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,helper_sbm,1,16,1x8,,1x8,83450,83436,83464,2,0.0,0.9997776469741515,ok
2026-06-14T18:47:18,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,helper_trm,1,16,1x8,trm=true,1x8,83536,83512,83560,2,0.1,0.9997776469741515,ok
2026-06-14T18:47:40,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,main,4,2,4x2,,4x2,68857,68792,68922,2,0.2,0.9998607838379157,ok
2026-06-14T18:48:02,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,helper_sbm,4,2,4x2,,4x2,69727,69726,69728,2,0.0,0.9998607838379157,ok
2026-06-14T18:48:23,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,helper_trm,4,2,4x2,trm=true,4x2,69742,69735,69750,2,0.0,0.9998607838379157,ok
2026-06-14T18:48:47,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,main,15,1,5x1,,5x1,140464,140456,140473,2,0.0,0.9998607236081762,ok
2026-06-14T18:49:09,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,helper_sbm,15,1,5x1,,5x1,141568,141567,141569,2,0.0,0.9998607236081762,ok
2026-06-14T18:49:30,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,helper_trm,15,1,5x1,trm=true,5x1,141574,141567,141580,2,0.0,0.9998607236081762,ok
2026-06-14T18:49:53,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,main,6,4,2x4,,2x4,47494,47487,47501,2,0.0,0.9997765871731112,ok
2026-06-14T18:50:15,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,helper_sbm,6,4,2x4,,2x4,47832,47585,48079,2,1.0,0.9997765871731112,ok
2026-06-14T18:50:37,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,helper_trm,6,4,2x4,trm=true,2x4,47986,47523,48449,2,1.9,0.9997765871731112,ok
