timestamp,model,label,batch,in_ch,out_ch,H,W,filter,stride,shard,abh,fp32_accum,bias,mode,per_core_M,per_core_N,sbm,trm,used,median_ns,min_ns,max_ns,n,spread_pct,pcc,status
2026-06-05T18:17:26,resnet50,rn50_L3b_256<-256_14x14_s1_BS,20,256,256,14,14,3,1,BS,,false,true,main,16,1,8x1,8x1,8x1,191172,190821,191522,2,0.4,0.9998627640390124,ok
2026-06-05T18:17:45,resnet50,rn50_L3b_256<-256_14x14_s1_BS,20,256,256,14,14,3,1,BS,,false,true,helper_sbm,16,1,8x1,8x1,8x1,189856,188106,191606,2,1.8,0.9998627640390124,ok
2026-06-05T18:18:06,resnet50,rn50_L4a_512<-512_14x14_s2_BS,20,512,512,14,14,3,2,BS,,false,true,main,4,2,4x2,4x2,4x2,106262,106241,106282,2,0.0,0.9998568808080558,ok
2026-06-05T18:18:27,resnet50,rn50_L4a_512<-512_14x14_s2_BS,20,512,512,14,14,3,2,BS,,false,true,helper_sbm,4,2,4x2,4x2,4x2,99034,98792,99275,2,0.5,0.9998568808080558,ok
2026-06-05T18:18:48,resnet50,rn50_L4b_512<-512_7x7_s1_BS,20,512,512,7,7,3,1,BS,,false,true,main,4,2,4x2,4x2,4x2,106120,105970,106271,2,0.3,0.9998577935825672,ok
2026-06-05T18:19:07,resnet50,rn50_L4b_512<-512_7x7_s1_BS,20,512,512,7,7,3,1,BS,,false,true,helper_sbm,4,2,4x2,4x2,4x2,100016,99941,100090,2,0.1,0.9998577935825672,ok
2026-06-05T18:19:29,resnet50,rn50_DS1_256<-64_56x56_1x1s2_HS,20,64,256,56,56,1,2,HS,,false,true,main,8,8,1x8,1x8,1x8,13993,13976,14010,2,0.2,0.9999114394267676,ok
2026-06-05T18:19:50,resnet50,rn50_DS1_256<-64_56x56_1x1s2_HS,20,64,256,56,56,1,2,HS,,false,true,helper_sbm,8,8,1x8,1x8,1x8,13973,13967,13979,2,0.1,0.9999114394267676,ok
2026-06-05T18:20:10,resnet50,rn50_DS2_1024<-512_28x28_1x1s2_BS,20,512,1024,28,28,1,2,BS,,false,true,main,16,4,2x4,8x1,2x4,71450,71313,71588,2,0.4,0.9998780817983951,ok
2026-06-05T18:20:31,resnet50,rn50_DS2_1024<-512_28x28_1x1s2_BS,20,512,1024,28,28,1,2,BS,,false,true,helper_sbm,16,4,2x4,8x1,2x4,71378,70784,71971,2,1.7,0.9998780817983951,ok
2026-06-05T18:20:53,resnet50,rn50_DS3_2048<-1024_14x14_1x1s2_BS,20,1024,2048,14,14,1,2,BS,,false,true,main,4,8,1x8,1x8,1x8,58219,58209,58229,2,0.0,0.9998730139697378,ok
2026-06-05T18:21:13,resnet50,rn50_DS3_2048<-1024_14x14_1x1s2_BS,20,1024,2048,14,14,1,2,BS,,false,true,helper_sbm,4,8,1x8,1x8,1x8,55158,55134,55183,2,0.1,0.9998730139697378,ok
2026-06-05T18:21:34,resnet50,rn50_stem_64<-16_115x115_4x4s1_HS,16,16,64,115,115,4,1,HS,256,false,true,main,1,2,1x2,1x2,1x2,384888,384860,384915,2,0.0,0.9998881814618187,ok
2026-06-05T18:21:56,resnet50,rn50_stem_64<-16_115x115_4x4s1_HS,16,16,64,115,115,4,1,HS,256,false,true,helper_sbm,1,2,1x2,1x2,1x2,389843,389794,389892,2,0.0,0.9998881814618187,ok
2026-06-05T18:25:33,sdxl_unet,sdxl_384<-1152_128x128_s1,1,1152,384,128,128,3,1,BS,none,false,true,main,64,2,4x2,8x1,4x2,,,,0,,,OOM
2026-06-05T18:25:55,sdxl_unet,sdxl_384<-1152_128x128_s1,1,1152,384,128,128,3,1,BS,none,false,true,helper_sbm,64,2,4x2,8x1,4x2,,,,0,,,OOM
2026-06-05T18:26:17,sdxl_unet,sdxl_768<-1152_64x64_s1,1,1152,768,64,64,3,1,BS,none,false,true,main,16,3,2x3,8x1,2x3,1173546,1173397,1173694,2,0.0,0.996779410150267,ok
2026-06-05T18:26:38,sdxl_unet,sdxl_768<-1152_64x64_s1,1,1152,768,64,64,3,1,BS,none,false,true,helper_sbm,16,3,2x3,8x1,2x3,1170567,1170362,1170772,2,0.0,0.996779410150267,ok
2026-06-05T18:27:01,sdxl_unet,sdxl_1536<-1536_16x16_s1,1,1536,1536,16,16,3,1,BS,none,false,true,main,1,6,1x6,1x6,1x6,331202,331189,331214,2,0.0,0.9949655184361607,ok
2026-06-05T18:27:24,sdxl_unet,sdxl_1536<-1536_16x16_s1,1,1536,1536,16,16,3,1,BS,none,false,true,helper_sbm,1,6,1x6,1x6,1x6,329978,329924,330031,2,0.0,0.9949655184361607,ok
2026-06-05T18:27:46,sdxl_unet,sdxl_1536<-1536_32x32_s1,1,1536,1536,32,32,3,1,BS,none,false,true,main,4,6,1x6,4x2,1x6,623048,622453,623642,2,0.2,0.9948440192467701,ok
2026-06-05T18:28:09,sdxl_unet,sdxl_1536<-1536_32x32_s1,1,1536,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,6,1x6,4x2,1x6,623036,622573,623498,2,0.1,0.9948440192467701,ok
2026-06-05T18:28:32,sdxl_unet,sdxl_1536<-1536_64x64_s1,1,1536,1536,64,64,3,1,BS,none,false,true,main,16,6,1x6,8x1,1x6,,,,0,,,FAIL
2026-06-05T18:28:55,sdxl_unet,sdxl_1536<-1536_64x64_s1,1,1536,1536,64,64,3,1,BS,none,false,true,helper_sbm,16,6,1x6,8x1,1x6,,,,0,,,FAIL
2026-06-05T18:29:17,sdxl_unet,sdxl_768<-1536_64x64_s1,1,1536,768,64,64,3,1,BS,none,false,true,main,16,3,2x3,8x1,2x3,,,,0,,,FAIL
2026-06-05T18:29:42,sdxl_unet,sdxl_768<-1536_64x64_s1,1,1536,768,64,64,3,1,BS,none,false,true,helper_sbm,16,3,2x3,8x1,2x3,,,,0,,,FAIL
2026-06-05T18:30:06,sdxl_unet,sdxl_1536<-2304_32x32_s1,1,2304,1536,32,32,3,1,BS,none,false,true,main,4,6,1x6,4x2,1x6,909058,908830,909286,2,0.1,0.9895689793248341,ok
2026-06-05T18:30:29,sdxl_unet,sdxl_1536<-2304_32x32_s1,1,2304,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,6,1x6,4x2,1x6,911632,911152,912111,2,0.1,0.9895689793248341,ok
2026-06-05T18:30:52,sdxl_unet,sdxl_768<-2304_64x64_s1,1,2304,768,64,64,3,1,BS,none,false,true,main,16,3,2x3,8x1,2x3,,,,0,,,OOM
2026-06-05T18:31:16,sdxl_unet,sdxl_768<-2304_64x64_s1,1,2304,768,64,64,3,1,BS,none,false,true,helper_sbm,16,3,2x3,8x1,2x3,,,,0,,,OOM
2026-06-05T18:31:42,sdxl_unet,sdxl_1536<-3072_16x16_s1,1,3072,1536,16,16,3,1,BS,none,false,true,main,1,6,1x6,1x6,1x6,662928,662900,662956,2,0.0,0.9828654403580717,ok
2026-06-05T18:32:07,sdxl_unet,sdxl_1536<-3072_16x16_s1,1,3072,1536,16,16,3,1,BS,none,false,true,helper_sbm,1,6,1x6,1x6,1x6,661777,661603,661951,2,0.1,0.9828654403580717,ok
2026-06-05T18:32:32,sdxl_unet,sdxl_1536<-3072_32x32_s1,1,3072,1536,32,32,3,1,BS,none,false,true,main,4,6,1x6,4x2,1x6,1202184,1201705,1202662,2,0.1,0.9825394226698537,ok
2026-06-05T18:32:57,sdxl_unet,sdxl_1536<-3072_32x32_s1,1,3072,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,6,1x6,4x2,1x6,1196355,1196343,1196367,2,0.0,0.9825394226698537,ok
2026-06-05T18:33:18,sdxl_unet,sdxl_384<-384_128x128_s1,1,384,384,128,128,3,1,BS,none,false,true,main,64,2,4x2,8x1,4x2,,,,0,,,FAIL
2026-06-05T18:33:39,sdxl_unet,sdxl_384<-384_128x128_s1,1,384,384,128,128,3,1,BS,none,false,true,helper_sbm,64,2,4x2,8x1,4x2,,,,0,,,FAIL
2026-06-05T18:34:00,sdxl_unet,sdxl_768<-384_64x64_s1,1,384,768,64,64,3,1,BS,none,false,true,main,16,3,2x3,8x1,2x3,482632,482455,482809,2,0.1,0.9993658848136958,ok
2026-06-05T18:34:22,sdxl_unet,sdxl_768<-384_64x64_s1,1,384,768,64,64,3,1,BS,none,false,true,helper_sbm,16,3,2x3,8x1,2x3,482084,480948,483221,2,0.5,0.9993658848136958,ok
2026-06-05T18:34:43,sdxl_unet,sdxl_384<-768_128x128_s1,1,768,384,128,128,3,1,BS,none,false,true,main,64,2,4x2,8x1,4x2,,,,0,,,OOM
2026-06-05T18:35:05,sdxl_unet,sdxl_384<-768_128x128_s1,1,768,384,128,128,3,1,BS,none,false,true,helper_sbm,64,2,4x2,8x1,4x2,,,,0,,,OOM
2026-06-05T18:35:27,sdxl_unet,sdxl_768<-768_128x128_s1,1,768,768,128,128,3,1,BS,none,false,true,main,64,3,2x3,8x1,2x3,,,,0,,,OOM
2026-06-05T18:35:49,sdxl_unet,sdxl_768<-768_128x128_s1,1,768,768,128,128,3,1,BS,none,false,true,helper_sbm,64,3,2x3,8x1,2x3,,,,0,,,OOM
2026-06-05T18:36:10,sdxl_unet,sdxl_1536<-768_32x32_s1,1,768,1536,32,32,3,1,BS,none,false,true,main,4,6,1x6,4x2,1x6,335952,335949,335956,2,0.0,0.9983172872476347,ok
2026-06-05T18:36:32,sdxl_unet,sdxl_1536<-768_32x32_s1,1,768,1536,32,32,3,1,BS,none,false,true,helper_sbm,4,6,1x6,4x2,1x6,335306,335045,335567,2,0.2,0.9983172872476347,ok
2026-06-05T18:36:54,sdxl_unet,sdxl_768<-768_64x64_s1,1,768,768,64,64,3,1,BS,none,false,true,main,16,3,2x3,8x1,2x3,790420,790298,790542,2,0.0,0.9982971367170671,ok
2026-06-05T18:37:15,sdxl_unet,sdxl_768<-768_64x64_s1,1,768,768,64,64,3,1,BS,none,false,true,helper_sbm,16,3,2x3,8x1,2x3,783630,782326,784934,2,0.3,0.9982971367170671,ok
2026-06-05T18:37:38,sdxl_unet,sdxl_1536<-1536_32x32_s2,1,1536,1536,32,32,3,2,BS,none,false,true,main,1,6,1x6,1x6,1x6,331220,331081,331359,2,0.1,0.9948567367749748,ok
2026-06-05T18:37:59,sdxl_unet,sdxl_1536<-1536_32x32_s2,1,1536,1536,32,32,3,2,BS,none,false,true,helper_sbm,1,6,1x6,1x6,1x6,330028,329966,330089,2,0.0,0.9948567367749748,ok
2026-06-05T18:38:19,sdxl_unet,sdxl_384<-384_128x128_s2,1,384,384,128,128,3,2,BS,none,false,true,main,16,2,4x2,8x1,4x2,379606,379601,379611,2,0.0,0.999360936027763,ok
2026-06-05T18:38:39,sdxl_unet,sdxl_384<-384_128x128_s2,1,384,384,128,128,3,2,BS,none,false,true,helper_sbm,16,2,4x2,8x1,4x2,379852,378743,380961,2,0.6,0.999360936027763,ok
2026-06-05T18:39:01,sdxl_unet,sdxl_768<-768_64x64_s2,1,768,768,64,64,3,2,BS,none,false,true,main,4,3,2x3,2x3,2x3,209798,209479,210117,2,0.3,0.998295806147853,ok
2026-06-05T18:39:22,sdxl_unet,sdxl_768<-768_64x64_s2,1,768,768,64,64,3,2,BS,none,false,true,helper_sbm,4,3,2x3,2x3,2x3,209282,208882,209682,2,0.4,0.998295806147853,ok
2026-06-05T18:43:31,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,main,150,1,6x1,6x1,6x1,190371,190318,190424,2,0.1,0.9998798905969821,ok
2026-06-05T18:43:52,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_sbm,150,1,6x1,6x1,6x1,189742,189722,189761,2,0.0,0.9998798905969821,ok
2026-06-05T18:44:15,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,main,150,1,6x1,6x1,6x1,,,,0,,,OOM
2026-06-05T18:44:36,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_sbm,150,1,6x1,6x1,6x1,,,,0,,,OOM
2026-06-05T18:44:58,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,main,38,2,2x2,2x2,2x2,72340,72331,72350,2,0.0,0.9998903070695558,ok
2026-06-05T18:45:19,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_sbm,38,2,2x2,2x2,2x2,71553,71507,71599,2,0.1,0.9998903070695558,ok
2026-06-05T18:45:40,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,main,38,2,2x2,2x2,2x2,121282,121266,121298,2,0.0,0.9998776978790347,ok
2026-06-05T18:46:01,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_sbm,38,2,2x2,2x2,2x2,120638,120456,120819,2,0.3,0.9998776978790347,ok
2026-06-05T18:46:23,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,main,10,4,2x4,2x4,2x4,43514,43461,43566,2,0.2,0.9998753245036017,ok
2026-06-05T18:46:44,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_sbm,10,4,2x4,2x4,2x4,42924,42922,42925,2,0.0,0.9998753245036017,ok
2026-06-05T18:47:05,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,main,10,4,2x4,2x4,2x4,77472,77168,77777,2,0.8,0.9998477376766016,ok
2026-06-05T18:47:26,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_sbm,10,4,2x4,2x4,2x4,76890,76852,76928,2,0.1,0.9998477376766016,ok
2026-06-05T18:47:47,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,main,3,8,1x8,1x8,1x8,82972,82933,83010,2,0.1,0.9998481417697039,ok
2026-06-05T18:48:08,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_sbm,3,8,1x8,1x8,1x8,82494,82413,82576,2,0.2,0.9998481417697039,ok
2026-06-05T18:48:29,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,main,3,8,1x8,1x8,1x8,161446,161422,161469,2,0.0,0.9997751046984642,ok
2026-06-05T18:48:50,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,helper_sbm,3,8,1x8,1x8,1x8,160946,160937,160954,2,0.0,0.9997751046984642,ok
2026-06-05T18:49:11,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,main,3,9,1x3,1x3,1x3,214670,214383,214956,2,0.3,0.9997550762388651,ok
2026-06-05T18:49:31,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,helper_sbm,3,9,1x3,1x3,1x3,214192,214090,214294,2,0.1,0.9997550762388651,ok
2026-06-05T18:49:52,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,main,1,16,1x8,1x8,1x8,212566,212527,212604,2,0.0,0.9997776469741515,ok
2026-06-05T18:50:12,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,helper_sbm,1,16,1x8,1x8,1x8,212145,212127,212163,2,0.0,0.9997776469741515,ok
2026-06-05T18:50:33,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,main,5,2,1x2,5x1,1x2,164758,164669,164847,2,0.1,0.9998567069591621,ok
2026-06-05T18:50:54,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,helper_sbm,5,2,1x2,5x1,1x2,160402,160373,160431,2,0.0,0.9998567069591621,ok
2026-06-05T18:51:15,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,main,19,1,1x1,1x1,1x1,449760,449080,450441,2,0.3,0.9998565755981913,ok
2026-06-05T18:51:36,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,helper_sbm,19,1,1x1,1x1,1x1,450638,449590,451686,2,0.5,0.9998565755981913,ok
2026-06-05T18:51:57,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,main,10,4,2x4,2x4,2x4,,,,0,,,FAIL
2026-06-05T18:52:19,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,helper_sbm,10,4,2x4,2x4,2x4,,,,0,,,FAIL
2026-06-05T18:52:41,vanilla_unet,vu_64<-128_240x320_HS,1,128,64,240,320,3,,HS,none,false,false,main,38,2,2x2,2x2,2x2,,,,0,,,OOM
2026-06-05T18:53:03,vanilla_unet,vu_64<-128_240x320_HS,1,128,64,240,320,3,,HS,none,false,false,helper_sbm,38,2,2x2,2x2,2x2,,,,0,,,OOM
2026-06-05T18:53:24,vanilla_unet,vu_32<-64_256x256_HS,1,64,32,256,256,3,,HS,none,false,false,main,32,1,8x1,8x1,8x1,82770,82650,82890,2,0.3,0.9998755752305232,ok
2026-06-05T18:53:45,vanilla_unet,vu_32<-64_256x256_HS,1,64,32,256,256,3,,HS,none,false,false,helper_sbm,32,1,8x1,8x1,8x1,82404,82374,82433,2,0.1,0.9998755752305232,ok
2026-06-05T18:54:06,vanilla_unet,vu_1<-32_480x640_1x1_HS,1,32,1,480,640,1,,HS,none,false,false,main,150,1,6x1,6x1,6x1,,,,0,,0.9999388620802243,ok
2026-06-05T18:54:25,vanilla_unet,vu_1<-32_480x640_1x1_HS,1,32,1,480,640,1,,HS,none,false,false,helper_sbm,150,1,6x1,6x1,6x1,,,,0,,0.9999388620802243,ok
2026-06-09T19:17:25,vanilla_unet,vu288 60x80 HS pcM4,1,288,288,60,80,3,1,HS,128,false,false,main,4,9,1x3,2x3,1x3,154281,154261,154294,5,0.0,0.9997550762388651,ok
2026-06-09T19:18:15,vanilla_unet,vu288 60x80 HS pcM4,1,288,288,60,80,3,1,HS,128,false,false,helper_sbm,4,9,1x3,2x3,1x3,152530,152484,152621,5,0.1,0.9998435438337168,ok
2026-06-09T19:19:04,vanilla_unet,vu288 60x80 HS pcM4,1,288,288,60,80,3,1,HS,128,false,false,helper_trm_pin,4,9,1x3,2x3,2x3,152457,152418,152498,5,0.1,0.9998435438337168,ok
2026-06-09T19:19:54,vanilla_unet,vu288 60x80 HS pcM2,1,288,288,60,80,3,1,HS,,false,false,main,2,9,1x3,2x3,1x3,101453,101417,101533,5,0.1,0.9997550762388651,ok
2026-06-09T19:20:45,vanilla_unet,vu288 60x80 HS pcM2,1,288,288,60,80,3,1,HS,,false,false,helper_sbm,2,9,1x3,2x3,1x3,100424,100381,100490,5,0.1,0.9998435438337168,ok
2026-06-09T19:21:35,vanilla_unet,vu288 60x80 HS pcM2,1,288,288,60,80,3,1,HS,,false,false,helper_trm_pin,2,9,1x3,2x3,2x3,100386,100374,100442,5,0.1,0.9998435438337168,ok
