timestamp,model,label,batch,in_ch,out_ch,H,W,filter,stride,shard,abh,fp32_accum,bias,mode,per_core_M,per_core_N,sbm,trm,used,median_ns,min_ns,max_ns,n,spread_pct,pcc,status
2026-06-10T20:42:16,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,main,,,,,,189696,189660,189731,2,0.0,0.9998798905969821,ok
2026-06-10T20:42:37,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_sbm,,,,,,189726,189718,189734,2,0.0,0.9998798905969821,ok
2026-06-10T20:42:57,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_trm,,,,,,189736,189724,189747,2,0.0,0.9998798905969821,ok
2026-06-10T20:43:18,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,main,,,,,,,,,0,,,OOM
2026-06-10T20:43:38,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_sbm,,,,,,,,,0,,,OOM
2026-06-10T20:43:59,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_trm,,,,,,,,,0,,,OOM
2026-06-10T20:44:19,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,main,,,,,,71581,71538,71624,2,0.1,0.9998903070695558,ok
2026-06-10T20:44:38,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_sbm,,,,,,71542,71530,71554,2,0.0,0.9998903070695558,ok
2026-06-10T20:44:58,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_trm,,,,,,71664,71589,71739,2,0.2,0.9998903070695558,ok
2026-06-10T20:45:18,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,main,,,,,,120774,120619,120928,2,0.3,0.9998776978790347,ok
2026-06-10T20:45:38,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_sbm,,,,,,120663,120579,120747,2,0.1,0.9998776978790347,ok
2026-06-10T20:45:58,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_trm,,,,,,120794,120758,120831,2,0.1,0.9998776978790347,ok
2026-06-10T20:46:18,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,main,,,,,,42800,42696,42903,2,0.5,0.9998753245036017,ok
2026-06-10T20:46:37,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_sbm,,,,,,42793,42774,42812,2,0.1,0.9998753245036017,ok
2026-06-10T20:46:57,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_trm,,,,,,42946,42908,42985,2,0.2,0.9998753245036017,ok
2026-06-10T20:47:16,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,main,,,,,,77005,76959,77051,2,0.1,0.9998477376766016,ok
2026-06-10T20:47:36,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_sbm,,,,,,76966,76844,77087,2,0.3,0.9998477376766016,ok
2026-06-10T20:47:55,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_trm,,,,,,76662,76639,76684,2,0.1,0.9998477376766016,ok
2026-06-10T20:48:14,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,main,,,,,,82416,82357,82474,2,0.1,0.9998481417697039,ok
2026-06-10T20:48:34,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_sbm,,,,,,82178,82137,82218,2,0.1,0.9998481417697039,ok
2026-06-10T20:48:53,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_trm,,,,,,82134,81938,82331,2,0.5,0.9998481417697039,ok
2026-06-10T20:49:12,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,main,,,,,,161126,161076,161176,2,0.1,0.9997751046984642,ok
