timestamp,model,label,batch,in_ch,out_ch,H,W,filter,stride,shard,abh,fp32_accum,bias,mode,per_core_M,per_core_N,sbm,trm,used,median_ns,min_ns,max_ns,n,spread_pct,pcc,status
2026-06-10T06:00:19,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,main,,,,,,,,,0,,0.9998798905969821,ok
2026-06-10T06:00:38,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_sbm,,,,,,,,,0,,0.9998798905969821,FAIL
2026-06-10T06:00:59,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_trm,,,,,,,,,0,,0.9998798905969821,ok
2026-06-10T06:01:34,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,main,,,,,,189748,189689,189806,2,0.1,0.9998798905969821,ok
2026-06-10T06:01:55,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_sbm,,,,,,189709,189674,189744,2,0.0,0.9998798905969821,ok
2026-06-10T06:02:15,vanilla_unet,vu_32<-3_480x640_HS,1,3,32,480,640,3,,HS,none,false,false,helper_trm,,,,,,189694,189675,189714,2,0.0,0.9998798905969821,ok
2026-06-10T06:02:37,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,main,,,,,,,,,0,,,OOM
2026-06-10T06:02:58,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_sbm,,,,,,,,,0,,,OOM
2026-06-10T06:03:18,vanilla_unet,vu_32<-32_480x640_HS,1,32,32,480,640,3,,HS,none,false,false,helper_trm,,,,,,,,,0,,,OOM
2026-06-10T06:03:39,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,main,,,,,,71632,71571,71694,2,0.2,0.9998903070695558,ok
2026-06-10T06:03:59,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_sbm,,,,,,71588,71561,71614,2,0.1,0.9998903070695558,ok
2026-06-10T06:04:19,vanilla_unet,vu_64<-32_240x320_HS,1,32,64,240,320,3,,HS,none,false,false,helper_trm,,,,,,71582,71522,71642,2,0.2,0.9998903070695558,ok
2026-06-10T06:04:41,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,main,,,,,,120726,120600,120851,2,0.2,0.9998776978790347,ok
2026-06-10T06:05:01,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_sbm,,,,,,120710,120642,120779,2,0.1,0.9998776978790347,ok
2026-06-10T06:05:21,vanilla_unet,vu_64<-64_240x320_HS,1,64,64,240,320,3,,HS,none,false,false,helper_trm,,,,,,120739,120653,120825,2,0.1,0.9998776978790347,ok
2026-06-10T06:05:42,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,main,,,,,,42757,42730,42784,2,0.1,0.9998753245036017,ok
2026-06-10T06:06:01,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_sbm,,,,,,42792,42778,42807,2,0.1,0.9998753245036017,ok
2026-06-10T06:06:20,vanilla_unet,vu_128<-64_120x160_HS,1,64,128,120,160,3,,HS,none,false,false,helper_trm,,,,,,42804,42755,42852,2,0.2,0.9998753245036017,ok
2026-06-10T06:06:42,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,main,,,,,,76642,76604,76681,2,0.1,0.9998477376766016,ok
2026-06-10T06:07:01,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_sbm,,,,,,76692,76616,76768,2,0.2,0.9998477376766016,ok
2026-06-10T06:07:20,vanilla_unet,vu_128<-128_120x160_HS,1,128,128,120,160,3,,HS,none,false,false,helper_trm,,,,,,76816,76755,76877,2,0.2,0.9998477376766016,ok
2026-06-10T06:07:41,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,main,,,,,,82314,82302,82325,2,0.0,0.9998481417697039,ok
2026-06-10T06:08:00,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_sbm,,,,,,82150,82042,82259,2,0.3,0.9998481417697039,ok
2026-06-10T06:08:19,vanilla_unet,vu_256<-128_60x80_HS,1,128,256,60,80,3,,HS,none,false,false,helper_trm,,,,,,82162,82159,82166,2,0.0,0.9998481417697039,ok
2026-06-10T06:08:40,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,main,,,,,,161005,160916,161094,2,0.1,0.9997751046984642,ok
2026-06-10T06:08:59,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,helper_sbm,,,,,,160986,160968,161005,2,0.0,0.9997751046984642,ok
2026-06-10T06:09:18,vanilla_unet,vu_256<-256_60x80_HS,1,256,256,60,80,3,,HS,none,false,false,helper_trm,,,,,,160988,160930,161045,2,0.1,0.9997751046984642,ok
2026-06-10T06:09:39,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,main,,,,,,214155,214152,214158,2,0.0,0.9997550762388651,ok
2026-06-10T06:09:59,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,helper_sbm,,,,,,214218,213995,214442,2,0.2,0.9997550762388651,ok
2026-06-10T06:10:18,vanilla_unet,vu_288<-288_60x80_HS,1,288,288,60,80,3,,HS,none,false,false,helper_trm,,,,,,214302,214181,214423,2,0.1,0.9997550762388651,ok
2026-06-10T06:10:38,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,main,,,,,,212014,211879,212148,2,0.1,0.9997776469741515,ok
2026-06-10T06:10:58,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,helper_sbm,,,,,,211916,211826,212006,2,0.1,0.9997776469741515,ok
2026-06-10T06:11:16,vanilla_unet,vu_512<-256_30x40_HS,1,256,512,30,40,3,,HS,none,false,false,helper_trm,,,,,,211970,211902,212039,2,0.1,0.9997776469741515,ok
2026-06-10T06:11:37,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,main,,,,,,160406,160130,160682,2,0.3,0.9998567069591621,ok
2026-06-10T06:11:56,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,helper_sbm,,,,,,159973,159827,160119,2,0.2,0.9998567069591621,ok
2026-06-10T06:12:16,vanilla_unet,vu_512<-512_30x40_BS,1,512,512,30,40,3,,BS,none,false,false,helper_trm,,,,,,159878,159722,160035,2,0.2,0.9998567069591621,ok
2026-06-10T06:12:37,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,main,,,,,,447488,446592,448383,2,0.4,0.9998565755981913,ok
2026-06-10T06:12:56,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,helper_sbm,,,,,,448608,448495,448721,2,0.1,0.9998565755981913,ok
2026-06-10T06:13:15,vanilla_unet,vu_256<-512_60x80_BS,1,512,256,60,80,3,,BS,none,false,false,helper_trm,,,,,,450526,448705,452346,2,0.8,0.9998565755981913,ok
2026-06-10T06:13:37,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,main,,,,,,,,,0,,,FAIL
2026-06-10T06:13:57,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,helper_sbm,,,,,,,,,0,,,FAIL
2026-06-10T06:14:17,vanilla_unet,vu_128<-256_120x160_HS,1,256,128,120,160,3,,HS,none,false,false,helper_trm,,,,,,,,,0,,,FAIL
2026-06-10T06:14:39,vanilla_unet,vu_64<-128_240x320_HS,1,128,64,240,320,3,,HS,none,false,false,main,,,,,,,,,0,,,OOM
