Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
26.21,MatmulDeviceOperation (in0:l1_interleaved),252.67,2,Compute,1.63,1.66,1.64,0.02,1.65
23.01,MatmulDeviceOperation (in0:dram_interleaved),221.86,2,Compute,3.78,4.71,4.25,0.66,4.09
13.53,LayerNormDeviceOperation (in0:dram_interleaved),130.39,2,Compute,,,,,
11.99,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),115.56,1,TM,,,,,
4.21,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),40.63,4,TM,,,,,
4.16,PermuteDeviceOperation (in0:dram_interleaved),40.06,6,TM,,,,,
4.02,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),38.75,1,TM,,,,,
3.22,BinaryNgDeviceOperation (in0:dram_interleaved),31.05,9,Compute,,,,,
2.71,SliceDeviceOperation (in0:dram_interleaved),26.14,8,TM,,,,,
2.58,ConcatDeviceOperation (in0:dram_interleaved),24.88,2,TM,,,,,
1.55,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),14.97,4,TM,,,,,
0.85,UntilizeDeviceOperation (in0:dram_interleaved),8.16,2,TM,,,,,
0.64,SDPAOperation (in0:dram_interleaved),6.15,1,Compute,,,,,
0.46,CopyDeviceOperation (in0:dram_interleaved),4.47,2,DM,,,,,
0.31,UnaryDeviceOperation (in0:dram_interleaved),3.02,2,Compute,,,,,
0.29,TypecastDeviceOperation (in0:dram_interleaved),2.81,2,TM,,,,,
0.26,PagedFillCacheDeviceOperation (in0:dram_interleaved),2.49,2,Other,,,,,
