Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
45.66,MatmulDeviceOperation (in0:dram_interleaved),664.02,4,Compute,22.22,27.50,24.67,2.18,24.67
8.99,LayerNormDeviceOperation (in0:dram_interleaved),130.80,2,Compute,,,,,
8.39,PermuteDeviceOperation (in0:dram_interleaved),121.99,6,TM,,,,,
8.28,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),120.40,1,TM,,,,,
6.56,BinaryNgDeviceOperation (in0:dram_interleaved),95.43,9,Compute,,,,,
5.70,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),82.91,4,TM,,,,,
5.42,SliceDeviceOperation (in0:dram_interleaved),78.81,8,TM,,,,,
2.77,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),40.24,1,TM,,,,,
2.68,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),38.98,4,TM,,,,,
1.79,ConcatDeviceOperation (in0:dram_interleaved),26.08,2,TM,,,,,
1.37,SDPAOperation (in0:dram_interleaved),19.97,1,Compute,,,,,
0.87,UntilizeDeviceOperation (in0:dram_interleaved),12.59,2,TM,,,,,
0.66,TypecastDeviceOperation (in0:dram_interleaved),9.53,2,TM,,,,,
0.45,UnaryDeviceOperation (in0:dram_interleaved),6.49,2,Compute,,,,,
0.42,PagedFillCacheDeviceOperation (in0:dram_interleaved),6.06,2,Other,,,,,
