Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
44.99,MatmulDeviceOperation (in0:width_sharded),224.70,5,Compute,40.95,50.57,47.76,3.87,48.61
11.02,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),55.03,2,DM,,,,,
7.83,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),39.12,4,TM,,,,,
6.15,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),30.74,1,Other,,,,,
5.06,PermuteDeviceOperation (in0:dram_interleaved),25.27,6,TM,,,,,
4.23,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),21.12,6,TM,,,,,
3.22,BinaryNgDeviceOperation (in0:dram_interleaved),16.06,6,Compute,,,,,
3.15,BinaryNgDeviceOperation (in0:width_sharded),15.75,3,Compute,,,,,
3.09,UntilizeDeviceOperation (in0:dram_interleaved),15.46,4,TM,,,,,
2.91,LayerNormDeviceOperation (in0:width_sharded),14.54,2,Compute,,,,,
2.06,SdpaDecodeDeviceOperation (in0:height_sharded),10.29,1,Other,,,,,
1.41,SliceDeviceOperation (in0:dram_interleaved),7.03,4,TM,,,,,
0.86,TransposeDeviceOperation (in0:dram_interleaved),4.31,2,TM,,,,,
0.82,UnaryDeviceOperation (in0:dram_interleaved),4.08,2,Compute,,,,,
0.71,ConcatDeviceOperation (in0:dram_interleaved),3.54,2,TM,,,,,
0.52,InterleavedToShardedDeviceOperation (in0:dram_interleaved),2.60,4,DM,,,,,
0.46,SliceDeviceOperation (in0:width_sharded),2.31,1,TM,,,,,
0.43,EmbeddingsDeviceOperation (in0:dram_interleaved),2.17,2,Compute,,,,,
0.39,ShardedToInterleavedDeviceOperation (in0:width_sharded),1.97,1,DM,,,,,
0.24,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.21,1,TM,,,,,
0.23,ReshardDeviceOperation (in0:width_sharded),1.12,1,DM,,,,,
0.21,ShardedToInterleavedDeviceOperation (in0:height_sharded),1.03,2,DM,,,,,
