Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
33.22,MatmulDeviceOperation (in0:width_sharded),217.96,4,Compute,40.66,52.36,48.36,5.29,50.11
13.85,SdpaDecodeDeviceOperation (in0:height_sharded),90.90,1,Other,,,,,
8.52,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),55.93,2,DM,,,,,
6.16,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),40.43,4,TM,,,,,
5.88,PermuteDeviceOperation (in0:dram_interleaved),38.57,6,TM,,,,,
4.99,BinaryNgDeviceOperation (in0:width_sharded),32.77,3,Compute,,,,,
4.86,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),31.86,1,Other,,,,,
3.76,ConcatDeviceOperation (in0:dram_interleaved),24.70,2,TM,,,,,
2.52,SliceDeviceOperation (in0:dram_interleaved),16.54,4,TM,,,,,
2.48,UntilizeDeviceOperation (in0:dram_interleaved),16.29,4,TM,,,,,
2.48,BinaryNgDeviceOperation (in0:dram_interleaved),16.27,6,Compute,,,,,
2.36,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),15.50,4,TM,,,,,
2.23,LayerNormDeviceOperation (in0:width_sharded),14.65,2,Compute,,,,,
1.45,SliceDeviceOperation (in0:width_sharded),9.52,2,TM,,,,,
1.23,TransposeDeviceOperation (in0:dram_interleaved),8.07,2,TM,,,,,
0.76,EmbeddingsDeviceOperation (in0:dram_interleaved),4.97,2,Compute,,,,,
0.72,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),4.72,1,TM,,,,,
0.63,InterleavedToShardedDeviceOperation (in0:dram_interleaved),4.13,4,DM,,,,,
0.57,ReshardDeviceOperation (in0:width_sharded),3.77,2,DM,,,,,
0.56,UnaryDeviceOperation (in0:dram_interleaved),3.69,2,Compute,,,,,
0.44,ShardedToInterleavedDeviceOperation (in0:height_sharded),2.90,2,DM,,,,,
0.30,ShardedToInterleavedDeviceOperation (in0:width_sharded),1.97,1,DM,,,,,
