Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
77.92,MatmulDeviceOperation (in0:dram_interleaved),14857.16,4,Compute,1.68,4.82,3.02,1.59,2.85
5.02,PermuteDeviceOperation (in0:dram_interleaved),957.43,6,TM,,,,,
3.75,ConcatDeviceOperation (in0:dram_interleaved),715.08,2,TM,,,,,
3.32,SliceDeviceOperation (in0:dram_interleaved),632.58,72,TM,,,,,
3.15,BinaryNgDeviceOperation (in0:dram_interleaved),600.94,9,Compute,,,,,
1.95,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),370.95,4,TM,,,,,
1.51,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),288.16,4,TM,,,,,
0.77,LayerNormDeviceOperation (in0:dram_interleaved),146.51,2,Compute,,,,,
0.68,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),129.26,1,TM,,,,,
0.48,UntilizeDeviceOperation (in0:dram_interleaved),91.06,2,TM,,,,,
0.41,PagedFillCacheDeviceOperation (in0:dram_interleaved),78.90,64,Other,,,,,
0.31,SDPAOperation (in0:dram_interleaved),58.72,1,Compute,,,,,
0.27,TypecastDeviceOperation (in0:dram_interleaved),51.04,2,TM,,,,,
0.24,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),45.27,1,TM,,,,,
0.23,UnaryDeviceOperation (in0:dram_interleaved),43.19,2,Compute,,,,,
