Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
40.48,MatmulDeviceOperation (in0:dram_interleaved),518.82,4,Compute,10.61,28.13,17.26,8.24,16.06
9.49,PermuteDeviceOperation (in0:dram_interleaved),121.66,6,TM,,,,,
9.36,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),119.98,1,TM,,,,,
7.16,BinaryNgDeviceOperation (in0:dram_interleaved),91.78,9,Compute,,,,,
6.92,LayerNormDeviceOperation (in0:dram_interleaved),88.73,2,Compute,,,,,
6.46,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),82.80,4,TM,,,,,
5.92,SliceDeviceOperation (in0:dram_interleaved),75.90,6,TM,,,,,
3.14,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),40.30,1,TM,,,,,
3.06,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),39.24,4,TM,,,,,
1.99,ConcatDeviceOperation (in0:dram_interleaved),25.56,2,TM,,,,,
1.47,SDPAOperation (in0:dram_interleaved),18.81,1,Compute,,,,,
1.40,UnaryDeviceOperation (in0:dram_interleaved),17.92,3,Compute,,,,,
0.99,UntilizeDeviceOperation (in0:dram_interleaved),12.69,2,TM,,,,,
0.87,TilizeDeviceOperation (in0:dram_interleaved),11.14,4,TM,,,,,
0.80,TypecastDeviceOperation (in0:dram_interleaved),10.30,2,TM,,,,,
0.47,PagedFillCacheDeviceOperation (in0:dram_interleaved),6.01,2,Other,,,,,
