GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,64,110,,,309,4187,2500525531357,2500525537010,3312,2500525532386,2500525536857,3310,2500525532389,2500525536857,3310,2923,2944,227,2985,,0,0
2051,,,3,blackhole,,64,110,,,144,4330,2500724469572,2500724475418,3344,2500724470755,2500724475269,3344,2500724470755,2500724475269,3344,2888,2904,222,2956,,147371501,147371501
3075,,,3,blackhole,,1,110,,,88,6095,2500732628201,2500732636429,5564,2500732628772,2500732636283,5564,2500732628772,2500732636283,5479,4762,4774,110,4824,,6039953,6039953
4099,,,3,blackhole,,1,110,,,120,6099,2500732860878,2500732869111,5584,2500732861426,2500732868965,5567,2500732861449,2500732868965,5464,4766,4779,107,4816,,166759,166777
5123,,,3,blackhole,,1,110,,,183,26521,2500743092013,2500743127816,25970,2500743092608,2500743127667,25861,2500743092755,2500743127667,25787,12253,24950,25006,25211,,7573177,7573254
6147,,,3,blackhole,,80,110,,,447,44996,2500750822439,2500750883184,43199,2500750824698,2500750883016,43199,2500750824698,2500750883016,43199,40556,40787,40707,40904,,5701568,5701568
7171,,,3,blackhole,,1,110,,,86,26029,2500753773343,2500753808482,25450,2500753773974,2500753808331,25450,2500753773974,2500753808331,25364,25353,,,,,2141482,2141482
8195,,,3,blackhole,,1,110,,,6,1108,2500756427623,2500756429119,569,2500756428196,2500756428964,569,2500756428196,2500756428964,563,561,,,,,1941020,1941020
9219,,,3,blackhole,,1,110,,,4,1159,2500756546678,2500756548242,630,2500756547245,2500756548095,630,2500756547245,2500756548095,630,612,,,,,87667,87667
10243,,,3,blackhole,,1,110,,,190,2286,2500761028779,2500761031865,1727,2500761029344,2500761031676,1583,2500761029539,2500761031676,,52,1561,1396,1506,,3318661,3319666
11267,,,3,blackhole,,1,110,,,161,2319,2500761335320,2500761338450,1738,2500761335921,2500761338267,1628,2500761336069,2500761338267,,53,1581,1404,1544,,225395,225456
12291,,,3,blackhole,,1,110,,,244,5603,2500766833904,2500766841468,5072,2500766834470,2500766841317,4921,2500766834673,2500766841317,4828,2791,4236,4221,4376,,4071380,4071014
13315,,,3,blackhole,,1,110,,,255,5628,2500766961680,2500766969278,5101,2500766962233,2500766969119,4943,2500766962446,2500766969119,4862,2807,4248,4246,4387,,89572,89726
14339,,,3,blackhole,,64,110,,,765,9624,2500777129602,2500777142595,8979,2500777130329,2500777142450,8723,2500777130674,2500777142450,8565,3029,6108,6412,6331,,7527226,7527110
15363,,,3,blackhole,,1,110,,,24,1093,2500777370068,2500777371544,568,2500777370630,2500777371397,568,2500777370630,2500777371397,544,554,,,,,168978,168978
16387,,,3,blackhole,,32,110,,,187,2241,2500780160505,2500780163530,1326,2500780161599,2500780163389,1326,2500780161599,2500780163389,1326,1193,,,,,2066932,2066932
17411,,,3,blackhole,,32,110,,,210,30901,2500785911299,2500785953016,29970,2500785912398,2500785952858,29970,2500785912399,2500785952858,29970,28431,28672,28607,28856,,4258473,4258579
18435,,,3,blackhole,,64,110,,,126,2246,2500788828166,2500788831198,1256,2500788829362,2500788831057,1256,2500788829362,2500788831057,1253,842,,,,,2131498,2131498
19459,,,3,blackhole,,110,110,,,275,2266,2500791783986,2500791787045,1681,2500791784627,2500791786897,1681,2500791784627,2500791786897,1661,1193,,,,,2187203,2187203
20483,,,3,blackhole,,96,110,,,257,50578,2500795748409,2500795816689,48650,2500795750854,2500795816531,48650,2500795750854,2500795816531,48650,45455,45702,45611,45817,,2936287,2936287
21507,,,3,blackhole,,96,110,,,164,2485,2500796247210,2500796250565,1454,2500796248460,2500796250423,1454,2500796248460,2500796250423,1454,936,,,,,319931,319931
22531,,,3,blackhole,,96,110,,,163,2479,2500796643459,2500796646806,1437,2500796644724,2500796646664,1437,2500796644724,2500796646664,1434,933,,,,,292067,292067
23555,,,3,blackhole,,110,110,,,180,3104,2500802360883,2500802365074,2516,2500802361530,2500802364926,2514,2500802361532,2500802364926,2488,973,1044,1981,381,,4233982,4233111
24579,,,3,blackhole,,110,110,,,200,3276,2500807998918,2500808003341,2684,2500807999563,2500808003187,2684,2500807999563,2500808003187,2674,1663,1737,2238,396,,4173114,4173114
25603,,,3,blackhole,,64,110,,,246,56991,2500815168625,2500815245563,55131,2500815170977,2500815245404,55130,2500815170978,2500815245404,55130,53815,54021,53953,54082,,5309463,5309439
26627,,,3,blackhole,,110,110,,,175,2459,2500819320190,2500819323510,1870,2500819320838,2500819323363,1864,2500819320846,2500819323363,1857,1407,1414,271,414,,3018242,3018126
27651,,,3,blackhole,,110,110,,,181,2484,2500819497867,2500819501220,1880,2500819498516,2500819501054,1873,2500819498525,2500819501054,1847,1372,1367,276,408,,129743,129727
28675,0,1,3,blackhole,,1,110,,,223,26547,2500836541722,2500836577561,26004,2500836542310,2500836577416,25890,2500836542465,2500836577416,25781,12287,24976,25045,25248,,12622937,12623448
28675,0,2,3,blackhole,,1,110,,,223,26560,2500836957945,2500836993801,26039,2500836958505,2500836993657,25913,2500836958674,2500836993657,25816,12270,25004,25075,25264,,13551,13676
28675,0,3,3,blackhole,,1,110,,,222,26596,2500837372785,2500837408689,26066,2500837373354,2500837408543,25944,2500837373519,2500837408543,25844,12371,25063,25106,25304,,13575,13697
28675,0,4,3,blackhole,,1,110,,,237,26547,2500837786261,2500837822100,26030,2500837786811,2500837821952,25887,2500837787004,2500837821952,25793,12266,24978,25064,25242,,12338,12481
28675,0,5,3,blackhole,,1,110,,,189,26569,2500838199282,2500838235150,26024,2500838199868,2500838235001,25931,2500838199994,2500838235001,25836,12300,25001,25056,25264,,12256,12350
28675,0,6,3,blackhole,,1,110,,,188,26669,2500838614941,2500838650944,26124,2500838615532,2500838650799,26012,2500838615683,2500838650799,25936,12462,25087,25159,25361,,13866,13978
28675,0,7,3,blackhole,,1,110,,,186,26533,2500839028292,2500839064112,25984,2500839028882,2500839063961,25892,2500839029007,2500839063961,25799,12341,24979,25024,25239,,12229,12322
