Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
57.74,MatmulDeviceOperation (in0:width_sharded),2034.79,48,Compute,30.68,52.04,42.70,9.10,47.17
7.65,LayerNormDeviceOperation (in0:width_sharded),269.71,32,Compute,,,,,
6.64,ReduceScatterDeviceOperation (in0:width_sharded),234.05,16,DM,,,,,
5.92,BinaryNgDeviceOperation (in0:width_sharded),208.63,32,Compute,,,,,
5.48,AllGatherDeviceOperation (in0:dram_interleaved),193.15,16,DM,,,,,
4.44,SdpaDecodeDeviceOperation (in0:height_sharded),156.54,8,Compute,,,,,
2.57,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),90.63,16,TM,,,,,
1.70,LayerNormDeviceOperation (in0:l1_interleaved),59.79,16,Compute,,,,,
1.34,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),47.07,16,DM,,,,,
1.09,InterleavedToShardedDeviceOperation (in0:dram_interleaved),38.58,40,DM,,,,,
1.08,ShardedToInterleavedDeviceOperation (in0:width_sharded),37.98,24,DM,,,,,
0.96,TransposeDeviceOperation (in0:dram_interleaved),33.82,16,TM,,,,,
0.90,RotaryEmbeddingHfDeviceOperation (in0:height_sharded),31.70,16,Other,,,,,
0.82,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),28.82,8,Other,,,,,
0.51,EmbeddingsDeviceOperation (in0:dram_interleaved),18.07,16,Compute,,,,,
0.39,SliceDeviceOperation (in0:dram_interleaved),13.66,8,TM,,,,,
0.28,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),9.91,8,TM,,,,,
0.26,ShardedToInterleavedDeviceOperation (in0:height_sharded),9.13,16,DM,,,,,
0.23,InterleavedToShardedDeviceOperation (in0:l1_interleaved),8.10,16,DM,,,,,
