GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,64,110,,,321,4250,12060180753682,12060180759420,3382,12060180754699,12060180759265,3382,12060180754699,12060180759265,3382,2980,3013,225,3044,,0,0
2051,,,3,blackhole,,64,110,,,138,4259,12060743169098,12060743174847,3258,12060743170301,12060743174699,3258,12060743170301,12060743174699,3252,2830,2864,221,2896,,416629185,416629185
3075,,,3,blackhole,,1,110,,,91,6110,12060750768635,12060750776884,5573,12060750769215,12060750776738,5569,12060750769220,12060750776738,5481,4767,4777,108,4831,,5625979,5625683
4099,,,3,blackhole,,1,110,,,103,6090,12060751007747,12060751015968,5559,12060751008318,12060751015822,5559,12060751008318,12060751015822,5465,4757,4751,107,4804,,171556,171556
5123,,,3,blackhole,,32,110,,,277,1441,12060755021703,12060755023649,834,12060755022337,12060755023463,834,12060755022337,12060755023463,833,827,,,,,2967525,2967525
6147,,,3,blackhole,,32,110,,,393,7051,12060766525360,12060766534879,5808,12060766526867,12060766534708,5730,12060766526972,12060766534708,5413,1630,5733,5518,5543,,8520823,8520567
7171,,,3,blackhole,,80,110,,,355,31449,12060772946661,12060772989117,30867,12060772947306,12060772988976,30867,12060772947306,12060772988976,30813,28481,29661,29607,29876,,4750124,4750124
8195,,,3,blackhole,,32,110,,,264,1835,12060775673850,12060775676327,908,12060775674953,12060775676179,908,12060775674953,12060775676179,902,227,,,,,1989288,1989288
9219,,,3,blackhole,,1,110,,,68,14665,12060778501720,12060778521518,14107,12060778502325,12060778521369,14107,12060778502325,12060778521369,14039,14024,,,,,2093491,2093491
10243,,,3,blackhole,,1,110,,,2,1113,12060780821277,12060780822779,585,12060780821845,12060780822635,585,12060780821845,12060780822635,585,569,,,,,1703517,1703517
