Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
35.04,SparseMatmulDeviceOperation (in0:dram_interleaved),332.94,2,Compute,1.82,1.83,1.82,0.00,1.82
19.70,SparseMatmulDeviceOperation (in0:l1_interleaved),187.20,1,Compute,2.43,2.43,2.43,,2.43
7.17,MatmulDeviceOperation (in0:dram_interleaved),68.11,2,Compute,3.47,6.21,4.84,1.94,4.45
6.62,TypecastDeviceOperation (in0:l1_interleaved),62.90,8,TM,,,,,
4.91,UnaryDeviceOperation (in0:l1_interleaved),46.61,4,Compute,,,,,
4.21,TransposeDeviceOperation (in0:l1_interleaved),40.01,2,TM,,,,,
3.51,ReshapeViewDeviceOperation (in0:l1_interleaved),33.33,2,Other,,,,,
3.21,MatmulDeviceOperation (in0:width_sharded),30.48,1,Compute,9.95,9.95,9.95,,9.95
2.74,LayerNormDeviceOperation (in0:dram_interleaved),26.00,1,Compute,,,,,
2.68,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.49,1,Other,,,,,
2.60,TopKDeviceOperation (in0:dram_interleaved),24.73,1,Other,,,,,
1.26,BinaryNgDeviceOperation (in0:l1_interleaved),11.93,2,Compute,,,,,
1.07,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),10.21,2,DM,,,,,
0.95,SdpaDecodeDeviceOperation (in0:height_sharded),9.00,1,Other,,,,,
0.76,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),7.18,4,TM,,,,,
0.60,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),5.66,1,TM,,,,,
0.51,UnaryDeviceOperation (in0:dram_interleaved),4.85,2,Compute,,,,,
0.50,FillPadDeviceOperation (in0:dram_interleaved),4.75,1,TM,,,,,
0.50,BinaryNgDeviceOperation (in0:dram_interleaved),4.74,2,Compute,,,,,
0.38,TransposeDeviceOperation (in0:dram_interleaved),3.60,2,TM,,,,,
0.33,SliceDeviceOperation (in0:dram_interleaved),3.16,3,TM,,,,,
0.33,ScatterDeviceOperation (in0:dram_interleaved),3.11,1,Other,,,,,
0.24,ReduceDeviceOperation (in0:l1_interleaved),2.26,1,Compute,,,,,
0.14,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.32,1,TM,,,,,
0.06,InterleavedToShardedDeviceOperation (in0:dram_interleaved),0.60,1,DM,,,,,
