Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
15.42,SparseMatmulDeviceOperation (in0:dram_interleaved),76.71,1,Compute,15.82,15.82,15.82,,15.82
13.78,MatmulDeviceOperation (in0:dram_interleaved),68.53,2,Compute,6.17,6.90,6.54,0.52,6.64
9.33,UnaryDeviceOperation (in0:l1_interleaved),46.38,2,Compute,,,,,
8.10,SparseMatmulDeviceOperation (in0:l1_interleaved),40.31,1,Compute,11.29,11.29,11.29,,11.29
8.04,TransposeDeviceOperation (in0:l1_interleaved),40.00,2,TM,,,,,
6.44,ReshapeViewDeviceOperation (in0:l1_interleaved),32.01,1,TM,,,,,
6.15,MatmulDeviceOperation (in0:width_sharded),30.57,1,Compute,19.85,19.85,19.85,,19.85
5.24,LayerNormDeviceOperation (in0:dram_interleaved),26.06,1,Compute,,,,,
5.13,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),25.49,1,Other,,,,,
4.96,TopKDeviceOperation (in0:dram_interleaved),24.66,1,Other,,,,,
2.37,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),11.78,7,TM,,,,,
2.27,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),11.28,2,TM,,,,,
1.78,UnaryDeviceOperation (in0:dram_interleaved),8.86,4,Compute,,,,,
1.67,BinaryNgDeviceOperation (in0:l1_interleaved),8.32,2,Compute,,,,,
1.62,SdpaDecodeDeviceOperation (in0:height_sharded),8.06,1,Compute,,,,,
1.20,ScatterDeviceOperation (in0:dram_interleaved),5.97,2,Other,,,,,
1.10,PagedFusedUpdateCacheDeviceOperation (in0:dram_interleaved),5.49,1,Other,,,,,
0.96,FillPadDeviceOperation (in0:dram_interleaved),4.75,1,TM,,,,,
0.93,BinaryNgDeviceOperation (in0:dram_interleaved),4.60,2,Compute,,,,,
0.69,ReshapeViewDeviceOperation (in0:dram_interleaved),3.42,1,TM,,,,,
0.68,SliceDeviceOperation (in0:l1_interleaved),3.38,2,TM,,,,,
0.64,ReduceDeviceOperation (in0:l1_interleaved),3.19,1,Compute,,,,,
0.63,SliceDeviceOperation (in0:dram_interleaved),3.16,3,TM,,,,,
0.44,TransposeDeviceOperation (in0:dram_interleaved),2.17,1,TM,,,,,
0.26,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),1.31,1,TM,,,,,
0.12,InterleavedToShardedDeviceOperation (in0:dram_interleaved),0.59,1,DM,,,,,
0.06,ReshardDeviceOperation (in0:height_sharded),0.30,1,DM,,,,,
