GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,DEVICE ARCH,OP NAME,CORE COUNT,AVAILABLE WORKER CORE COUNT,DEVICE TRACE FIRMWARE DURATION [ns],DEVICE TRACE KERNEL DURATION [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE FW DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,DEVICE KERNEL DURATION [ns],DEVICE KERNEL START CYCLE,DEVICE KERNEL END CYCLE,DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DM START CYCLE,DEVICE KERNEL DM END CYCLE,DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns]
1027,,,3,blackhole,,1,110,,,221,2460,1747803795994,1747803799315,2015,1747803796444,1747803799164,1884,1747803796621,1747803799164,1794,1486,1453,97,1509,,0,0
2051,,,3,blackhole,,88,110,,,405,4556,1747810034343,1747810040493,3611,1747810035468,1747810040343,3610,1747810035470,1747810040343,3610,3191,3227,263,3258,,4619342,4619960
3075,,,3,blackhole,,88,110,,,213,4527,1747810348122,1747810354234,3508,1747810349350,1747810354086,3508,1747810349350,1747810354086,3508,3047,3092,253,3127,,228884,228884
4099,,,3,blackhole,,88,110,,,226,4639,1747810425624,1747810431887,3611,1747810426864,1747810431739,3610,1747810426865,1747810431739,3610,3201,3224,254,3267,,53908,53905
5123,,,3,blackhole,,88,110,,,215,4615,1747810481442,1747810487672,3592,1747810482678,1747810487527,3592,1747810482678,1747810487527,3592,3192,3218,255,3257,,37734,37734
6147,,,3,blackhole,,88,110,,,190,4523,1747810537193,1747810543299,3488,1747810538444,1747810543153,3488,1747810538444,1747810543153,3480,3062,3082,257,3122,,37715,37715
7171,,,3,blackhole,,88,110,,,213,4653,1747810592905,1747810599187,3629,1747810594139,1747810599038,3629,1747810594139,1747810599038,3621,3219,3224,250,3267,,37769,37769
8195,,,3,blackhole,,88,110,,,233,4519,1747810648603,1747810654704,3504,1747810649825,1747810654555,3504,1747810649825,1747810654555,3504,3070,3095,254,3140,,37623,37623
9219,,,3,blackhole,,1,110,,,83,10978,1747815303256,1747815318076,10434,1747815303843,1747815317929,10434,1747815303843,1747815317929,10351,9167,9215,116,9321,,3443893,3443893
10243,,,3,blackhole,,1,110,,,90,10941,1747815529648,1747815544419,10403,1747815530233,1747815544277,10402,1747815530234,1747815544277,10346,9143,9188,136,9291,,157263,157260
11267,,,3,blackhole,,108,110,,,461,268624,1747836576383,1747836939025,259987,1747836587896,1747836938879,259987,1747836587897,1747836938879,259987,257984,258144,258068,258391,,15587841,15587887
12291,,,3,blackhole,,96,110,,,284,168596,1747860128146,1747860355750,166602,1747860130690,1747860355603,166598,1747860130696,1747860355603,166593,165061,165152,151593,165357,,17179096,17179147
13315,,,3,blackhole,,99,110,,,254,130927,1747871694421,1747871871173,119893,1747871709168,1747871871024,119893,1747871709168,1747871871024,119891,118674,118714,105387,118906,,8410025,8410025
14339,,,3,blackhole,,99,110,,,230,129539,1747873335307,1747873510184,118496,1747873350065,1747873510035,118496,1747873350065,1747873510035,118496,117256,117313,104330,117492,,1095583,1095583
15363,,,3,blackhole,,99,110,,,283,119696,1747881245903,1747881407493,117230,1747881249079,1747881407340,117221,1747881249091,1747881407340,117221,116016,116065,103031,116253,,5732607,5732611
16387,,,3,blackhole,,88,110,,,204,4652,1747881633539,1747881639819,3626,1747881634777,1747881639672,3626,1747881634777,1747881639672,3626,3187,3212,249,3261,,168475,168475
17411,,,3,blackhole,,88,110,,,164,3254,1747887438364,1747887442757,2225,1747887439604,1747887442608,2225,1747887439604,1747887442608,2224,991,1049,259,357,,4295888,4295888
