Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
26.87,LayerNormDeviceOperation (in0:dram_interleaved),13446.13,323,Compute,,,,,
16.69,MatmulDeviceOperation (in0:dram_interleaved),8350.72,200,Compute,0.82,22.94,3.60,3.98,3.41
14.58,SparseMatmulDeviceOperation (in0:l1_interleaved),7298.00,117,Compute,5.76,19.38,14.89,6.10,17.97
4.47,SparseMatmulDeviceOperation (in0:dram_interleaved),2235.28,6,Compute,0.51,12.27,5.01,5.65,3.09
4.32,RotaryEmbeddingHfDeviceOperation (in0:dram_interleaved),2161.43,80,Other,,,,,
4.01,ReduceScatterDeviceOperation (in0:dram_interleaved),2004.21,81,DM,,,,,
3.71,TransposeDeviceOperation (in0:l1_interleaved),1855.52,156,TM,,,,,
3.66,AllGatherDeviceOperation (in0:dram_interleaved),1830.16,120,Other,,,,,
3.48,UnaryDeviceOperation (in0:l1_interleaved),1741.41,156,Compute,,,,,
2.57,BinaryNgDeviceOperation (in0:dram_interleaved),1284.01,324,Compute,,,,,
2.06,LayerNormDeviceOperation (in0:l1_interleaved),1031.73,117,Compute,,,,,
1.93,TopKDeviceOperation (in0:dram_interleaved),964.21,40,Other,,,,,
1.92,ReduceScatterDeviceOperation (in0:l1_interleaved),960.08,39,DM,,,,,
0.92,UnaryDeviceOperation (in0:dram_interleaved),462.19,90,Compute,,,,,
0.79,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),393.13,57,TM,,,,,
0.74,TransposeDeviceOperation (in0:dram_interleaved),372.34,159,TM,,,,,
0.67,SdpaDecodeDeviceOperation (in0:height_sharded),333.13,39,Other,,,,,
0.62,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),312.69,78,DM,,,,,
0.60,NLPCreateQKVHeadsDecodeDeviceOperation (in0:dram_interleaved),301.33,39,Other,,,,,
0.59,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),295.58,160,TM,,,,,
0.58,BinaryNgDeviceOperation (in0:l1_interleaved),291.29,78,Compute,,,,,
0.52,SliceDeviceOperation (in0:dram_interleaved),261.53,204,TM,,,,,
0.50,TypecastDeviceOperation (in0:dram_interleaved),252.56,123,TM,,,,,
0.49,SoftmaxDeviceOperation (in0:dram_interleaved),247.65,40,Compute,,,,,
0.39,FillPadDeviceOperation (in0:dram_interleaved),193.79,42,TM,,,,,
0.30,ReshapeViewDeviceOperation (in0:dram_interleaved),151.43,39,Other,,,,,
0.28,InterleavedToShardedDeviceOperation (in0:dram_interleaved),142.07,156,DM,,,,,
0.25,FastReduceNCDeviceOperation (in0:dram_interleaved),125.48,2,Other,,,,,
0.24,ScatterDeviceOperation (in0:dram_interleaved),119.61,40,Other,,,,,
0.23,ReduceDeviceOperation (in0:l1_interleaved),117.52,39,Compute,,,,,
0.21,ShardedToInterleavedDeviceOperation (in0:height_sharded),107.50,117,DM,,,,,
0.14,ShardedToInterleavedDeviceOperation (in0:width_sharded),67.59,39,DM,,,,,
0.13,CopyDeviceOperation (in0:dram_interleaved),64.68,39,DM,,,,,
0.11,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),57.54,39,TM,,,,,
0.11,PermuteDeviceOperation (in0:dram_interleaved),55.38,6,TM,,,,,
0.08,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),38.95,1,TM,,,,,
0.07,SDPAOperation (in0:dram_interleaved),33.11,1,Compute,,,,,
0.05,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),26.35,1,TM,,,,,
0.05,TilizeDeviceOperation (in0:dram_interleaved),22.91,4,TM,,,,,
0.04,ConcatDeviceOperation (in0:dram_interleaved),19.42,2,TM,,,,,
0.01,UntilizeDeviceOperation (in0:dram_interleaved),3.98,1,TM,,,,,
0.01,PagedFillCacheDeviceOperation (in0:dram_interleaved),3.34,2,Other,,,,,
0.00,ReduceDeviceOperation (in0:dram_interleaved),2.49,2,Compute,,,,,
