key	nodeid	suite	family	module	source	coeff_csv	activation	precision	method	metric	range_reduction_method	segmentation	approximation_type	target_runtime_us	target_runtime_ns	target_cycles_1350mhz	max_ulp	tile_count	degree	segments	num_degree	den_degree	is_rational	is_polynomial	is_lowering	has_range_reduction	range_min	range_max	range_width	coeff_count	nonzero_coeff_count	max_abs_coeff	sum_abs_coeff	avg_abs_coeff	log10_max_abs_coeff	log10_sum_abs_coeff	log10_avg_abs_coeff	avg_effective_degree	max_effective_degree
abs/bf16/abs_n10d1_s1_uniform_rational_ulp.csv	abs/bf16/abs_n10d1_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d1_s1_uniform_rational_ulp.csv	abs_n10d1_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.21	2210.0	2983.5	256.0	256.0	10.0	1.0	10.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	13.0	2.0	1.0	2.0	0.15384615384615385	0.3010299956639812	0.47712125471966244	0.062147906748844434	1.0	1.0
abs/bf16/abs_n10d1_s2_uniform_rational_ulp.csv	abs/bf16/abs_n10d1_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d1_s2_uniform_rational_ulp.csv	abs_n10d1_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.91	2910.0	3928.5		256.0	10.0	2.0	10.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	26.0	4.0	1.0	4.0	0.15384615384615385	0.3010299956639812	0.6989700043360189	0.062147906748844434	1.0	1.0
abs/bf16/abs_n10d2_s1_uniform_rational_ulp.csv	abs/bf16/abs_n10d2_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d2_s1_uniform_rational_ulp.csv	abs_n10d2_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.21	2210.0	2983.5	256.0	256.0	10.0	1.0	10.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	14.0	2.0	1.0	2.0	0.14285714285714285	0.3010299956639812	0.47712125471966244	0.05799194697768673	1.0	1.0
abs/bf16/abs_n10d2_s2_uniform_rational_ulp.csv	abs/bf16/abs_n10d2_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d2_s2_uniform_rational_ulp.csv	abs_n10d2_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.96	2960.0	3996.0		256.0	10.0	2.0	10.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	28.0	4.0	1.0	4.0	0.14285714285714285	0.3010299956639812	0.6989700043360189	0.05799194697768673	1.0	1.0
abs/bf16/abs_n10d3_s1_uniform_rational_ulp.csv	abs/bf16/abs_n10d3_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d3_s1_uniform_rational_ulp.csv	abs_n10d3_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.21	2210.0	2983.5	256.0	256.0	10.0	1.0	10.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	15.0	2.0	1.0	2.0	0.13333333333333333	0.3010299956639812	0.47712125471966244	0.054357662322592676	1.0	1.0
abs/bf16/abs_n10d3_s2_uniform_rational_ulp.csv	abs/bf16/abs_n10d3_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d3_s2_uniform_rational_ulp.csv	abs_n10d3_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.96	2960.0	3996.0		256.0	10.0	2.0	10.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	30.0	4.0	1.0	4.0	0.13333333333333333	0.3010299956639812	0.6989700043360189	0.054357662322592676	1.0	1.0
abs/bf16/abs_n10d4_s1_uniform_rational_ulp.csv	abs/bf16/abs_n10d4_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d4_s1_uniform_rational_ulp.csv	abs_n10d4_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.21	2210.0	2983.5	256.0	256.0	10.0	1.0	10.0	4.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	16.0	2.0	1.0	2.0	0.125	0.3010299956639812	0.47712125471966244	0.05115252244738129	1.0	1.0
abs/bf16/abs_n10d4_s2_uniform_rational_ulp.csv	abs/bf16/abs_n10d4_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d4_s2_uniform_rational_ulp.csv	abs_n10d4_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.97	2970.0	4009.5000000000005		256.0	10.0	2.0	10.0	4.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	32.0	4.0	1.0	4.0	0.125	0.3010299956639812	0.6989700043360189	0.05115252244738129	1.0	1.0
abs/bf16/abs_n10d5_s1_uniform_rational_ulp.csv	abs/bf16/abs_n10d5_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d5_s1_uniform_rational_ulp.csv	abs_n10d5_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.21	2210.0	2983.5	256.0	256.0	10.0	1.0	10.0	5.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	17.0	2.0	1.0	2.0	0.11764705882352941	0.3010299956639812	0.47712125471966244	0.04830467957455504	1.0	1.0
abs/bf16/abs_n10d5_s2_uniform_rational_ulp.csv	abs/bf16/abs_n10d5_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d5_s2_uniform_rational_ulp.csv	abs_n10d5_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.97	2970.0	4009.5000000000005		256.0	10.0	2.0	10.0	5.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	34.0	4.0	1.0	4.0	0.11764705882352941	0.3010299956639812	0.6989700043360189	0.04830467957455504	1.0	1.0
abs/bf16/abs_n10d6_s1_uniform_rational_ulp.csv	abs/bf16/abs_n10d6_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d6_s1_uniform_rational_ulp.csv	abs_n10d6_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.21	2210.0	2983.5	256.0	256.0	10.0	1.0	10.0	6.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	18.0	2.0	1.0	2.0	0.1111111111111111	0.3010299956639812	0.47712125471966244	0.04575749056067514	1.0	1.0
abs/bf16/abs_n10d6_s2_uniform_rational_ulp.csv	abs/bf16/abs_n10d6_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n10d6_s2_uniform_rational_ulp.csv	abs_n10d6_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.97	2970.0	4009.5000000000005		256.0	10.0	2.0	10.0	6.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	36.0	4.0	1.0	4.0	0.1111111111111111	0.3010299956639812	0.6989700043360189	0.04575749056067514	1.0	1.0
abs/bf16/abs_n11d1_s1_uniform_rational_ulp.csv	abs/bf16/abs_n11d1_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d1_s1_uniform_rational_ulp.csv	abs_n11d1_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.31	2310.0	3118.5	256.0	256.0	11.0	1.0	11.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	14.0	2.0	1.0	2.0	0.14285714285714285	0.3010299956639812	0.47712125471966244	0.05799194697768673	1.0	1.0
abs/bf16/abs_n11d1_s2_uniform_rational_ulp.csv	abs/bf16/abs_n11d1_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d1_s2_uniform_rational_ulp.csv	abs_n11d1_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.12	3120.0	4212.0		256.0	11.0	2.0	11.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	28.0	4.0	1.0	4.0	0.14285714285714285	0.3010299956639812	0.6989700043360189	0.05799194697768673	1.0	1.0
abs/bf16/abs_n11d2_s1_uniform_rational_ulp.csv	abs/bf16/abs_n11d2_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d2_s1_uniform_rational_ulp.csv	abs_n11d2_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.31	2310.0	3118.5	256.0	256.0	11.0	1.0	11.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	15.0	2.0	1.0	2.0	0.13333333333333333	0.3010299956639812	0.47712125471966244	0.054357662322592676	1.0	1.0
abs/bf16/abs_n11d2_s2_uniform_rational_ulp.csv	abs/bf16/abs_n11d2_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d2_s2_uniform_rational_ulp.csv	abs_n11d2_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.19	3190.0	4306.5		256.0	11.0	2.0	11.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	30.0	4.0	1.0	4.0	0.13333333333333333	0.3010299956639812	0.6989700043360189	0.054357662322592676	1.0	1.0
abs/bf16/abs_n11d3_s1_uniform_rational_ulp.csv	abs/bf16/abs_n11d3_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d3_s1_uniform_rational_ulp.csv	abs_n11d3_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.31	2310.0	3118.5	256.0	256.0	11.0	1.0	11.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	16.0	2.0	1.0	2.0	0.125	0.3010299956639812	0.47712125471966244	0.05115252244738129	1.0	1.0
abs/bf16/abs_n11d3_s2_uniform_rational_ulp.csv	abs/bf16/abs_n11d3_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d3_s2_uniform_rational_ulp.csv	abs_n11d3_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.18	3180.0	4293.0		256.0	11.0	2.0	11.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	32.0	4.0	1.0	4.0	0.125	0.3010299956639812	0.6989700043360189	0.05115252244738129	1.0	1.0
abs/bf16/abs_n11d4_s1_uniform_rational_ulp.csv	abs/bf16/abs_n11d4_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d4_s1_uniform_rational_ulp.csv	abs_n11d4_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.31	2310.0	3118.5	256.0	256.0	11.0	1.0	11.0	4.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	17.0	2.0	1.0	2.0	0.11764705882352941	0.3010299956639812	0.47712125471966244	0.04830467957455504	1.0	1.0
abs/bf16/abs_n11d4_s2_uniform_rational_ulp.csv	abs/bf16/abs_n11d4_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d4_s2_uniform_rational_ulp.csv	abs_n11d4_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.19	3190.0	4306.5		256.0	11.0	2.0	11.0	4.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	34.0	4.0	1.0	4.0	0.11764705882352941	0.3010299956639812	0.6989700043360189	0.04830467957455504	1.0	1.0
abs/bf16/abs_n11d5_s1_uniform_rational_ulp.csv	abs/bf16/abs_n11d5_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d5_s1_uniform_rational_ulp.csv	abs_n11d5_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.31	2310.0	3118.5	256.0	256.0	11.0	1.0	11.0	5.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	18.0	2.0	1.0	2.0	0.1111111111111111	0.3010299956639812	0.47712125471966244	0.04575749056067514	1.0	1.0
abs/bf16/abs_n11d5_s2_uniform_rational_ulp.csv	abs/bf16/abs_n11d5_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n11d5_s2_uniform_rational_ulp.csv	abs_n11d5_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.19	3190.0	4306.5		256.0	11.0	2.0	11.0	5.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	36.0	4.0	1.0	4.0	0.1111111111111111	0.3010299956639812	0.6989700043360189	0.04575749056067514	1.0	1.0
abs/bf16/abs_n12d1_s1_uniform_rational_ulp.csv	abs/bf16/abs_n12d1_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d1_s1_uniform_rational_ulp.csv	abs_n12d1_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.32	2320.0	3132.0	256.0	256.0	12.0	1.0	12.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	15.0	2.0	1.0	2.0	0.13333333333333333	0.3010299956639812	0.47712125471966244	0.054357662322592676	1.0	1.0
abs/bf16/abs_n12d1_s2_uniform_rational_ulp.csv	abs/bf16/abs_n12d1_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d1_s2_uniform_rational_ulp.csv	abs_n12d1_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.12	3120.0	4212.0		256.0	12.0	2.0	12.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	30.0	4.0	1.0	4.0	0.13333333333333333	0.3010299956639812	0.6989700043360189	0.054357662322592676	1.0	1.0
abs/bf16/abs_n12d2_s1_uniform_rational_ulp.csv	abs/bf16/abs_n12d2_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d2_s1_uniform_rational_ulp.csv	abs_n12d2_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.32	2320.0	3132.0	256.0	256.0	12.0	1.0	12.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	16.0	2.0	1.0	2.0	0.125	0.3010299956639812	0.47712125471966244	0.05115252244738129	1.0	1.0
abs/bf16/abs_n12d2_s2_uniform_rational_ulp.csv	abs/bf16/abs_n12d2_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d2_s2_uniform_rational_ulp.csv	abs_n12d2_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.19	3190.0	4306.5		256.0	12.0	2.0	12.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	32.0	4.0	1.0	4.0	0.125	0.3010299956639812	0.6989700043360189	0.05115252244738129	1.0	1.0
abs/bf16/abs_n12d3_s1_uniform_rational_ulp.csv	abs/bf16/abs_n12d3_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d3_s1_uniform_rational_ulp.csv	abs_n12d3_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.31	2310.0	3118.5	256.0	256.0	12.0	1.0	12.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	17.0	2.0	1.0	2.0	0.11764705882352941	0.3010299956639812	0.47712125471966244	0.04830467957455504	1.0	1.0
abs/bf16/abs_n12d3_s2_uniform_rational_ulp.csv	abs/bf16/abs_n12d3_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d3_s2_uniform_rational_ulp.csv	abs_n12d3_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.19	3190.0	4306.5		256.0	12.0	2.0	12.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	34.0	4.0	1.0	4.0	0.11764705882352941	0.3010299956639812	0.6989700043360189	0.04830467957455504	1.0	1.0
abs/bf16/abs_n12d4_s1_uniform_rational_ulp.csv	abs/bf16/abs_n12d4_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d4_s1_uniform_rational_ulp.csv	abs_n12d4_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.32	2320.0	3132.0	256.0	256.0	12.0	1.0	12.0	4.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	18.0	2.0	1.0	2.0	0.1111111111111111	0.3010299956639812	0.47712125471966244	0.04575749056067514	1.0	1.0
abs/bf16/abs_n12d4_s2_uniform_rational_ulp.csv	abs/bf16/abs_n12d4_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n12d4_s2_uniform_rational_ulp.csv	abs_n12d4_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.19	3190.0	4306.5		256.0	12.0	2.0	12.0	4.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	36.0	4.0	1.0	4.0	0.1111111111111111	0.3010299956639812	0.6989700043360189	0.04575749056067514	1.0	1.0
abs/bf16/abs_n13d1_s1_uniform_rational_ulp.csv	abs/bf16/abs_n13d1_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n13d1_s1_uniform_rational_ulp.csv	abs_n13d1_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.41	2410.0	3253.5	256.0	256.0	13.0	1.0	13.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	16.0	2.0	1.0	2.0	0.125	0.3010299956639812	0.47712125471966244	0.05115252244738129	1.0	1.0
abs/bf16/abs_n13d1_s2_uniform_rational_ulp.csv	abs/bf16/abs_n13d1_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n13d1_s2_uniform_rational_ulp.csv	abs_n13d1_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.35	3350.0	4522.5		256.0	13.0	2.0	13.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	32.0	4.0	1.0	4.0	0.125	0.3010299956639812	0.6989700043360189	0.05115252244738129	1.0	1.0
abs/bf16/abs_n13d2_s1_uniform_rational_ulp.csv	abs/bf16/abs_n13d2_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n13d2_s1_uniform_rational_ulp.csv	abs_n13d2_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.42	2420.0	3267.0	256.0	256.0	13.0	1.0	13.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	17.0	2.0	1.0	2.0	0.11764705882352941	0.3010299956639812	0.47712125471966244	0.04830467957455504	1.0	1.0
abs/bf16/abs_n13d2_s2_uniform_rational_ulp.csv	abs/bf16/abs_n13d2_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n13d2_s2_uniform_rational_ulp.csv	abs_n13d2_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.4	3400.0	4590.0		256.0	13.0	2.0	13.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	34.0	4.0	1.0	4.0	0.11764705882352941	0.3010299956639812	0.6989700043360189	0.04830467957455504	1.0	1.0
abs/bf16/abs_n13d3_s1_uniform_rational_ulp.csv	abs/bf16/abs_n13d3_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n13d3_s1_uniform_rational_ulp.csv	abs_n13d3_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.42	2420.0	3267.0	256.0	256.0	13.0	1.0	13.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	18.0	2.0	1.0	2.0	0.1111111111111111	0.3010299956639812	0.47712125471966244	0.04575749056067514	1.0	1.0
abs/bf16/abs_n13d3_s2_uniform_rational_ulp.csv	abs/bf16/abs_n13d3_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n13d3_s2_uniform_rational_ulp.csv	abs_n13d3_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.41	3410.0	4603.5		256.0	13.0	2.0	13.0	3.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	36.0	4.0	1.0	4.0	0.1111111111111111	0.3010299956639812	0.6989700043360189	0.04575749056067514	1.0	1.0
abs/bf16/abs_n14d1_s1_uniform_rational_ulp.csv	abs/bf16/abs_n14d1_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n14d1_s1_uniform_rational_ulp.csv	abs_n14d1_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.41	2410.0	3253.5	256.0	256.0	14.0	1.0	14.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	17.0	2.0	1.0	2.0	0.11764705882352941	0.3010299956639812	0.47712125471966244	0.04830467957455504	1.0	1.0
abs/bf16/abs_n14d1_s2_uniform_rational_ulp.csv	abs/bf16/abs_n14d1_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n14d1_s2_uniform_rational_ulp.csv	abs_n14d1_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.34	3340.0	4509.0		256.0	14.0	2.0	14.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	34.0	4.0	1.0	4.0	0.11764705882352941	0.3010299956639812	0.6989700043360189	0.04830467957455504	1.0	1.0
abs/bf16/abs_n14d2_s1_uniform_rational_ulp.csv	abs/bf16/abs_n14d2_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n14d2_s1_uniform_rational_ulp.csv	abs_n14d2_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.42	2420.0	3267.0	256.0	256.0	14.0	1.0	14.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	18.0	2.0	1.0	2.0	0.1111111111111111	0.3010299956639812	0.47712125471966244	0.04575749056067514	1.0	1.0
abs/bf16/abs_n14d2_s2_uniform_rational_ulp.csv	abs/bf16/abs_n14d2_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n14d2_s2_uniform_rational_ulp.csv	abs_n14d2_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.4	3400.0	4590.0		256.0	14.0	2.0	14.0	2.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	36.0	4.0	1.0	4.0	0.1111111111111111	0.3010299956639812	0.6989700043360189	0.04575749056067514	1.0	1.0
abs/bf16/abs_n15d1_s1_uniform_rational_ulp.csv	abs/bf16/abs_n15d1_s1_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n15d1_s1_uniform_rational_ulp.csv	abs_n15d1_s1_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	2.52	2520.0	3402.0	256.0	256.0	15.0	1.0	15.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	18.0	2.0	1.0	2.0	0.1111111111111111	0.3010299956639812	0.47712125471966244	0.04575749056067514	1.0	1.0
abs/bf16/abs_n15d1_s2_uniform_rational_ulp.csv	abs/bf16/abs_n15d1_s2_uniform_rational_ulp.csv	tt-metal-embedded-frontier	generic_lut_activation_embedded	frontier_sweep	/home/ttuser/tt-polynomial-fitter/data/coefficients/abs_n15d1_s2_uniform_rational_ulp.csv	abs_n15d1_s2_uniform_rational_ulp.csv	abs	bf16	rational	ulp	none	uniform	rational	3.56	3560.0	4806.0		256.0	15.0	2.0	15.0	1.0	1.0	0.0	0.0	0.0	-128.0	128.0	256.0	36.0	4.0	1.0	4.0	0.1111111111111111	0.3010299956639812	0.6989700043360189	0.04575749056067514	1.0	1.0
