csv,activation,method,degree,segments,metric,precision,bf16_maxulp,runtime_us,compiles,range
abs_p5_s3_uniform_any_ulp.csv,abs,poly,5,3,ulp,bf16,0.00,2.21,1,"[-128.0,128.0]"
abs_p6_s1_uniform_any_ulp.csv,abs,poly,6,1,ulp,bf16,256.00,1.71,1,"[-128.0,128.0]"
abs_p6_s8_uniform_any_ulp.csv,abs,poly,6,8,ulp,bf16,0.00,4.28,1,"[-128.0,128.0]"
abs_p7_s3_uniform_any_ulp.csv,abs,poly,7,3,ulp,bf16,0.00,2.38,1,"[-128.0,128.0]"
abs_p8_s2_uniform_any_ulp.csv,abs,poly,8,2,ulp,bf16,0.00,1.93,1,"[-128.0,128.0]"
abs_p9_s1_uniform_any_ulp.csv,abs,poly,9,1,ulp,bf16,256.00,1.73,1,"[-128.0,128.0]"
abs_p9_s8_uniform_any_ulp.csv,abs,poly,9,8,ulp,bf16,0.00,5.22,1,"[-128.0,128.0]"
acos_n10d2_s2_uniform_rational_ulp.csv,acos,rational_quotient,10d2,2,ulp,bf16,0.50,6.13,1,"[-0.99,0.99]"
acos_n10d4_s2_uniform_rational_ulp.csv,acos,rational_quotient,10d4,2,ulp,bf16,3.69,6.79,1,"[-0.99,0.99]"
acos_n11d1_s2_uniform_rational_ulp.csv,acos,rational_quotient,11d1,2,ulp,bf16,1.00,6.13,1,"[-0.99,0.99]"
acos_n11d3_s2_uniform_rational_ulp.csv,acos,rational_quotient,11d3,2,ulp,bf16,1.00,6.79,1,"[-0.99,0.99]"
acos_n12d1_s1_uniform_rational_ulp.csv,acos,rational_quotient,12d1,1,ulp,bf16,1.00,3.92,1,"[-0.99,0.99]"
acos_n12d3_s2_uniform_rational_ulp.csv,acos,rational_quotient,12d3,2,ulp,bf16,1.00,7.13,1,"[-0.99,0.99]"
acos_n13d1_s2_uniform_rational_ulp.csv,acos,rational_quotient,13d1,2,ulp,bf16,4.12,6.79,1,"[-0.99,0.99]"
acos_n13d3_s2_uniform_rational_ulp.csv,acos,rational_quotient,13d3,2,ulp,bf16,0.44,7.45,1,"[-0.99,0.99]"
acos_n14d2_s2_uniform_rational_ulp.csv,acos,rational_quotient,14d2,2,ulp,bf16,4.44,7.45,1,"[-0.99,0.99]"
acos_n1d1_s2_uniform_rational_ulp.csv,acos,rational_quotient,1d1,2,ulp,bf16,8.50,2.82,1,"[-0.99,0.99]"
acos_n3d1_s1_uniform_rational_ulp.csv,acos,rational_quotient,3d1,1,ulp,bf16,6.00,2.44,1,"[-0.99,0.99]"
acos_n3d3_s1_uniform_rational_ulp.csv,acos,rational_quotient,3d3,1,ulp,bf16,2.00,2.76,1,"[-0.99,0.99]"
acos_n4d2_s1_uniform_rational_ulp.csv,acos,rational_quotient,4d2,1,ulp,bf16,2.00,2.76,1,"[-0.99,0.99]"
acos_n4d4_s1_uniform_rational_ulp.csv,acos,rational_quotient,4d4,1,ulp,bf16,1.00,3.09,1,"[-0.99,0.99]"
acos_n5d2_s1_uniform_rational_ulp.csv,acos,rational_quotient,5d2,1,ulp,bf16,1.00,2.93,1,"[-0.99,0.99]"
acos_n5d4_s1_uniform_rational_ulp.csv,acos,rational_quotient,5d4,1,ulp,bf16,1.00,3.26,1,"[-0.99,0.99]"
acos_n6d1_s2_uniform_rational_ulp.csv,acos,rational_quotient,6d1,2,ulp,bf16,1.00,4.47,1,"[-0.99,0.99]"
acos_n6d4_s1_uniform_rational_ulp.csv,acos,rational_quotient,6d4,1,ulp,bf16,1.00,3.42,1,"[-0.99,0.99]"
acos_n6d6_s1_uniform_rational_ulp.csv,acos,rational_quotient,6d6,1,ulp,bf16,1.00,3.75,1,"[-0.99,0.99]"
acos_n7d2_s1_uniform_rational_ulp.csv,acos,rational_quotient,7d2,1,ulp,bf16,1.00,3.26,1,"[-0.99,0.99]"
acos_n7d4_s1_uniform_rational_ulp.csv,acos,rational_quotient,7d4,1,ulp,bf16,1.00,3.58,1,"[-0.99,0.99]"
acos_n7d6_s2_uniform_rational_ulp.csv,acos,rational_quotient,7d6,2,ulp,bf16,3.75,6.46,1,"[-0.99,0.99]"
acos_n8d1_s2_uniform_rational_ulp.csv,acos,rational_quotient,8d1,2,ulp,bf16,0.50,5.13,1,"[-0.99,0.99]"
acos_n8d3_s2_uniform_rational_ulp.csv,acos,rational_quotient,8d3,2,ulp,bf16,0.12,5.80,1,"[-0.99,0.99]"
acos_n8d6_s1_uniform_rational_ulp.csv,acos,rational_quotient,8d6,1,ulp,bf16,0.50,4.08,1,"[-0.99,0.99]"
acos_n8d8_s2_uniform_rational_ulp.csv,acos,rational_quotient,8d8,2,ulp,bf16,20.00,7.45,1,"[-0.99,0.99]"
acos_n9d2_s2_uniform_rational_ulp.csv,acos,rational_quotient,9d2,2,ulp,bf16,0.50,5.75,1,"[-0.99,0.99]"
acos_n9d4_s2_uniform_rational_ulp.csv,acos,rational_quotient,9d4,2,ulp,bf16,2.00,6.40,1,"[-0.99,0.99]"
acos_n9d6_s2_uniform_rational_ulp.csv,acos,rational_quotient,9d6,2,ulp,bf16,3.00,7.18,1,"[-0.99,0.99]"
acos_p10_s1_uniform_any_ulp.csv,acos,poly,10,1,ulp,bf16,3.00,2.36,1,"[-0.99,0.99]"
acos_p12_s1_uniform_any_ulp.csv,acos,poly,12,1,ulp,bf16,2.00,2.57,1,"[-0.99,0.99]"
acos_p1_s16_uniform_any_ulp.csv,acos,poly,1,16,ulp,bf16,2.00,8.60,1,"[-0.99,0.99]"
acos_p1_s3_uniform_any_ulp.csv,acos,poly,1,3,ulp,bf16,13.50,2.21,1,"[-0.99,0.99]"
acos_p2_s1_uniform_any_ulp.csv,acos,poly,2,1,ulp,bf16,36.00,1.78,1,"[-0.99,0.99]"
acos_p2_s4_uniform_any_ulp.csv,acos,poly,2,4,ulp,bf16,6.25,3.13,1,"[-0.99,0.99]"
acos_p3_s1_uniform_any_ulp.csv,acos,poly,3,1,ulp,bf16,21.00,1.80,1,"[-0.99,0.99]"
acos_p3_s4_uniform_any_ulp.csv,acos,poly,3,4,ulp,bf16,3.00,3.55,1,"[-0.99,0.99]"
acos_p4_s2_uniform_any_ulp.csv,acos,poly,4,2,ulp,bf16,2.00,2.42,1,"[-0.99,0.99]"
acos_p4_s8_uniform_any_ulp.csv,acos,poly,4,8,ulp,bf16,1.00,6.40,1,"[-0.99,0.99]"
acos_p5_s3_uniform_any_ulp.csv,acos,poly,5,3,ulp,bf16,1.00,3.52,1,"[-0.99,0.99]"
acos_p6_s2_uniform_any_ulp.csv,acos,poly,6,2,ulp,bf16,2.50,2.86,1,"[-0.99,0.99]"
acos_p7_s1_uniform_any_ulp.csv,acos,poly,7,1,ulp,bf16,6.00,2.05,1,"[-0.99,0.99]"
acos_p8_s1_uniform_any_ulp.csv,acos,poly,8,1,ulp,bf16,5.00,2.15,1,"[-0.99,0.99]"
acos_p9_s1_uniform_any_ulp.csv,acos,poly,9,1,ulp,bf16,4.00,2.25,1,"[-0.99,0.99]"
acosh_n10d1_s2_uniform_rational_ulp.csv,acosh,rational_quotient,10d1,2,ulp,bf16,3.00,5.91,1,"[1.01,100.0]"
acosh_n10d3_s2_uniform_rational_ulp.csv,acosh,rational_quotient,10d3,2,ulp,bf16,1.00,6.57,1,"[1.01,100.0]"
acosh_n10d5_s2_uniform_rational_ulp.csv,acosh,rational_quotient,10d5,2,ulp,bf16,0.12,7.23,1,"[1.01,100.0]"
acosh_n11d1_s2_uniform_rational_ulp.csv,acosh,rational_quotient,11d1,2,ulp,bf16,3.00,6.24,1,"[1.01,100.0]"
acosh_n11d3_s2_uniform_rational_ulp.csv,acosh,rational_quotient,11d3,2,ulp,bf16,1.00,6.90,1,"[1.01,100.0]"
acosh_n11d5_s2_uniform_rational_ulp.csv,acosh,rational_quotient,11d5,2,ulp,bf16,0.12,7.57,1,"[1.01,100.0]"
acosh_n12d2_s2_uniform_rational_ulp.csv,acosh,rational_quotient,12d2,2,ulp,bf16,1.00,6.94,1,"[1.01,100.0]"
acosh_n12d4_s2_uniform_rational_ulp.csv,acosh,rational_quotient,12d4,2,ulp,bf16,0.38,7.57,1,"[1.01,100.0]"
acosh_n13d2_s2_uniform_rational_ulp.csv,acosh,rational_quotient,13d2,2,ulp,bf16,1.00,7.24,1,"[1.01,100.0]"
acosh_n14d1_s2_uniform_rational_ulp.csv,acosh,rational_quotient,14d1,2,ulp,bf16,121.50,7.24,1,"[1.01,100.0]"
acosh_n15d1_s2_uniform_rational_ulp.csv,acosh,rational_quotient,15d1,2,ulp,bf16,308.00,7.56,1,"[1.01,100.0]"
acosh_n2d1_s2_uniform_rational_ulp.csv,acosh,rational_quotient,2d1,2,ulp,bf16,17.00,3.26,1,"[1.01,100.0]"
acosh_n3d1_s2_uniform_rational_ulp.csv,acosh,rational_quotient,3d1,2,ulp,bf16,13.00,3.64,1,"[1.01,100.0]"
acosh_n3d3_s2_uniform_rational_ulp.csv,acosh,rational_quotient,3d3,2,ulp,bf16,1.50,4.26,1,"[1.01,100.0]"
acosh_n4d2_s2_uniform_rational_ulp.csv,acosh,rational_quotient,4d2,2,ulp,bf16,2.00,4.25,1,"[1.01,100.0]"
acosh_n4d4_s2_uniform_rational_ulp.csv,acosh,rational_quotient,4d4,2,ulp,bf16,1.00,4.91,1,"[1.01,100.0]"
acosh_n5d2_s2_uniform_rational_ulp.csv,acosh,rational_quotient,5d2,2,ulp,bf16,2.00,4.58,1,"[1.01,100.0]"
acosh_n5d4_s2_uniform_rational_ulp.csv,acosh,rational_quotient,5d4,2,ulp,bf16,1.00,5.30,1,"[1.01,100.0]"
acosh_n6d1_s1_uniform_rational_ulp.csv,acosh,rational_quotient,6d1,1,ulp,bf16,9.00,2.93,1,"[1.01,100.0]"
acosh_n6d3_s1_uniform_rational_ulp.csv,acosh,rational_quotient,6d3,1,ulp,bf16,1.00,3.26,1,"[1.01,100.0]"
acosh_n6d5_s1_uniform_rational_ulp.csv,acosh,rational_quotient,6d5,1,ulp,bf16,1.00,3.59,1,"[1.01,100.0]"
acosh_n7d1_s1_uniform_rational_ulp.csv,acosh,rational_quotient,7d1,1,ulp,bf16,8.00,3.09,1,"[1.01,100.0]"
acosh_n7d3_s1_uniform_rational_ulp.csv,acosh,rational_quotient,7d3,1,ulp,bf16,1.00,3.42,1,"[1.01,100.0]"
acosh_n7d5_s1_uniform_rational_ulp.csv,acosh,rational_quotient,7d5,1,ulp,bf16,1.00,3.75,1,"[1.01,100.0]"
acosh_n7d7_s1_uniform_rational_ulp.csv,acosh,rational_quotient,7d7,1,ulp,bf16,0.12,4.08,1,"[1.01,100.0]"
acosh_n8d2_s1_uniform_rational_ulp.csv,acosh,rational_quotient,8d2,1,ulp,bf16,1.00,3.43,1,"[1.01,100.0]"
acosh_n8d4_s1_uniform_rational_ulp.csv,acosh,rational_quotient,8d4,1,ulp,bf16,1.00,3.75,1,"[1.01,100.0]"
acosh_n8d6_s1_uniform_rational_ulp.csv,acosh,rational_quotient,8d6,1,ulp,bf16,0.12,4.09,1,"[1.01,100.0]"
acosh_n8d8_s1_uniform_rational_ulp.csv,acosh,rational_quotient,8d8,1,ulp,bf16,0.00,4.41,1,"[1.01,100.0]"
acosh_n9d2_s1_uniform_rational_ulp.csv,acosh,rational_quotient,9d2,1,ulp,bf16,1.00,3.59,1,"[1.01,100.0]"
acosh_n9d4_s1_uniform_rational_ulp.csv,acosh,rational_quotient,9d4,1,ulp,bf16,1.00,3.92,1,"[1.01,100.0]"
acosh_n9d6_s1_uniform_rational_ulp.csv,acosh,rational_quotient,9d6,1,ulp,bf16,0.12,4.25,1,"[1.01,100.0]"
acosh_p10_s1_uniform_any_ulp.csv,acosh,poly,10,1,ulp,bf16,44.50,2.36,1,"[1.01,100.0]"
acosh_p11_s2_uniform_any_ulp.csv,acosh,poly,11,2,ulp,bf16,32.50,3.13,1,"[1.01,100.0]"
acosh_p14_s1_uniform_any_ulp.csv,acosh,poly,14,1,ulp,bf16,44.50,2.35,1,"[1.01,100.0]"
acosh_p1_s32_uniform_any_ulp.csv,acosh,poly,1,32,ulp,bf16,27.00,16.12,1,"[1.01,100.0]"
acosh_p2_s16_uniform_any_ulp.csv,acosh,poly,2,16,ulp,bf16,26.00,9.69,1,"[1.01,100.0]"
acosh_p2_s3_uniform_any_ulp.csv,acosh,poly,2,3,ulp,bf16,68.00,2.59,1,"[1.01,100.0]"
acosh_p3_s1_uniform_any_ulp.csv,acosh,poly,3,1,ulp,bf16,85.50,1.79,1,"[1.01,100.0]"
acosh_p3_s4_uniform_any_ulp.csv,acosh,poly,3,4,ulp,bf16,46.00,3.41,1,"[1.01,100.0]"
acosh_p4_s2_uniform_any_ulp.csv,acosh,poly,4,2,ulp,bf16,55.50,2.37,1,"[1.01,100.0]"
acosh_p4_s8_uniform_any_ulp.csv,acosh,poly,4,8,ulp,bf16,23.00,5.85,1,"[1.01,100.0]"
acosh_p5_s3_uniform_any_ulp.csv,acosh,poly,5,3,ulp,bf16,37.00,3.03,1,"[1.01,100.0]"
acosh_p6_s2_uniform_any_ulp.csv,acosh,poly,6,2,ulp,bf16,41.50,2.58,1,"[1.01,100.0]"
acosh_p7_s1_uniform_any_ulp.csv,acosh,poly,7,1,ulp,bf16,53.00,2.05,1,"[1.01,100.0]"
acosh_p7_s8_uniform_any_ulp.csv,acosh,poly,7,8,ulp,bf16,13.00,6.11,1,"[1.01,100.0]"
acosh_p8_s4_uniform_any_ulp.csv,acosh,poly,8,4,ulp,bf16,18.50,4.08,1,"[1.01,100.0]"
acosh_p9_s4_uniform_any_ulp.csv,acosh,poly,9,4,ulp,bf16,15.00,4.19,1,"[1.01,100.0]"
asin_n10d4_s1_uniform_rational_ulp.csv,asin,rational_quotient,10d4,1,ulp,bf16,0.25,2.86,1,"[-0.99,0.99]"
asin_n11d2_s1_uniform_rational_ulp.csv,asin,rational_quotient,11d2,1,ulp,bf16,0.50,2.87,1,"[-0.99,0.99]"
asin_n12d1_s1_uniform_rational_ulp.csv,asin,rational_quotient,12d1,1,ulp,bf16,1.00,2.71,1,"[-0.99,0.99]"
asin_n13d1_s1_uniform_rational_ulp.csv,asin,rational_quotient,13d1,1,ulp,bf16,1.00,2.98,1,"[-0.99,0.99]"
asin_n14d2_s1_uniform_rational_ulp.csv,asin,rational_quotient,14d2,1,ulp,bf16,0.50,3.04,1,"[-0.99,0.99]"
asin_n2d2_s1_uniform_rational_ulp.csv,asin,rational_quotient,2d2,1,ulp,bf16,6.00,2.08,1,"[-0.99,0.99]"
asin_n4d1_s1_uniform_rational_ulp.csv,asin,rational_quotient,4d1,1,ulp,bf16,8.00,2.07,1,"[-0.99,0.99]"
asin_n5d1_s1_uniform_rational_ulp.csv,asin,rational_quotient,5d1,1,ulp,bf16,4.00,2.32,1,"[-0.99,0.99]"
asin_n5d5_s1_uniform_rational_ulp.csv,asin,rational_quotient,5d5,1,ulp,bf16,1.00,2.54,1,"[-0.99,0.99]"
asin_n6d4_s1_uniform_rational_ulp.csv,asin,rational_quotient,6d4,1,ulp,bf16,1.00,2.54,1,"[-0.99,0.99]"
asin_n7d2_s1_uniform_rational_ulp.csv,asin,rational_quotient,7d2,1,ulp,bf16,1.00,2.54,1,"[-0.99,0.99]"
asin_n7d6_s1_uniform_rational_ulp.csv,asin,rational_quotient,7d6,1,ulp,bf16,0.25,2.87,1,"[-0.99,0.99]"
asin_n8d3_s1_uniform_rational_ulp.csv,asin,rational_quotient,8d3,1,ulp,bf16,1.00,2.54,1,"[-0.99,0.99]"
asin_n8d7_s1_uniform_rational_ulp.csv,asin,rational_quotient,8d7,1,ulp,bf16,0.25,2.87,1,"[-0.99,0.99]"
asin_n9d3_s1_uniform_rational_ulp.csv,asin,rational_quotient,9d3,1,ulp,bf16,1.00,2.71,1,"[-0.99,0.99]"
asin_n9d7_s1_uniform_rational_ulp.csv,asin,rational_quotient,9d7,1,ulp,bf16,0.00,3.04,1,"[-0.99,0.99]"
asin_p11_s2_uniform_any_ulp.csv,asin,poly,11,2,ulp,bf16,1.00,3.30,1,"[-0.99,0.99]"
asin_p1_s16_uniform_any_ulp.csv,asin,poly,1,16,ulp,bf16,3.00,8.51,1,"[-0.99,0.99]"
asin_p1_s3_uniform_any_ulp.csv,asin,poly,1,3,ulp,bf16,32.00,2.13,1,"[-0.99,0.99]"
asin_p2_s1_uniform_any_ulp.csv,asin,poly,2,1,ulp,bf16,33.00,1.73,1,"[-0.99,0.99]"
asin_p2_s4_uniform_any_ulp.csv,asin,poly,2,4,ulp,bf16,5.00,2.78,1,"[-0.99,0.99]"
asin_p3_s2_uniform_any_ulp.csv,asin,poly,3,2,ulp,bf16,8.00,2.02,1,"[-0.99,0.99]"
asin_p3_s8_uniform_any_ulp.csv,asin,poly,3,8,ulp,bf16,1.00,6.14,1,"[-0.99,0.99]"
asin_p4_s32_uniform_any_ulp.csv,asin,poly,4,32,ulp,bf16,1.00,17.84,1,"[-0.99,0.99]"
asin_p5_s16_uniform_any_ulp.csv,asin,poly,5,16,ulp,bf16,1.00,10.63,1,"[-0.99,0.99]"
asin_p5_s4_uniform_any_ulp.csv,asin,poly,5,4,ulp,bf16,1.00,4.05,1,"[-0.99,0.99]"
asin_p6_s3_uniform_any_ulp.csv,asin,poly,6,3,ulp,bf16,4.00,3.26,1,"[-0.99,0.99]"
asin_p7_s2_uniform_any_ulp.csv,asin,poly,7,2,ulp,bf16,2.00,2.64,1,"[-0.99,0.99]"
asin_p8_s1_uniform_any_ulp.csv,asin,poly,8,1,ulp,bf16,2.00,1.99,1,"[-0.99,0.99]"
asin_p9_s1_uniform_any_ulp.csv,asin,poly,9,1,ulp,bf16,1.00,2.11,1,"[-0.99,0.99]"
asinh_n10d1_s1_uniform_rational_ulp.csv,asinh,rational_quotient,10d1,1,ulp,bf16,15.00,2.54,1,"[-10.0,10.0]"
asinh_n10d5_s1_uniform_rational_ulp.csv,asinh,rational_quotient,10d5,1,ulp,bf16,1.00,2.87,1,"[-10.0,10.0]"
asinh_n11d3_s1_uniform_rational_ulp.csv,asinh,rational_quotient,11d3,1,ulp,bf16,1.00,2.87,1,"[-10.0,10.0]"
asinh_n12d2_s1_uniform_rational_ulp.csv,asinh,rational_quotient,12d2,1,ulp,bf16,1.00,2.87,1,"[-10.0,10.0]"
asinh_n13d1_s1_uniform_rational_ulp.csv,asinh,rational_quotient,13d1,1,ulp,bf16,7.00,2.87,1,"[-10.0,10.0]"
asinh_n14d2_s1_uniform_rational_ulp.csv,asinh,rational_quotient,14d2,1,ulp,bf16,1.00,3.04,1,"[-10.0,10.0]"
asinh_n2d1_s1_uniform_rational_ulp.csv,asinh,rational_quotient,2d1,1,ulp,bf16,73.00,1.92,1,"[-10.0,10.0]"
asinh_n3d3_s1_uniform_rational_ulp.csv,asinh,rational_quotient,3d3,1,ulp,bf16,8.00,2.22,1,"[-10.0,10.0]"
asinh_n4d4_s1_uniform_rational_ulp.csv,asinh,rational_quotient,4d4,1,ulp,bf16,2.00,2.38,1,"[-10.0,10.0]"
asinh_n5d4_s1_uniform_rational_ulp.csv,asinh,rational_quotient,5d4,1,ulp,bf16,1.00,2.54,1,"[-10.0,10.0]"
asinh_n6d3_s1_uniform_rational_ulp.csv,asinh,rational_quotient,6d3,1,ulp,bf16,3.00,2.38,1,"[-10.0,10.0]"
asinh_n7d1_s1_uniform_rational_ulp.csv,asinh,rational_quotient,7d1,1,ulp,bf16,22.00,2.49,1,"[-10.0,10.0]"
asinh_n7d5_s1_uniform_rational_ulp.csv,asinh,rational_quotient,7d5,1,ulp,bf16,1.00,2.71,1,"[-10.0,10.0]"
asinh_n8d2_s1_uniform_rational_ulp.csv,asinh,rational_quotient,8d2,1,ulp,bf16,2.00,2.54,1,"[-10.0,10.0]"
asinh_n8d6_s1_uniform_rational_ulp.csv,asinh,rational_quotient,8d6,1,ulp,bf16,1.00,2.87,1,"[-10.0,10.0]"
asinh_n9d2_s1_uniform_rational_ulp.csv,asinh,rational_quotient,9d2,1,ulp,bf16,1.00,2.71,1,"[-10.0,10.0]"
asinh_n9d6_s1_uniform_rational_ulp.csv,asinh,rational_quotient,9d6,1,ulp,bf16,1.00,3.04,1,"[-10.0,10.0]"
asinh_p10_s3_uniform_any_ulp.csv,asinh,poly,10,3,ulp,bf16,15.00,3.55,1,"[-10.0,10.0]"
asinh_p12_s2_uniform_any_ulp.csv,asinh,poly,12,2,ulp,bf16,10.00,3.31,1,"[-10.0,10.0]"
asinh_p15_s8_uniform_any_ulp.csv,asinh,poly,15,8,ulp,bf16,1.00,9.21,1,"[-10.0,10.0]"
asinh_p1_s32_uniform_any_ulp.csv,asinh,poly,1,32,ulp,bf16,1.00,15.60,1,"[-10.0,10.0]"
asinh_p2_s16_uniform_any_ulp.csv,asinh,poly,2,16,ulp,bf16,6.00,9.45,1,"[-10.0,10.0]"
asinh_p2_s3_uniform_any_ulp.csv,asinh,poly,2,3,ulp,bf16,73.00,2.21,1,"[-10.0,10.0]"
asinh_p3_s1_uniform_any_ulp.csv,asinh,poly,3,1,ulp,bf16,55.00,1.76,1,"[-10.0,10.0]"
asinh_p3_s4_uniform_any_ulp.csv,asinh,poly,3,4,ulp,bf16,21.00,3.24,1,"[-10.0,10.0]"
asinh_p4_s2_uniform_any_ulp.csv,asinh,poly,4,2,ulp,bf16,55.00,2.02,1,"[-10.0,10.0]"
asinh_p4_s8_uniform_any_ulp.csv,asinh,poly,4,8,ulp,bf16,5.00,5.85,1,"[-10.0,10.0]"
asinh_p5_s3_uniform_any_ulp.csv,asinh,poly,5,3,ulp,bf16,33.00,2.89,1,"[-10.0,10.0]"
