Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
26.41,MatmulDeviceOperation (in0:width_sharded),410.76,15,Compute,28.59,49.72,40.92,7.44,44.32
9.28,ReduceScatterDeviceOperation (in0:l1_interleaved),144.33,6,DM,,,,,
6.91,BinaryNgDeviceOperation (in0:dram_interleaved),107.43,18,Compute,,,,,
6.61,ReshapeViewDeviceOperation (in0:l1_interleaved),102.88,3,Other,,,,,
5.89,CopyDeviceOperation (in0:l1_interleaved),91.63,9,DM,,,,,
5.46,AllGatherDeviceOperation (in0:width_sharded),84.84,6,Other,,,,,
4.64,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),72.23,6,TM,,,,,
3.93,ReshapeViewDeviceOperation (in0:dram_interleaved),61.05,3,Other,,,,,
3.34,BinaryNgDeviceOperation (in0:width_sharded),51.98,9,Compute,,,,,
3.29,TransposeDeviceOperation (in0:dram_interleaved),51.20,12,TM,,,,,
2.55,UntilizeDeviceOperation (in0:dram_interleaved),39.67,6,TM,,,,,
2.38,LayerNormDeviceOperation (in0:width_sharded),37.02,6,Compute,,,,,
2.21,SliceDeviceOperation (in0:dram_interleaved),34.43,12,TM,,,,,
2.14,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),33.32,6,TM,,,,,
1.88,SdpaDecodeDeviceOperation (in0:dram_interleaved),29.25,3,Other,,,,,
1.81,ReshardDeviceOperation (in0:width_sharded),28.09,18,DM,,,,,
1.55,NLPConcatHeadsDecodeDeviceOperation (in0:height_sharded),24.14,3,TM,,,,,
1.49,PagedUpdateCacheDeviceOperation (in0:dram_interleaved),23.14,6,DM,,,,,
1.38,ConcatDeviceOperation (in0:dram_interleaved),21.46,6,TM,,,,,
1.19,ShardedToInterleavedDeviceOperation (in0:width_sharded),18.44,12,DM,,,,,
1.17,EmbeddingsDeviceOperation (in0:dram_interleaved),18.12,6,Compute,,,,,
1.11,InterleavedToShardedDeviceOperation (in0:dram_interleaved),17.24,9,DM,,,,,
0.96,UnaryDeviceOperation (in0:dram_interleaved),14.93,6,Compute,,,,,
0.90,RepeatDeviceOperation (in0:dram_interleaved),13.94,6,Other,,,,,
0.68,NLPCreateQKVHeadsDecodeDeviceOperation (in0:l1_interleaved),10.54,3,Other,,,,,
0.66,ShardedToInterleavedDeviceOperation (in0:height_sharded),10.20,6,DM,,,,,
0.19,TypecastDeviceOperation (in0:dram_interleaved),2.97,3,TM,,,,,
