Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
80.80,MatmulDeviceOperation (in0:dram_interleaved),8147.97,5,Compute,3.46,14.10,9.23,4.29,13.28
5.54,BinaryNgDeviceOperation (in0:dram_interleaved),558.45,4,Compute,,,,,
4.03,RepeatDeviceOperation (in0:dram_interleaved),406.44,1,Other,,,,,
2.74,SliceDeviceOperation (in0:dram_interleaved),276.66,4,TM,,,,,
2.01,FastReduceNCDeviceOperation (in0:dram_interleaved),202.87,1,Other,,,,,
1.98,UnaryDeviceOperation (in0:dram_interleaved),199.63,3,Compute,,,,,
0.65,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),65.76,1,TM,,,,,
0.53,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),53.55,1,TM,,,,,
0.38,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),37.94,2,Other,,,,,
0.28,SDPAOperation (in0:dram_interleaved),28.09,1,Compute,,,,,
0.26,LayerNormDeviceOperation (in0:dram_interleaved),26.17,1,Compute,,,,,
0.25,TopKDeviceOperation (in0:dram_interleaved),24.80,1,Other,,,,,
0.19,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),19.01,2,TM,,,,,
0.18,ReshapeViewDeviceOperation (in0:dram_interleaved),17.86,1,Other,,,,,
0.06,ScatterDeviceOperation (in0:dram_interleaved),5.84,1,Other,,,,,
0.04,UntilizeDeviceOperation (in0:dram_interleaved),3.91,1,TM,,,,,
0.03,TypecastDeviceOperation (in0:dram_interleaved),3.23,2,TM,,,,,
0.02,PagedFillCacheDeviceOperation (in0:dram_interleaved),2.35,2,Other,,,,,
0.02,TilizeDeviceOperation (in0:dram_interleaved),2.04,1,TM,,,,,
0.02,TransposeDeviceOperation (in0:dram_interleaved),1.98,1,TM,,,,,
