Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
77.97,MatmulDeviceOperation (in0:dram_interleaved),6218.93,5,Compute,3.41,37.18,21.09,13.72,34.76
7.55,BinaryNgDeviceOperation (in0:dram_interleaved),602.29,4,Compute,,,,,
5.06,RepeatDeviceOperation (in0:dram_interleaved),403.32,1,TM,,,,,
3.48,SliceDeviceOperation (in0:dram_interleaved),277.87,4,TM,,,,,
2.16,FastReduceNCDeviceOperation (in0:dram_interleaved),172.54,1,Compute,,,,,
0.84,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),66.90,1,TM,,,,,
0.68,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),54.03,1,TM,,,,,
0.47,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),37.25,2,Compute,,,,,
0.35,SDPAOperation (in0:dram_interleaved),27.77,1,Compute,,,,,
0.33,LayerNormDeviceOperation (in0:dram_interleaved),26.15,1,Compute,,,,,
0.31,TopKDeviceOperation (in0:dram_interleaved),24.82,1,Other,,,,,
0.26,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),20.85,2,TM,,,,,
0.23,ReshapeViewDeviceOperation (in0:dram_interleaved),18.19,1,TM,,,,,
0.08,ScatterDeviceOperation (in0:dram_interleaved),6.45,1,Other,,,,,
0.06,UnaryDeviceOperation (in0:dram_interleaved),4.90,2,Compute,,,,,
0.06,UntilizeDeviceOperation (in0:dram_interleaved),4.72,1,TM,,,,,
0.05,PagedFillCacheDeviceOperation (in0:dram_interleaved),3.92,2,Other,,,,,
0.03,TilizeDeviceOperation (in0:dram_interleaved),2.73,1,TM,,,,,
0.03,TransposeDeviceOperation (in0:dram_interleaved),2.09,1,TM,,,,,
