L0_r32_a	PASS	rc=0	args: --w 10000 --k 32 --largest 0
L0_r32_b	PASS	rc=0	args: --w 10000 --k 32 --largest 0
L1_r1_c	PASS	rc=0	args: --w 10000 --k 32 --rows 1
L0_r1_a	PASS	rc=0	args: --w 10000 --k 32 --rows 1 --largest 0
rep10_r32	PASS	rc=0	args: --w 10000 --k 32 --repeat 10
rep10_r1	PASS	rc=0	args: --w 10000 --k 32 --rows 1 --repeat 10
chainA_w	PASS	rc=0
chainB_nw	PASS	rc=0
chainC_r1	STARTUP_FAIL	rc=2
chainD_L0	STARTUP_FAIL	rc=2
chainE_r1L0	STARTUP_FAIL	rc=2
