Total % [%],Op Code,Device Time Sum [μs],Op Count,Op Category,Min FLOPs [%],Max FLOPs [%],Mean FLOPs [%],Std FLOPs [%],Weighted Mean FLOPs [%]
60.70,SparseMatmulDeviceOperation (in0:dram_interleaved),8323.33,12,Compute,0.81,1.28,0.90,0.18,0.87
24.61,SparseMatmulDeviceOperation (in0:l1_interleaved),3374.27,6,Compute,0.38,0.56,0.41,0.07,0.40
3.59,UnaryDeviceOperation (in0:l1_interleaved),492.81,36,Compute,,,,,
2.98,BinaryNgDeviceOperation (in0:l1_interleaved),408.44,12,Compute,,,,,
1.08,MatmulDeviceOperation (in0:dram_interleaved),148.62,8,Compute,19.92,26.67,21.97,2.59,24.50
1.05,TopKDeviceOperation (in0:l1_interleaved),144.50,6,Other,,,,,
0.84,UntilizeWithUnpaddingDeviceOperation (in0:l1_interleaved),114.72,18,TM,,,,,
0.83,FastReduceNCDeviceOperation (in0:l1_interleaved),114.49,6,Compute,,,,,
0.58,UntilizeDeviceOperation (in0:dram_interleaved),79.45,4,TM,,,,,
0.48,NlpCreateHeadsDeviceOperation (in0:dram_interleaved),66.01,1,TM,,,,,
0.47,TilizeWithValPaddingDeviceOperation (in0:dram_interleaved),64.92,5,TM,,,,,
0.39,NLPConcatHeadsDeviceOperation (in0:dram_interleaved),53.07,1,TM,,,,,
0.32,UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved),44.14,6,TM,,,,,
0.32,ReshapeViewDeviceOperation (in0:l1_interleaved),43.56,6,TM,,,,,
0.28,RotaryEmbeddingDeviceOperation (in0:dram_interleaved),38.16,2,Compute,,,,,
0.21,FillPadDeviceOperation (in0:dram_interleaved),29.02,6,TM,,,,,
0.21,SDPAOperation (in0:dram_interleaved),28.65,1,Compute,,,,,
0.15,UntilizeDeviceOperation (in0:l1_interleaved),21.11,6,TM,,,,,
0.14,ScatterDeviceOperation (in0:l1_interleaved),19.37,6,Other,,,,,
0.13,LayerNormDeviceOperation (in0:dram_interleaved),18.38,1,Compute,,,,,
0.10,SliceDeviceOperation (in0:l1_interleaved),13.88,18,TM,,,,,
0.09,TilizeDeviceOperation (in0:l1_interleaved),12.38,6,TM,,,,,
0.08,BinaryNgDeviceOperation (in0:dram_interleaved),11.25,2,Compute,,,,,
0.08,TransposeDeviceOperation (in0:l1_interleaved),10.79,6,TM,,,,,
0.08,ReduceDeviceOperation (in0:l1_interleaved),10.33,6,Compute,,,,,
0.07,SliceDeviceOperation (in0:dram_interleaved),9.73,6,TM,,,,,
0.07,CopyDeviceOperation (in0:l1_interleaved),9.56,6,DM,,,,,
0.03,PagedFillCacheDeviceOperation (in0:dram_interleaved),3.45,2,Other,,,,,
0.02,ConcatDeviceOperation (in0:dram_interleaved),3.08,1,TM,,,,,
